cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size       92, 46332205 req, miss ratio 0.5145, byte miss ratio 0.5145
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size      276, 46332205 req, miss ratio 0.3293, byte miss ratio 0.3293
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size      921, 46332205 req, miss ratio 0.1656, byte miss ratio 0.1656
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size     2764, 46332205 req, miss ratio 0.0622, byte miss ratio 0.0622
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size     9213, 46332205 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size    18426, 46332205 req, miss ratio 0.0042, byte miss ratio 0.0042
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size    36853, 46332205 req, miss ratio 0.0023, byte miss ratio 0.0023
cdn1_allcolo.ns284 S3FIFO-0.3500-0.9000 cache size    73707, 46332205 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size       92, 46332205 req, miss ratio 0.5990, byte miss ratio 0.5990
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size      276, 46332205 req, miss ratio 0.4055, byte miss ratio 0.4055
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size      921, 46332205 req, miss ratio 0.2072, byte miss ratio 0.2072
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size     2764, 46332205 req, miss ratio 0.0803, byte miss ratio 0.0803
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size     9213, 46332205 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size    18426, 46332205 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size    36853, 46332205 req, miss ratio 0.0027, byte miss ratio 0.0027
cdn1_allcolo.ns284 S3FIFO-0.8000-0.9000 cache size    73707, 46332205 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size       92, 46332205 req, miss ratio 0.5023, byte miss ratio 0.5023
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size      276, 46332205 req, miss ratio 0.3187, byte miss ratio 0.3187
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size      921, 46332205 req, miss ratio 0.1587, byte miss ratio 0.1587
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size     2764, 46332205 req, miss ratio 0.0578, byte miss ratio 0.0578
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size     9213, 46332205 req, miss ratio 0.0107, byte miss ratio 0.0107
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size    18426, 46332205 req, miss ratio 0.0039, byte miss ratio 0.0039
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size    36853, 46332205 req, miss ratio 0.0022, byte miss ratio 0.0022
cdn1_allcolo.ns284 S3FIFO-0.2000-1.9000 cache size    73707, 46332205 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_allcolo.ns284 S3FIFO-0.4500-0.9000 cache size       92, 46332205 req, miss ratio 0.5303, byte miss ratio 0.5303
cdn1_allcolo.ns284 S3FIFO-0.4500-0.9000 cache size      276, 46332205 req, miss ratio 0.3444, byte miss ratio 0.3444
cdn1_allcolo.ns284 S3FIFO-0.4500-0.9000 cache size      921, 46332205 req, miss ratio 0.1739, byte miss ratio 0.1739
