io_traces.ns744 S3FIFO-0.3500-0.9000 cache size      492, 1600000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size     1476, 1600000 req, miss ratio 0.7537, byte miss ratio 0.7537
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size     4921, 1600000 req, miss ratio 0.7536, byte miss ratio 0.7536
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size    14763, 1600000 req, miss ratio 0.7535, byte miss ratio 0.7535
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size    49210, 1600000 req, miss ratio 0.7534, byte miss ratio 0.7534
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size    98421, 1600000 req, miss ratio 0.6644, byte miss ratio 0.6644
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size   196842, 1600000 req, miss ratio 0.4900, byte miss ratio 0.4900
io_traces.ns744 S3FIFO-0.3500-0.9000 cache size   393684, 1600000 req, miss ratio 0.3142, byte miss ratio 0.3142
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size      492, 1600000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size     1476, 1600000 req, miss ratio 0.7538, byte miss ratio 0.7538
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size     4921, 1600000 req, miss ratio 0.7536, byte miss ratio 0.7536
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size    14763, 1600000 req, miss ratio 0.7535, byte miss ratio 0.7535
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size    49210, 1600000 req, miss ratio 0.7534, byte miss ratio 0.7534
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size    98421, 1600000 req, miss ratio 0.6450, byte miss ratio 0.6450
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size   196842, 1600000 req, miss ratio 0.4744, byte miss ratio 0.4744
io_traces.ns744 S3FIFO-0.2000-0.9000 cache size   393684, 1600000 req, miss ratio 0.3142, byte miss ratio 0.3142
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size      492, 1600000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size     1476, 1600000 req, miss ratio 0.7537, byte miss ratio 0.7537
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size     4921, 1600000 req, miss ratio 0.7536, byte miss ratio 0.7536
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size    14763, 1600000 req, miss ratio 0.7535, byte miss ratio 0.7535
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size    49210, 1600000 req, miss ratio 0.7453, byte miss ratio 0.7453
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size    98421, 1600000 req, miss ratio 0.6778, byte miss ratio 0.6778
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size   196842, 1600000 req, miss ratio 0.4959, byte miss ratio 0.4959
io_traces.ns744 S3FIFO-0.4000-1.9000 cache size   393684, 1600000 req, miss ratio 0.3142, byte miss ratio 0.3142
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size      492, 1600000 req, miss ratio 0.7558, byte miss ratio 0.7558
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size     1476, 1600000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size     4921, 1600000 req, miss ratio 0.7539, byte miss ratio 0.7539
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size    14763, 1600000 req, miss ratio 0.7538, byte miss ratio 0.7538
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size    49210, 1600000 req, miss ratio 0.7539, byte miss ratio 0.7539
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size    98421, 1600000 req, miss ratio 0.6542, byte miss ratio 0.6542
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size   196842, 1600000 req, miss ratio 0.5475, byte miss ratio 0.5475
io_traces.ns744 S3FIFO-0.9500-1.9000 cache size   393684, 1600000 req, miss ratio 0.3446, byte miss ratio 0.3446
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size      492, 1600000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size     1476, 1600000 req, miss ratio 0.7538, byte miss ratio 0.7538
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size     4921, 1600000 req, miss ratio 0.7536, byte miss ratio 0.7536
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size    14763, 1600000 req, miss ratio 0.7535, byte miss ratio 0.7535
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size    49210, 1600000 req, miss ratio 0.7534, byte miss ratio 0.7534
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size    98421, 1600000 req, miss ratio 0.6808, byte miss ratio 0.6808
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size   196842, 1600000 req, miss ratio 0.5126, byte miss ratio 0.5126
io_traces.ns744 S3FIFO-0.5000-0.9000 cache size   393684, 1600000 req, miss ratio 0.3156, byte miss ratio 0.3156
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size      492, 1600000 req, miss ratio 0.7558, byte miss ratio 0.7558
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size     1476, 1600000 req, miss ratio 0.7543, byte miss ratio 0.7543
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size     4921, 1600000 req, miss ratio 0.7539, byte miss ratio 0.7539
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size    14763, 1600000 req, miss ratio 0.7538, byte miss ratio 0.7538
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size    49210, 1600000 req, miss ratio 0.7535, byte miss ratio 0.7535
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size    98421, 1600000 req, miss ratio 0.6386, byte miss ratio 0.6386
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size   196842, 1600000 req, miss ratio 0.5475, byte miss ratio 0.5475
io_traces.ns744 S3FIFO-0.9500-0.9000 cache size   393684, 1600000 req, miss ratio 0.3446, byte miss ratio 0.3446
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size      492, 1600000 req, miss ratio 0.7545, byte miss ratio 0.7545
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size     1476, 1600000 req, miss ratio 0.7540, byte miss ratio 0.7540
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size     4921, 1600000 req, miss ratio 0.7538, byte miss ratio 0.7538
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size    14763, 1600000 req, miss ratio 0.7535, byte miss ratio 0.7535
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size    49210, 1600000 req, miss ratio 0.7538, byte miss ratio 0.7538
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size    98421, 1600000 req, miss ratio 0.7537, byte miss ratio 0.7537
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size   196842, 1600000 req, miss ratio 0.5149, byte miss ratio 0.5149
io_traces.ns744 S3FIFO-0.7000-1.9000 cache size   393684, 1600000 req, miss ratio 0.3257, byte miss ratio 0.3257
io_traces.ns744 S3FIFO-0.0050-1.9000 cache size      492, 1600000 req, miss ratio 0.7626, byte miss ratio 0.7626
io_traces.ns744 S3FIFO-0.0050-1.9000 cache size     1476, 1600000 req, miss ratio 0.7612, byte miss ratio 0.7612
io_traces.ns744 S3FIFO-0.0050-1.9000 cache size     4921, 1600000 req, miss ratio 0.7578, byte miss ratio 0.7578
