cdn1_allcolo.ns3510 S3FIFO-0.2000-1.9000 cache size        7, 2238621 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns3510 S3FIFO-0.2000-1.9000 cache size       22, 2238621 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns3510 S3FIFO-0.2000-1.9000 cache size       73, 2238621 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns3510 S3FIFO-0.2000-1.9000 cache size      146, 2238621 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3510 S3FIFO-0.2000-1.9000 cache size      293, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.2000-1.9000 cache size      587, 2238621 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3510 S3FIFO-0.2000-0.9000 cache size        7, 2238621 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns3510 S3FIFO-0.2000-0.9000 cache size       22, 2238621 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_allcolo.ns3510 S3FIFO-0.2000-0.9000 cache size       73, 2238621 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns3510 S3FIFO-0.2000-0.9000 cache size      146, 2238621 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3510 S3FIFO-0.2000-0.9000 cache size      293, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.2000-0.9000 cache size      587, 2238621 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3510 S3FIFO-0.5000-0.9000 cache size        7, 2238621 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns3510 S3FIFO-0.5000-0.9000 cache size       22, 2238621 req, miss ratio 0.0083, byte miss ratio 0.0083
cdn1_allcolo.ns3510 S3FIFO-0.5000-0.9000 cache size       73, 2238621 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3510 S3FIFO-0.5000-0.9000 cache size      146, 2238621 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3510 S3FIFO-0.5000-0.9000 cache size      293, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.5000-0.9000 cache size      587, 2238621 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3510 S3FIFO-0.4500-0.9000 cache size        7, 2238621 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns3510 S3FIFO-0.4500-0.9000 cache size       22, 2238621 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_allcolo.ns3510 S3FIFO-0.4500-0.9000 cache size       73, 2238621 req, miss ratio 0.0014, byte miss ratio 0.0014
cdn1_allcolo.ns3510 S3FIFO-0.4500-0.9000 cache size      146, 2238621 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3510 S3FIFO-0.4500-0.9000 cache size      293, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.4500-0.9000 cache size      587, 2238621 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3510 S3FIFO-0.5500-0.9000 cache size        7, 2238621 req, miss ratio 0.0264, byte miss ratio 0.0264
cdn1_allcolo.ns3510 S3FIFO-0.5500-0.9000 cache size       22, 2238621 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_allcolo.ns3510 S3FIFO-0.5500-0.9000 cache size       73, 2238621 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_allcolo.ns3510 S3FIFO-0.5500-0.9000 cache size      146, 2238621 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns3510 S3FIFO-0.5500-0.9000 cache size      293, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.5500-0.9000 cache size      587, 2238621 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3510 S3FIFO-0.9500-1.9000 cache size        7, 2238621 req, miss ratio 0.0346, byte miss ratio 0.0346
cdn1_allcolo.ns3510 S3FIFO-0.9500-1.9000 cache size       22, 2238621 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_allcolo.ns3510 S3FIFO-0.9500-1.9000 cache size       73, 2238621 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns3510 S3FIFO-0.9500-1.9000 cache size      146, 2238621 req, miss ratio 0.0009, byte miss ratio 0.0009
cdn1_allcolo.ns3510 S3FIFO-0.9500-1.9000 cache size      293, 2238621 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3510 S3FIFO-0.9500-1.9000 cache size      587, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.1500-1.9000 cache size        7, 2238621 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_allcolo.ns3510 S3FIFO-0.1500-1.9000 cache size       22, 2238621 req, miss ratio 0.0068, byte miss ratio 0.0068
cdn1_allcolo.ns3510 S3FIFO-0.1500-1.9000 cache size       73, 2238621 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_allcolo.ns3510 S3FIFO-0.1500-1.9000 cache size      146, 2238621 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns3510 S3FIFO-0.1500-1.9000 cache size      293, 2238621 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns3510 S3FIFO-0.1500-1.9000 cache size      587, 2238621 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns3510 S3FIFO-0.1000-0.9000 cache size        7, 2238621 req, miss ratio 1.0000, byte miss ratio 1.0000
