io_traces.ns137 S3FIFO-0.0250-0.9000 cache size      427, 25400000 req, miss ratio 0.9811, byte miss ratio 0.9811
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size     1282, 25400000 req, miss ratio 0.1194, byte miss ratio 0.1194
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size     4273, 25400000 req, miss ratio 0.0941, byte miss ratio 0.0941
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size    12820, 25400000 req, miss ratio 0.0830, byte miss ratio 0.0830
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size    42735, 25400000 req, miss ratio 0.0554, byte miss ratio 0.0554
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size    85471, 25400000 req, miss ratio 0.0290, byte miss ratio 0.0290
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size   170943, 25400000 req, miss ratio 0.0192, byte miss ratio 0.0192
io_traces.ns137 S3FIFO-0.0250-0.9000 cache size   341887, 25400000 req, miss ratio 0.0178, byte miss ratio 0.0178
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size      427, 25400000 req, miss ratio 0.9763, byte miss ratio 0.9763
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size     1282, 25400000 req, miss ratio 0.1302, byte miss ratio 0.1302
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size     4273, 25400000 req, miss ratio 0.0778, byte miss ratio 0.0778
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size    12820, 25400000 req, miss ratio 0.0742, byte miss ratio 0.0742
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size    42735, 25400000 req, miss ratio 0.0534, byte miss ratio 0.0534
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size    85471, 25400000 req, miss ratio 0.0314, byte miss ratio 0.0314
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size   170943, 25400000 req, miss ratio 0.0190, byte miss ratio 0.0190
io_traces.ns137 S3FIFO-0.3500-0.9000 cache size   341887, 25400000 req, miss ratio 0.0176, byte miss ratio 0.0176
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size      427, 25400000 req, miss ratio 0.9783, byte miss ratio 0.9783
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size     1282, 25400000 req, miss ratio 0.1127, byte miss ratio 0.1127
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size     4273, 25400000 req, miss ratio 0.0842, byte miss ratio 0.0842
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size    12820, 25400000 req, miss ratio 0.0738, byte miss ratio 0.0738
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size    42735, 25400000 req, miss ratio 0.0519, byte miss ratio 0.0519
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size    85471, 25400000 req, miss ratio 0.0294, byte miss ratio 0.0294
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size   170943, 25400000 req, miss ratio 0.0190, byte miss ratio 0.0190
io_traces.ns137 S3FIFO-0.1000-1.9000 cache size   341887, 25400000 req, miss ratio 0.0177, byte miss ratio 0.0177
io_traces.ns137 S3FIFO-0.2500-0.9000 cache size      427, 25400000 req, miss ratio 0.9776, byte miss ratio 0.9776
io_traces.ns137 S3FIFO-0.2500-0.9000 cache size     1282, 25400000 req, miss ratio 0.1088, byte miss ratio 0.1088
