io_traces.ns151 S3FIFO-0.3000-1.9000 cache size      168, 2400000 req, miss ratio 0.4924, byte miss ratio 0.4924
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size      506, 2400000 req, miss ratio 0.4880, byte miss ratio 0.4880
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size     1687, 2400000 req, miss ratio 0.4519, byte miss ratio 0.4519
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size     5061, 2400000 req, miss ratio 0.4341, byte miss ratio 0.4341
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size    16872, 2400000 req, miss ratio 0.3779, byte miss ratio 0.3779
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size    33744, 2400000 req, miss ratio 0.2798, byte miss ratio 0.2798
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size    67489, 2400000 req, miss ratio 0.0954, byte miss ratio 0.0954
io_traces.ns151 S3FIFO-0.3000-1.9000 cache size   134978, 2400000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size      168, 2400000 req, miss ratio 0.4929, byte miss ratio 0.4929
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size      506, 2400000 req, miss ratio 0.4887, byte miss ratio 0.4887
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size     1687, 2400000 req, miss ratio 0.4606, byte miss ratio 0.4606
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size     5061, 2400000 req, miss ratio 0.4413, byte miss ratio 0.4413
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size    16872, 2400000 req, miss ratio 0.4275, byte miss ratio 0.4275
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size    33744, 2400000 req, miss ratio 0.2832, byte miss ratio 0.2832
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size    67489, 2400000 req, miss ratio 0.1032, byte miss ratio 0.1032
io_traces.ns151 S3FIFO-0.5000-0.9000 cache size   134978, 2400000 req, miss ratio 0.0729, byte miss ratio 0.0729
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size      168, 2400000 req, miss ratio 0.4933, byte miss ratio 0.4933
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size      506, 2400000 req, miss ratio 0.4885, byte miss ratio 0.4885
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size     1687, 2400000 req, miss ratio 0.4588, byte miss ratio 0.4588
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size     5061, 2400000 req, miss ratio 0.4311, byte miss ratio 0.4311
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size    16872, 2400000 req, miss ratio 0.3661, byte miss ratio 0.3661
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size    33744, 2400000 req, miss ratio 0.2666, byte miss ratio 0.2666
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size    67489, 2400000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns151 S3FIFO-0.1500-0.9000 cache size   134978, 2400000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size      168, 2400000 req, miss ratio 0.4926, byte miss ratio 0.4926
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size      506, 2400000 req, miss ratio 0.4881, byte miss ratio 0.4881
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size     1687, 2400000 req, miss ratio 0.4541, byte miss ratio 0.4541
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size     5061, 2400000 req, miss ratio 0.4371, byte miss ratio 0.4371
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size    16872, 2400000 req, miss ratio 0.4202, byte miss ratio 0.4202
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size    33744, 2400000 req, miss ratio 0.2950, byte miss ratio 0.2950
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size    67489, 2400000 req, miss ratio 0.0970, byte miss ratio 0.0970
io_traces.ns151 S3FIFO-0.4000-1.9000 cache size   134978, 2400000 req, miss ratio 0.0722, byte miss ratio 0.0722
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size      168, 2400000 req, miss ratio 0.4996, byte miss ratio 0.4996
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size      506, 2400000 req, miss ratio 0.4891, byte miss ratio 0.4891
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size     1687, 2400000 req, miss ratio 0.4833, byte miss ratio 0.4833
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size     5061, 2400000 req, miss ratio 0.4473, byte miss ratio 0.4473
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size    16872, 2400000 req, miss ratio 0.3855, byte miss ratio 0.3855
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size    33744, 2400000 req, miss ratio 0.2991, byte miss ratio 0.2991
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size    67489, 2400000 req, miss ratio 0.1139, byte miss ratio 0.1139
io_traces.ns151 S3FIFO-0.7000-0.9000 cache size   134978, 2400000 req, miss ratio 0.0746, byte miss ratio 0.0746
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size      168, 2400000 req, miss ratio 0.4927, byte miss ratio 0.4927
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size      506, 2400000 req, miss ratio 0.4883, byte miss ratio 0.4883
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size     1687, 2400000 req, miss ratio 0.4559, byte miss ratio 0.4559
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size     5061, 2400000 req, miss ratio 0.4364, byte miss ratio 0.4364
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size    16872, 2400000 req, miss ratio 0.3786, byte miss ratio 0.3786
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size    33744, 2400000 req, miss ratio 0.2894, byte miss ratio 0.2894
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size    67489, 2400000 req, miss ratio 0.0955, byte miss ratio 0.0955
io_traces.ns151 S3FIFO-0.3500-0.9000 cache size   134978, 2400000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size      168, 2400000 req, miss ratio 0.4926, byte miss ratio 0.4926
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size      506, 2400000 req, miss ratio 0.4882, byte miss ratio 0.4882
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size     1687, 2400000 req, miss ratio 0.4509, byte miss ratio 0.4509
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size     5061, 2400000 req, miss ratio 0.4286, byte miss ratio 0.4286
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size    16872, 2400000 req, miss ratio 0.3675, byte miss ratio 0.3675
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size    33744, 2400000 req, miss ratio 0.2666, byte miss ratio 0.2666
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size    67489, 2400000 req, miss ratio 0.0956, byte miss ratio 0.0956
io_traces.ns151 S3FIFO-0.1500-1.9000 cache size   134978, 2400000 req, miss ratio 0.0721, byte miss ratio 0.0721
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size      168, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size      506, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size     1687, 2400000 req, miss ratio 0.5223, byte miss ratio 0.5223
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size     5061, 2400000 req, miss ratio 0.4543, byte miss ratio 0.4543
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size    16872, 2400000 req, miss ratio 0.3621, byte miss ratio 0.3621
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size    33744, 2400000 req, miss ratio 0.2446, byte miss ratio 0.2446
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size    67489, 2400000 req, miss ratio 0.1002, byte miss ratio 0.1002
io_traces.ns151 S3FIFO-0.0010-1.9000 cache size   134978, 2400000 req, miss ratio 0.0746, byte miss ratio 0.0746
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size      168, 2400000 req, miss ratio 0.5008, byte miss ratio 0.5008
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size      506, 2400000 req, miss ratio 0.4894, byte miss ratio 0.4894
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size     1687, 2400000 req, miss ratio 0.4856, byte miss ratio 0.4856
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size     5061, 2400000 req, miss ratio 0.4483, byte miss ratio 0.4483
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size    16872, 2400000 req, miss ratio 0.3865, byte miss ratio 0.3865
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size    33744, 2400000 req, miss ratio 0.2967, byte miss ratio 0.2967
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size    67489, 2400000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns151 S3FIFO-0.7500-0.9000 cache size   134978, 2400000 req, miss ratio 0.0755, byte miss ratio 0.0755
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size      168, 2400000 req, miss ratio 0.4928, byte miss ratio 0.4928
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size      506, 2400000 req, miss ratio 0.4882, byte miss ratio 0.4882
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size     1687, 2400000 req, miss ratio 0.4592, byte miss ratio 0.4592
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size     5061, 2400000 req, miss ratio 0.4423, byte miss ratio 0.4423
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size    16872, 2400000 req, miss ratio 0.4279, byte miss ratio 0.4279
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size    33744, 2400000 req, miss ratio 0.2832, byte miss ratio 0.2832
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size    67489, 2400000 req, miss ratio 0.1032, byte miss ratio 0.1032
io_traces.ns151 S3FIFO-0.5000-1.9000 cache size   134978, 2400000 req, miss ratio 0.0729, byte miss ratio 0.0729
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size      168, 2400000 req, miss ratio 0.5035, byte miss ratio 0.5035
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size      506, 2400000 req, miss ratio 0.4900, byte miss ratio 0.4900
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size     1687, 2400000 req, miss ratio 0.4862, byte miss ratio 0.4862
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size     5061, 2400000 req, miss ratio 0.4504, byte miss ratio 0.4504
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size    16872, 2400000 req, miss ratio 0.3867, byte miss ratio 0.3867
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size    33744, 2400000 req, miss ratio 0.2946, byte miss ratio 0.2946
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size    67489, 2400000 req, miss ratio 0.1200, byte miss ratio 0.1200
io_traces.ns151 S3FIFO-0.8000-0.9000 cache size   134978, 2400000 req, miss ratio 0.0772, byte miss ratio 0.0772
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size      168, 2400000 req, miss ratio 0.5008, byte miss ratio 0.5008
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size      506, 2400000 req, miss ratio 0.4893, byte miss ratio 0.4893
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size     1687, 2400000 req, miss ratio 0.4858, byte miss ratio 0.4858
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size     5061, 2400000 req, miss ratio 0.4535, byte miss ratio 0.4535
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size    16872, 2400000 req, miss ratio 0.3878, byte miss ratio 0.3878
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size    33744, 2400000 req, miss ratio 0.2967, byte miss ratio 0.2967
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size    67489, 2400000 req, miss ratio 0.1170, byte miss ratio 0.1170
io_traces.ns151 S3FIFO-0.7500-1.9000 cache size   134978, 2400000 req, miss ratio 0.0755, byte miss ratio 0.0755
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size      168, 2400000 req, miss ratio 0.4928, byte miss ratio 0.4928
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size      506, 2400000 req, miss ratio 0.4885, byte miss ratio 0.4885
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size     1687, 2400000 req, miss ratio 0.4565, byte miss ratio 0.4565
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size     5061, 2400000 req, miss ratio 0.4374, byte miss ratio 0.4374
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size    16872, 2400000 req, miss ratio 0.3925, byte miss ratio 0.3925
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size    33744, 2400000 req, miss ratio 0.2950, byte miss ratio 0.2950
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size    67489, 2400000 req, miss ratio 0.0970, byte miss ratio 0.0970
io_traces.ns151 S3FIFO-0.4000-0.9000 cache size   134978, 2400000 req, miss ratio 0.0722, byte miss ratio 0.0722
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size      168, 2400000 req, miss ratio 0.5044, byte miss ratio 0.5044
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size      506, 2400000 req, miss ratio 0.4906, byte miss ratio 0.4906
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size     1687, 2400000 req, miss ratio 0.4869, byte miss ratio 0.4869
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size     5061, 2400000 req, miss ratio 0.4548, byte miss ratio 0.4548
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size    16872, 2400000 req, miss ratio 0.3877, byte miss ratio 0.3877
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size    33744, 2400000 req, miss ratio 0.2902, byte miss ratio 0.2902
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size    67489, 2400000 req, miss ratio 0.1222, byte miss ratio 0.1222
io_traces.ns151 S3FIFO-0.8500-0.9000 cache size   134978, 2400000 req, miss ratio 0.0795, byte miss ratio 0.0795
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size      168, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size      506, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size     1687, 2400000 req, miss ratio 0.5344, byte miss ratio 0.5344
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size     5061, 2400000 req, miss ratio 0.4588, byte miss ratio 0.4588
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size    16872, 2400000 req, miss ratio 0.3619, byte miss ratio 0.3619
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size    33744, 2400000 req, miss ratio 0.2446, byte miss ratio 0.2446
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size    67489, 2400000 req, miss ratio 0.1002, byte miss ratio 0.1002
io_traces.ns151 S3FIFO-0.0010-0.9000 cache size   134978, 2400000 req, miss ratio 0.0746, byte miss ratio 0.0746
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size      168, 2400000 req, miss ratio 0.5637, byte miss ratio 0.5637
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size      506, 2400000 req, miss ratio 0.5159, byte miss ratio 0.5159
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size     1687, 2400000 req, miss ratio 0.4667, byte miss ratio 0.4667
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size     5061, 2400000 req, miss ratio 0.4344, byte miss ratio 0.4344
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size    16872, 2400000 req, miss ratio 0.3577, byte miss ratio 0.3577
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size    33744, 2400000 req, miss ratio 0.2410, byte miss ratio 0.2410
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size    67489, 2400000 req, miss ratio 0.0997, byte miss ratio 0.0997
io_traces.ns151 S3FIFO-0.0100-0.9000 cache size   134978, 2400000 req, miss ratio 0.0745, byte miss ratio 0.0745
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size      168, 2400000 req, miss ratio 0.5461, byte miss ratio 0.5461
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size      506, 2400000 req, miss ratio 0.5073, byte miss ratio 0.5073
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size     1687, 2400000 req, miss ratio 0.4913, byte miss ratio 0.4913
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size     5061, 2400000 req, miss ratio 0.4650, byte miss ratio 0.4650
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size    16872, 2400000 req, miss ratio 0.3900, byte miss ratio 0.3900
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size    33744, 2400000 req, miss ratio 0.2803, byte miss ratio 0.2803
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size    67489, 2400000 req, miss ratio 0.1266, byte miss ratio 0.1266
io_traces.ns151 S3FIFO-0.9900-0.9000 cache size   134978, 2400000 req, miss ratio 0.0848, byte miss ratio 0.0848
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size      168, 2400000 req, miss ratio 0.4922, byte miss ratio 0.4922
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size      506, 2400000 req, miss ratio 0.4881, byte miss ratio 0.4881
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size     1687, 2400000 req, miss ratio 0.4515, byte miss ratio 0.4515
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size     5061, 2400000 req, miss ratio 0.4323, byte miss ratio 0.4323
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size    16872, 2400000 req, miss ratio 0.3700, byte miss ratio 0.3700
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size    33744, 2400000 req, miss ratio 0.2655, byte miss ratio 0.2655
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size    67489, 2400000 req, miss ratio 0.0952, byte miss ratio 0.0952
io_traces.ns151 S3FIFO-0.2500-1.9000 cache size   134978, 2400000 req, miss ratio 0.0720, byte miss ratio 0.0720
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size      168, 2400000 req, miss ratio 0.4926, byte miss ratio 0.4926
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size      506, 2400000 req, miss ratio 0.4884, byte miss ratio 0.4884
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size     1687, 2400000 req, miss ratio 0.4564, byte miss ratio 0.4564
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size     5061, 2400000 req, miss ratio 0.4322, byte miss ratio 0.4322
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size    16872, 2400000 req, miss ratio 0.3720, byte miss ratio 0.3720
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size    33744, 2400000 req, miss ratio 0.2567, byte miss ratio 0.2567
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size    67489, 2400000 req, miss ratio 0.0955, byte miss ratio 0.0955
io_traces.ns151 S3FIFO-0.2000-0.9000 cache size   134978, 2400000 req, miss ratio 0.0719, byte miss ratio 0.0719
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size      168, 2400000 req, miss ratio 0.4930, byte miss ratio 0.4930
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size      506, 2400000 req, miss ratio 0.4888, byte miss ratio 0.4888
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size     1687, 2400000 req, miss ratio 0.4635, byte miss ratio 0.4635
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size     5061, 2400000 req, miss ratio 0.4429, byte miss ratio 0.4429
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size    16872, 2400000 req, miss ratio 0.4283, byte miss ratio 0.4283
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size    33744, 2400000 req, miss ratio 0.2848, byte miss ratio 0.2848
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size    67489, 2400000 req, miss ratio 0.1063, byte miss ratio 0.1063
io_traces.ns151 S3FIFO-0.5500-0.9000 cache size   134978, 2400000 req, miss ratio 0.0732, byte miss ratio 0.0732
io_traces.ns151 S3FIFO-0.0100-1.9000 cache size      168, 2400000 req, miss ratio 0.5627, byte miss ratio 0.5627
io_traces.ns151 S3FIFO-0.0100-1.9000 cache size      506, 2400000 req, miss ratio 0.5155, byte miss ratio 0.5155
io_traces.ns151 S3FIFO-0.0100-1.9000 cache size     1687, 2400000 req, miss ratio 0.4542, byte miss ratio 0.4542
io_traces.ns151 S3FIFO-0.0100-1.9000 cache size     5061, 2400000 req, miss ratio 0.4290, byte miss ratio 0.4290
