cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size      190, 4369265 req, miss ratio 0.7767, byte miss ratio 0.7767
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size      572, 4369265 req, miss ratio 0.6633, byte miss ratio 0.6633
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size     1907, 4369265 req, miss ratio 0.5112, byte miss ratio 0.5112
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size     5723, 4369265 req, miss ratio 0.3548, byte miss ratio 0.3548
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size    19079, 4369265 req, miss ratio 0.1891, byte miss ratio 0.1891
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size    38159, 4369265 req, miss ratio 0.1147, byte miss ratio 0.1147
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size    76318, 4369265 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_allcolo.ns2975 S3FIFO-0.3000-0.9000 cache size   152637, 4369265 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size      190, 4369265 req, miss ratio 0.8397, byte miss ratio 0.8397
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size      572, 4369265 req, miss ratio 0.7424, byte miss ratio 0.7424
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size     1907, 4369265 req, miss ratio 0.5933, byte miss ratio 0.5933
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size     5723, 4369265 req, miss ratio 0.4231, byte miss ratio 0.4231
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size    19079, 4369265 req, miss ratio 0.2297, byte miss ratio 0.2297
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size    38159, 4369265 req, miss ratio 0.1398, byte miss ratio 0.1398
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size    76318, 4369265 req, miss ratio 0.0787, byte miss ratio 0.0787
cdn1_allcolo.ns2975 S3FIFO-0.7500-1.9000 cache size   152637, 4369265 req, miss ratio 0.0472, byte miss ratio 0.0472
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size      190, 4369265 req, miss ratio 0.8491, byte miss ratio 0.8491
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size      572, 4369265 req, miss ratio 0.7527, byte miss ratio 0.7527
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size     1907, 4369265 req, miss ratio 0.6034, byte miss ratio 0.6034
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size     5723, 4369265 req, miss ratio 0.4309, byte miss ratio 0.4309
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size    19079, 4369265 req, miss ratio 0.2346, byte miss ratio 0.2346
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size    38159, 4369265 req, miss ratio 0.1432, byte miss ratio 0.1432
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size    76318, 4369265 req, miss ratio 0.0807, byte miss ratio 0.0807
cdn1_allcolo.ns2975 S3FIFO-0.8000-1.9000 cache size   152637, 4369265 req, miss ratio 0.0480, byte miss ratio 0.0480
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size      190, 4369265 req, miss ratio 0.7770, byte miss ratio 0.7770
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size      572, 4369265 req, miss ratio 0.6650, byte miss ratio 0.6650
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size     1907, 4369265 req, miss ratio 0.5140, byte miss ratio 0.5140
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size     5723, 4369265 req, miss ratio 0.3573, byte miss ratio 0.3573
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size    19079, 4369265 req, miss ratio 0.1894, byte miss ratio 0.1894
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size    38159, 4369265 req, miss ratio 0.1135, byte miss ratio 0.1135
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size    76318, 4369265 req, miss ratio 0.0647, byte miss ratio 0.0647
cdn1_allcolo.ns2975 S3FIFO-0.2500-1.9000 cache size   152637, 4369265 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size      190, 4369265 req, miss ratio 0.7584, byte miss ratio 0.7584
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size      572, 4369265 req, miss ratio 0.6381, byte miss ratio 0.6381
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size     1907, 4369265 req, miss ratio 0.4823, byte miss ratio 0.4823
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size     5723, 4369265 req, miss ratio 0.3277, byte miss ratio 0.3277
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size    19079, 4369265 req, miss ratio 0.1707, byte miss ratio 0.1707
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size    38159, 4369265 req, miss ratio 0.1038, byte miss ratio 0.1038
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size    76318, 4369265 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_allcolo.ns2975 S3FIFO-0.0250-0.9000 cache size   152637, 4369265 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size      190, 4369265 req, miss ratio 0.8781, byte miss ratio 0.8781
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size      572, 4369265 req, miss ratio 0.7873, byte miss ratio 0.7873
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size     1907, 4369265 req, miss ratio 0.6353, byte miss ratio 0.6353
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size     5723, 4369265 req, miss ratio 0.4554, byte miss ratio 0.4554
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size    19079, 4369265 req, miss ratio 0.2501, byte miss ratio 0.2501
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size    38159, 4369265 req, miss ratio 0.1541, byte miss ratio 0.1541
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size    76318, 4369265 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_allcolo.ns2975 S3FIFO-0.9500-1.9000 cache size   152637, 4369265 req, miss ratio 0.0517, byte miss ratio 0.0517
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size      190, 4369265 req, miss ratio 0.7582, byte miss ratio 0.7582
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size      572, 4369265 req, miss ratio 0.6390, byte miss ratio 0.6390
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size     1907, 4369265 req, miss ratio 0.4841, byte miss ratio 0.4841
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size     5723, 4369265 req, miss ratio 0.3295, byte miss ratio 0.3295
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size    19079, 4369265 req, miss ratio 0.1718, byte miss ratio 0.1718
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size    38159, 4369265 req, miss ratio 0.1043, byte miss ratio 0.1043
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size    76318, 4369265 req, miss ratio 0.0624, byte miss ratio 0.0624
cdn1_allcolo.ns2975 S3FIFO-0.0500-0.9000 cache size   152637, 4369265 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size      190, 4369265 req, miss ratio 0.7978, byte miss ratio 0.7978
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size      572, 4369265 req, miss ratio 0.6904, byte miss ratio 0.6904
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size     1907, 4369265 req, miss ratio 0.5417, byte miss ratio 0.5417
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size     5723, 4369265 req, miss ratio 0.3811, byte miss ratio 0.3811
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size    19079, 4369265 req, miss ratio 0.2041, byte miss ratio 0.2041
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size    38159, 4369265 req, miss ratio 0.1227, byte miss ratio 0.1227
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size    76318, 4369265 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns2975 S3FIFO-0.4500-1.9000 cache size   152637, 4369265 req, miss ratio 0.0451, byte miss ratio 0.0451
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size      190, 4369265 req, miss ratio 0.7650, byte miss ratio 0.7650
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size      572, 4369265 req, miss ratio 0.6494, byte miss ratio 0.6494
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size     1907, 4369265 req, miss ratio 0.4967, byte miss ratio 0.4967
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size     5723, 4369265 req, miss ratio 0.3420, byte miss ratio 0.3420
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size    19079, 4369265 req, miss ratio 0.1797, byte miss ratio 0.1797
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size    38159, 4369265 req, miss ratio 0.1078, byte miss ratio 0.1078
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size    76318, 4369265 req, miss ratio 0.0627, byte miss ratio 0.0627
cdn1_allcolo.ns2975 S3FIFO-0.1000-1.9000 cache size   152637, 4369265 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size      190, 4369265 req, miss ratio 0.7620, byte miss ratio 0.7620
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size      572, 4369265 req, miss ratio 0.6453, byte miss ratio 0.6453
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size     1907, 4369265 req, miss ratio 0.4896, byte miss ratio 0.4896
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size     5723, 4369265 req, miss ratio 0.3349, byte miss ratio 0.3349
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size    19079, 4369265 req, miss ratio 0.1757, byte miss ratio 0.1757
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size    38159, 4369265 req, miss ratio 0.1059, byte miss ratio 0.1059
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size    76318, 4369265 req, miss ratio 0.0625, byte miss ratio 0.0625
cdn1_allcolo.ns2975 S3FIFO-0.0100-1.9000 cache size   152637, 4369265 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size      190, 4369265 req, miss ratio 0.8239, byte miss ratio 0.8239
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size      572, 4369265 req, miss ratio 0.7226, byte miss ratio 0.7226
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size     1907, 4369265 req, miss ratio 0.5745, byte miss ratio 0.5745
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size     5723, 4369265 req, miss ratio 0.4082, byte miss ratio 0.4082
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size    19079, 4369265 req, miss ratio 0.2206, byte miss ratio 0.2206
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size    38159, 4369265 req, miss ratio 0.1337, byte miss ratio 0.1337
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size    76318, 4369265 req, miss ratio 0.0749, byte miss ratio 0.0749
cdn1_allcolo.ns2975 S3FIFO-0.6500-1.9000 cache size   152637, 4369265 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_allcolo.ns2975 S3FIFO-0.2000-0.9000 cache size      190, 4369265 req, miss ratio 0.7677, byte miss ratio 0.7677
cdn1_allcolo.ns2975 S3FIFO-0.2000-0.9000 cache size      572, 4369265 req, miss ratio 0.6523, byte miss ratio 0.6523
cdn1_allcolo.ns2975 S3FIFO-0.2000-0.9000 cache size     1907, 4369265 req, miss ratio 0.4991, byte miss ratio 0.4991
