cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size      223, 1112965 req, miss ratio 0.5093, byte miss ratio 0.5093
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size      671, 1112965 req, miss ratio 0.3271, byte miss ratio 0.3271
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size     2238, 1112965 req, miss ratio 0.2869, byte miss ratio 0.2869
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size     6714, 1112965 req, miss ratio 0.2658, byte miss ratio 0.2658
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size    22381, 1112965 req, miss ratio 0.2436, byte miss ratio 0.2436
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size    44763, 1112965 req, miss ratio 0.2280, byte miss ratio 0.2280
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size    89526, 1112965 req, miss ratio 0.2128, byte miss ratio 0.2128
cdn1_colo28.ns548 S3FIFO-0.6000-1.9000 cache size   179052, 1112965 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size      223, 1112965 req, miss ratio 0.3673, byte miss ratio 0.3673
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size      671, 1112965 req, miss ratio 0.3052, byte miss ratio 0.3052
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size     2238, 1112965 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size     6714, 1112965 req, miss ratio 0.2617, byte miss ratio 0.2617
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size    22381, 1112965 req, miss ratio 0.2409, byte miss ratio 0.2409
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size    44763, 1112965 req, miss ratio 0.2271, byte miss ratio 0.2271
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size    89526, 1112965 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_colo28.ns548 S3FIFO-0.0050-1.9000 cache size   179052, 1112965 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size      223, 1112965 req, miss ratio 0.5675, byte miss ratio 0.5675
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size      671, 1112965 req, miss ratio 0.3712, byte miss ratio 0.3712
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size     2238, 1112965 req, miss ratio 0.2973, byte miss ratio 0.2973
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size     6714, 1112965 req, miss ratio 0.2728, byte miss ratio 0.2728
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size    22381, 1112965 req, miss ratio 0.2485, byte miss ratio 0.2485
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size    44763, 1112965 req, miss ratio 0.2314, byte miss ratio 0.2314
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size    89526, 1112965 req, miss ratio 0.2144, byte miss ratio 0.2144
cdn1_colo28.ns548 S3FIFO-0.8000-1.9000 cache size   179052, 1112965 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size      223, 1112965 req, miss ratio 0.3667, byte miss ratio 0.3667
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size      671, 1112965 req, miss ratio 0.3062, byte miss ratio 0.3062
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size     2238, 1112965 req, miss ratio 0.2813, byte miss ratio 0.2813
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size     6714, 1112965 req, miss ratio 0.2635, byte miss ratio 0.2635
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size    22381, 1112965 req, miss ratio 0.2425, byte miss ratio 0.2425
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size    44763, 1112965 req, miss ratio 0.2276, byte miss ratio 0.2276
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size    89526, 1112965 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_colo28.ns548 S3FIFO-0.0050-0.9000 cache size   179052, 1112965 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size      223, 1112965 req, miss ratio 0.6107, byte miss ratio 0.6107
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size      671, 1112965 req, miss ratio 0.4271, byte miss ratio 0.4271
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size     2238, 1112965 req, miss ratio 0.3337, byte miss ratio 0.3337
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size     6714, 1112965 req, miss ratio 0.2932, byte miss ratio 0.2932
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size    22381, 1112965 req, miss ratio 0.2600, byte miss ratio 0.2600
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size    44763, 1112965 req, miss ratio 0.2402, byte miss ratio 0.2402
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size    89526, 1112965 req, miss ratio 0.2209, byte miss ratio 0.2209
cdn1_colo28.ns548 S3FIFO-0.9900-1.9000 cache size   179052, 1112965 req, miss ratio 0.2042, byte miss ratio 0.2042
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size      223, 1112965 req, miss ratio 0.6022, byte miss ratio 0.6022
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size      671, 1112965 req, miss ratio 0.4157, byte miss ratio 0.4157
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size     2238, 1112965 req, miss ratio 0.3223, byte miss ratio 0.3223
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size     6714, 1112965 req, miss ratio 0.2839, byte miss ratio 0.2839
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size    22381, 1112965 req, miss ratio 0.2557, byte miss ratio 0.2557
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size    44763, 1112965 req, miss ratio 0.2368, byte miss ratio 0.2368
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size    89526, 1112965 req, miss ratio 0.2188, byte miss ratio 0.2188
cdn1_colo28.ns548 S3FIFO-0.9500-0.9000 cache size   179052, 1112965 req, miss ratio 0.2027, byte miss ratio 0.2027
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size      223, 1112965 req, miss ratio 0.4579, byte miss ratio 0.4579
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size      671, 1112965 req, miss ratio 0.3140, byte miss ratio 0.3140
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size     2238, 1112965 req, miss ratio 0.2828, byte miss ratio 0.2828
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size     6714, 1112965 req, miss ratio 0.2631, byte miss ratio 0.2631
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size    22381, 1112965 req, miss ratio 0.2416, byte miss ratio 0.2416
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size    44763, 1112965 req, miss ratio 0.2275, byte miss ratio 0.2275
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size    89526, 1112965 req, miss ratio 0.2127, byte miss ratio 0.2127
cdn1_colo28.ns548 S3FIFO-0.4500-0.9000 cache size   179052, 1112965 req, miss ratio 0.2022, byte miss ratio 0.2022
cdn1_colo28.ns548 S3FIFO-0.1000-0.9000 cache size      223, 1112965 req, miss ratio 0.3778, byte miss ratio 0.3778
cdn1_colo28.ns548 S3FIFO-0.1000-0.9000 cache size      671, 1112965 req, miss ratio 0.3060, byte miss ratio 0.3060
cdn1_colo28.ns548 S3FIFO-0.1000-0.9000 cache size     2238, 1112965 req, miss ratio 0.2799, byte miss ratio 0.2799
cdn1_colo28.ns548 S3FIFO-0.1000-0.9000 cache size     6714, 1112965 req, miss ratio 0.2622, byte miss ratio 0.2622
cdn1_colo28.ns548 S3FIFO-0.1000-0.9000 cache size    22381, 1112965 req, miss ratio 0.2418, byte miss ratio 0.2418
cdn1_colo28.ns548 S3FIFO-0.1000-0.9000 cache size    44763, 1112965 req, miss ratio 0.2276, byte miss ratio 0.2276
