cdn1_colo28.ns2339 S3FIFO-0.8000-0.9000 cache size        7, 2318711 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns2339 S3FIFO-0.4000-1.9000 cache size       76, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.4000-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4000-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4000-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4000-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size        7, 2318711 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size       25, 2318711 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size       76, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size        7, 2318711 req, miss ratio 0.0558, byte miss ratio 0.0558
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size       25, 2318711 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size       76, 2318711 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size        7, 2318711 req, miss ratio 0.0645, byte miss ratio 0.0645
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size       25, 2318711 req, miss ratio 0.0089, byte miss ratio 0.0089
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size       76, 2318711 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size      253, 2318711 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size      507, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9900-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size        7, 2318711 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size       25, 2318711 req, miss ratio 0.0063, byte miss ratio 0.0063
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size       76, 2318711 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5500-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size        7, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size       25, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size       76, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size      253, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size      507, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0010-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size        7, 2318711 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size       25, 2318711 req, miss ratio 0.0073, byte miss ratio 0.0073
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size       76, 2318711 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size        7, 2318711 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size       25, 2318711 req, miss ratio 0.0088, byte miss ratio 0.0088
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size       76, 2318711 req, miss ratio 0.0020, byte miss ratio 0.0020
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size      253, 2318711 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size      507, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9500-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size        7, 2318711 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size       25, 2318711 req, miss ratio 0.0091, byte miss ratio 0.0091
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size       76, 2318711 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size      253, 2318711 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size      507, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9900-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size        7, 2318711 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size       25, 2318711 req, miss ratio 0.0079, byte miss ratio 0.0079
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size       76, 2318711 req, miss ratio 0.0017, byte miss ratio 0.0017
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8000-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size        7, 2318711 req, miss ratio 0.0508, byte miss ratio 0.0508
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size       25, 2318711 req, miss ratio 0.0050, byte miss ratio 0.0050
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size       76, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.3500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size        7, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size       25, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size       76, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0050-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size        7, 2318711 req, miss ratio 0.0558, byte miss ratio 0.0558
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size       25, 2318711 req, miss ratio 0.0072, byte miss ratio 0.0072
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size       76, 2318711 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7000-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size        7, 2318711 req, miss ratio 0.0485, byte miss ratio 0.0485
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size       25, 2318711 req, miss ratio 0.0043, byte miss ratio 0.0043
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size       76, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2000-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size        7, 2318711 req, miss ratio 0.0656, byte miss ratio 0.0656
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size       25, 2318711 req, miss ratio 0.0086, byte miss ratio 0.0086
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size       76, 2318711 req, miss ratio 0.0019, byte miss ratio 0.0019
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size      253, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.9000-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size        7, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size       25, 2318711 req, miss ratio 0.0036, byte miss ratio 0.0036
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size       76, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.1000-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size        7, 2318711 req, miss ratio 0.0524, byte miss ratio 0.0524
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size       25, 2318711 req, miss ratio 0.0058, byte miss ratio 0.0058
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size       76, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size        7, 2318711 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size       25, 2318711 req, miss ratio 0.0060, byte miss ratio 0.0060
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size       76, 2318711 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.5000-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size        7, 2318711 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size       25, 2318711 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size       76, 2318711 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size      253, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size        7, 2318711 req, miss ratio 0.0610, byte miss ratio 0.0610
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size       25, 2318711 req, miss ratio 0.0074, byte miss ratio 0.0074
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size       76, 2318711 req, miss ratio 0.0016, byte miss ratio 0.0016
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size        7, 2318711 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size       25, 2318711 req, miss ratio 0.0045, byte miss ratio 0.0045
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size       76, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.2500-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size        7, 2318711 req, miss ratio 0.0616, byte miss ratio 0.0616
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size       25, 2318711 req, miss ratio 0.0082, byte miss ratio 0.0082
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size       76, 2318711 req, miss ratio 0.0018, byte miss ratio 0.0018
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size      253, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.8500-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size        7, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size       25, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size       76, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size      253, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size      507, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0010-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size        7, 2318711 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size       25, 2318711 req, miss ratio 0.0057, byte miss ratio 0.0057
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size       76, 2318711 req, miss ratio 0.0012, byte miss ratio 0.0012
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.4500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size        7, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size       25, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size       76, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0100-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size        7, 2318711 req, miss ratio 0.0556, byte miss ratio 0.0556
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size       25, 2318711 req, miss ratio 0.0070, byte miss ratio 0.0070
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size       76, 2318711 req, miss ratio 0.0015, byte miss ratio 0.0015
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.6500-0.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size        7, 2318711 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size       25, 2318711 req, miss ratio 0.0034, byte miss ratio 0.0034
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size       76, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size      253, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size      507, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size     1015, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.0500-1.9000 cache size     2031, 2318711 req, miss ratio 0.0011, byte miss ratio 0.0011
cdn1_colo28.ns2339 S3FIFO-0.7500-0.9000 cache size        7, 2318711 req, miss ratio 0.0616, byte miss ratio 0.0616
