tencentBlock.ns20906 S3FIFO-0.5000-0.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.5000-0.9000 cache size       30, 12450304 req, miss ratio 0.7236, byte miss ratio 0.7236
tencentBlock.ns20906 S3FIFO-0.5000-0.9000 cache size       60, 12450304 req, miss ratio 0.6456, byte miss ratio 0.6456
tencentBlock.ns20906 S3FIFO-0.5000-0.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.6500-1.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.6500-1.9000 cache size       30, 12450304 req, miss ratio 0.7283, byte miss ratio 0.7283
tencentBlock.ns20906 S3FIFO-0.6500-1.9000 cache size       60, 12450304 req, miss ratio 0.6243, byte miss ratio 0.6243
tencentBlock.ns20906 S3FIFO-0.6500-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.1000-1.9000 cache size       15, 12450304 req, miss ratio 0.7236, byte miss ratio 0.7236
tencentBlock.ns20906 S3FIFO-0.1000-1.9000 cache size       30, 12450304 req, miss ratio 0.7099, byte miss ratio 0.7099
tencentBlock.ns20906 S3FIFO-0.1000-1.9000 cache size       60, 12450304 req, miss ratio 0.5012, byte miss ratio 0.5012
tencentBlock.ns20906 S3FIFO-0.1000-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.6000-0.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.6000-0.9000 cache size       30, 12450304 req, miss ratio 0.7268, byte miss ratio 0.7268
tencentBlock.ns20906 S3FIFO-0.6000-0.9000 cache size       60, 12450304 req, miss ratio 0.6367, byte miss ratio 0.6367
tencentBlock.ns20906 S3FIFO-0.6000-0.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.2000-1.9000 cache size       15, 12450304 req, miss ratio 0.7244, byte miss ratio 0.7244
tencentBlock.ns20906 S3FIFO-0.2000-1.9000 cache size       30, 12450304 req, miss ratio 0.7139, byte miss ratio 0.7139
tencentBlock.ns20906 S3FIFO-0.2000-1.9000 cache size       60, 12450304 req, miss ratio 0.5651, byte miss ratio 0.5651
tencentBlock.ns20906 S3FIFO-0.2000-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.5500-0.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.5500-0.9000 cache size       30, 12450304 req, miss ratio 0.7245, byte miss ratio 0.7245
tencentBlock.ns20906 S3FIFO-0.5500-0.9000 cache size       60, 12450304 req, miss ratio 0.6524, byte miss ratio 0.6524
tencentBlock.ns20906 S3FIFO-0.5500-0.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.0250-0.9000 cache size       15, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0250-0.9000 cache size       30, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0250-0.9000 cache size       60, 12450304 req, miss ratio 0.3634, byte miss ratio 0.3634
tencentBlock.ns20906 S3FIFO-0.0250-0.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.9500-0.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.9500-0.9000 cache size       30, 12450304 req, miss ratio 0.7304, byte miss ratio 0.7304
tencentBlock.ns20906 S3FIFO-0.9500-0.9000 cache size       60, 12450304 req, miss ratio 0.5584, byte miss ratio 0.5584
tencentBlock.ns20906 S3FIFO-0.9500-0.9000 cache size      121, 12450304 req, miss ratio 0.0001, byte miss ratio 0.0001
tencentBlock.ns20906 S3FIFO-0.2500-0.9000 cache size       15, 12450304 req, miss ratio 0.7243, byte miss ratio 0.7243
tencentBlock.ns20906 S3FIFO-0.2500-0.9000 cache size       30, 12450304 req, miss ratio 0.7003, byte miss ratio 0.7003
tencentBlock.ns20906 S3FIFO-0.2500-0.9000 cache size       60, 12450304 req, miss ratio 0.4884, byte miss ratio 0.4884
tencentBlock.ns20906 S3FIFO-0.2500-0.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.9900-1.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.9900-1.9000 cache size       30, 12450304 req, miss ratio 0.7303, byte miss ratio 0.7303
tencentBlock.ns20906 S3FIFO-0.9900-1.9000 cache size       60, 12450304 req, miss ratio 0.5494, byte miss ratio 0.5494
tencentBlock.ns20906 S3FIFO-0.9900-1.9000 cache size      121, 12450304 req, miss ratio 0.0001, byte miss ratio 0.0001
tencentBlock.ns20906 S3FIFO-0.3000-1.9000 cache size       15, 12450304 req, miss ratio 0.7292, byte miss ratio 0.7292
tencentBlock.ns20906 S3FIFO-0.3000-1.9000 cache size       30, 12450304 req, miss ratio 0.7167, byte miss ratio 0.7167
tencentBlock.ns20906 S3FIFO-0.3000-1.9000 cache size       60, 12450304 req, miss ratio 0.6223, byte miss ratio 0.6223
tencentBlock.ns20906 S3FIFO-0.3000-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.0100-1.9000 cache size       15, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-1.9000 cache size       30, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-1.9000 cache size       60, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.5500-1.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.5500-1.9000 cache size       30, 12450304 req, miss ratio 0.7266, byte miss ratio 0.7266
tencentBlock.ns20906 S3FIFO-0.5500-1.9000 cache size       60, 12450304 req, miss ratio 0.6527, byte miss ratio 0.6527
tencentBlock.ns20906 S3FIFO-0.5500-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.0500-1.9000 cache size       15, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0500-1.9000 cache size       30, 12450304 req, miss ratio 0.7060, byte miss ratio 0.7060
tencentBlock.ns20906 S3FIFO-0.0500-1.9000 cache size       60, 12450304 req, miss ratio 0.4883, byte miss ratio 0.4883
tencentBlock.ns20906 S3FIFO-0.0500-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.0010-0.9000 cache size       15, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0010-0.9000 cache size       30, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0010-0.9000 cache size       60, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0010-0.9000 cache size      121, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-0.9000 cache size       15, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-0.9000 cache size       30, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-0.9000 cache size       60, 12450304 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns20906 S3FIFO-0.0100-0.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.1500-1.9000 cache size       15, 12450304 req, miss ratio 0.7240, byte miss ratio 0.7240
tencentBlock.ns20906 S3FIFO-0.1500-1.9000 cache size       30, 12450304 req, miss ratio 0.7101, byte miss ratio 0.7101
tencentBlock.ns20906 S3FIFO-0.1500-1.9000 cache size       60, 12450304 req, miss ratio 0.5341, byte miss ratio 0.5341
tencentBlock.ns20906 S3FIFO-0.1500-1.9000 cache size      121, 12450304 req, miss ratio 0.0000, byte miss ratio 0.0000
tencentBlock.ns20906 S3FIFO-0.8500-1.9000 cache size       15, 12450304 req, miss ratio 0.7305, byte miss ratio 0.7305
tencentBlock.ns20906 S3FIFO-0.8500-1.9000 cache size       30, 12450304 req, miss ratio 0.7303, byte miss ratio 0.7303
tencentBlock.ns20906 S3FIFO-0.8500-1.9000 cache size       60, 12450304 req, miss ratio 0.5828, byte miss ratio 0.5828
