cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size      124, 1253809 req, miss ratio 0.3989, byte miss ratio 0.3989
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size      372, 1253809 req, miss ratio 0.3700, byte miss ratio 0.3700
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size     1241, 1253809 req, miss ratio 0.3356, byte miss ratio 0.3356
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size     3723, 1253809 req, miss ratio 0.2921, byte miss ratio 0.2921
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size    12413, 1253809 req, miss ratio 0.2230, byte miss ratio 0.2230
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size    24826, 1253809 req, miss ratio 0.1761, byte miss ratio 0.1761
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size    49652, 1253809 req, miss ratio 0.1325, byte miss ratio 0.1325
cdn1_allcolo.ns2170 S3FIFO-0.0500-0.9000 cache size    99304, 1253809 req, miss ratio 0.1022, byte miss ratio 0.1022
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size      124, 1253809 req, miss ratio 0.3877, byte miss ratio 0.3877
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size      372, 1253809 req, miss ratio 0.3646, byte miss ratio 0.3646
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size     1241, 1253809 req, miss ratio 0.3346, byte miss ratio 0.3346
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size     3723, 1253809 req, miss ratio 0.2942, byte miss ratio 0.2942
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size    12413, 1253809 req, miss ratio 0.2268, byte miss ratio 0.2268
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size    24826, 1253809 req, miss ratio 0.1781, byte miss ratio 0.1781
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size    49652, 1253809 req, miss ratio 0.1329, byte miss ratio 0.1329
cdn1_allcolo.ns2170 S3FIFO-0.2000-1.9000 cache size    99304, 1253809 req, miss ratio 0.1023, byte miss ratio 0.1023
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size      124, 1253809 req, miss ratio 0.3870, byte miss ratio 0.3870
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size      372, 1253809 req, miss ratio 0.3648, byte miss ratio 0.3648
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size     1241, 1253809 req, miss ratio 0.3351, byte miss ratio 0.3351
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size     3723, 1253809 req, miss ratio 0.2947, byte miss ratio 0.2947
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size    12413, 1253809 req, miss ratio 0.2273, byte miss ratio 0.2273
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size    24826, 1253809 req, miss ratio 0.1791, byte miss ratio 0.1791
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size    49652, 1253809 req, miss ratio 0.1331, byte miss ratio 0.1331
cdn1_allcolo.ns2170 S3FIFO-0.2500-0.9000 cache size    99304, 1253809 req, miss ratio 0.1024, byte miss ratio 0.1024
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size      124, 1253809 req, miss ratio 0.3896, byte miss ratio 0.3896
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size      372, 1253809 req, miss ratio 0.3711, byte miss ratio 0.3711
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size     1241, 1253809 req, miss ratio 0.3460, byte miss ratio 0.3460
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size     3723, 1253809 req, miss ratio 0.3108, byte miss ratio 0.3108
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size    12413, 1253809 req, miss ratio 0.2487, byte miss ratio 0.2487
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size    24826, 1253809 req, miss ratio 0.2006, byte miss ratio 0.2006
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size    49652, 1253809 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_allcolo.ns2170 S3FIFO-0.9500-0.9000 cache size    99304, 1253809 req, miss ratio 0.1073, byte miss ratio 0.1073
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size      124, 1253809 req, miss ratio 0.3864, byte miss ratio 0.3864
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size      372, 1253809 req, miss ratio 0.3667, byte miss ratio 0.3667
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size     1241, 1253809 req, miss ratio 0.3400, byte miss ratio 0.3400
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size     3723, 1253809 req, miss ratio 0.3028, byte miss ratio 0.3028
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size    12413, 1253809 req, miss ratio 0.2377, byte miss ratio 0.2377
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size    24826, 1253809 req, miss ratio 0.1885, byte miss ratio 0.1885
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size    49652, 1253809 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_allcolo.ns2170 S3FIFO-0.6000-1.9000 cache size    99304, 1253809 req, miss ratio 0.1031, byte miss ratio 0.1031
cdn1_allcolo.ns2170 S3FIFO-0.2500-1.9000 cache size      124, 1253809 req, miss ratio 0.3868, byte miss ratio 0.3868
cdn1_allcolo.ns2170 S3FIFO-0.2500-1.9000 cache size      372, 1253809 req, miss ratio 0.3646, byte miss ratio 0.3646
cdn1_allcolo.ns2170 S3FIFO-0.2500-1.9000 cache size     1241, 1253809 req, miss ratio 0.3351, byte miss ratio 0.3351
cdn1_allcolo.ns2170 S3FIFO-0.2500-1.9000 cache size     3723, 1253809 req, miss ratio 0.2952, byte miss ratio 0.2952
cdn1_allcolo.ns2170 S3FIFO-0.2500-1.9000 cache size    12413, 1253809 req, miss ratio 0.2280, byte miss ratio 0.2280
cdn1_allcolo.ns2170 S3FIFO-0.2500-1.9000 cache size    24826, 1253809 req, miss ratio 0.1791, byte miss ratio 0.1791
