io_traces.ns699 S3FIFO-0.9000-0.9000 cache size      151, 2400000 req, miss ratio 0.5115, byte miss ratio 0.5115
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size      455, 2400000 req, miss ratio 0.4862, byte miss ratio 0.4862
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size     1517, 2400000 req, miss ratio 0.4807, byte miss ratio 0.4807
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size     4552, 2400000 req, miss ratio 0.4613, byte miss ratio 0.4613
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size    15176, 2400000 req, miss ratio 0.3891, byte miss ratio 0.3891
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size    30352, 2400000 req, miss ratio 0.3027, byte miss ratio 0.3027
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size    60704, 2400000 req, miss ratio 0.1426, byte miss ratio 0.1426
io_traces.ns699 S3FIFO-0.9000-0.9000 cache size   121408, 2400000 req, miss ratio 0.0737, byte miss ratio 0.0737
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size      151, 2400000 req, miss ratio 0.4889, byte miss ratio 0.4889
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size      455, 2400000 req, miss ratio 0.4814, byte miss ratio 0.4814
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size     1517, 2400000 req, miss ratio 0.4527, byte miss ratio 0.4527
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size     4552, 2400000 req, miss ratio 0.4319, byte miss ratio 0.4319
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size    15176, 2400000 req, miss ratio 0.3693, byte miss ratio 0.3693
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size    30352, 2400000 req, miss ratio 0.2750, byte miss ratio 0.2750
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size    60704, 2400000 req, miss ratio 0.1050, byte miss ratio 0.1050
io_traces.ns699 S3FIFO-0.1000-1.9000 cache size   121408, 2400000 req, miss ratio 0.0642, byte miss ratio 0.0642
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size      151, 2400000 req, miss ratio 0.4988, byte miss ratio 0.4988
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size      455, 2400000 req, miss ratio 0.4835, byte miss ratio 0.4835
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size     1517, 2400000 req, miss ratio 0.4801, byte miss ratio 0.4801
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size     4552, 2400000 req, miss ratio 0.4573, byte miss ratio 0.4573
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size    15176, 2400000 req, miss ratio 0.3881, byte miss ratio 0.3881
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size    30352, 2400000 req, miss ratio 0.3065, byte miss ratio 0.3065
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size    60704, 2400000 req, miss ratio 0.1406, byte miss ratio 0.1406
io_traces.ns699 S3FIFO-0.8500-0.9000 cache size   121408, 2400000 req, miss ratio 0.0713, byte miss ratio 0.0713
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size      151, 2400000 req, miss ratio 0.5058, byte miss ratio 0.5058
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size      455, 2400000 req, miss ratio 0.4829, byte miss ratio 0.4829
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size     1517, 2400000 req, miss ratio 0.4709, byte miss ratio 0.4709
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size     4552, 2400000 req, miss ratio 0.4351, byte miss ratio 0.4351
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size    15176, 2400000 req, miss ratio 0.3672, byte miss ratio 0.3672
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size    30352, 2400000 req, miss ratio 0.2663, byte miss ratio 0.2663
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size    60704, 2400000 req, miss ratio 0.1042, byte miss ratio 0.1042
io_traces.ns699 S3FIFO-0.0500-0.9000 cache size   121408, 2400000 req, miss ratio 0.0643, byte miss ratio 0.0643
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size      151, 2400000 req, miss ratio 0.4855, byte miss ratio 0.4855
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size      455, 2400000 req, miss ratio 0.4812, byte miss ratio 0.4812
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size     1517, 2400000 req, miss ratio 0.4545, byte miss ratio 0.4545
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size     4552, 2400000 req, miss ratio 0.4377, byte miss ratio 0.4377
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size    15176, 2400000 req, miss ratio 0.4266, byte miss ratio 0.4266
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size    30352, 2400000 req, miss ratio 0.3003, byte miss ratio 0.3003
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size    60704, 2400000 req, miss ratio 0.1133, byte miss ratio 0.1133
io_traces.ns699 S3FIFO-0.3500-1.9000 cache size   121408, 2400000 req, miss ratio 0.0652, byte miss ratio 0.0652
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size      151, 2400000 req, miss ratio 0.5562, byte miss ratio 0.5562
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size      455, 2400000 req, miss ratio 0.5144, byte miss ratio 0.5144
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size     1517, 2400000 req, miss ratio 0.4813, byte miss ratio 0.4813
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size     4552, 2400000 req, miss ratio 0.4370, byte miss ratio 0.4370
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size    15176, 2400000 req, miss ratio 0.3683, byte miss ratio 0.3683
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size    30352, 2400000 req, miss ratio 0.2601, byte miss ratio 0.2601
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size    60704, 2400000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns699 S3FIFO-0.0100-0.9000 cache size   121408, 2400000 req, miss ratio 0.0647, byte miss ratio 0.0647
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size      151, 2400000 req, miss ratio 0.4923, byte miss ratio 0.4923
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size      455, 2400000 req, miss ratio 0.4819, byte miss ratio 0.4819
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size     1517, 2400000 req, miss ratio 0.4773, byte miss ratio 0.4773
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size     4552, 2400000 req, miss ratio 0.4483, byte miss ratio 0.4483
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size    15176, 2400000 req, miss ratio 0.3966, byte miss ratio 0.3966
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size    30352, 2400000 req, miss ratio 0.3050, byte miss ratio 0.3050
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size    60704, 2400000 req, miss ratio 0.1313, byte miss ratio 0.1313
io_traces.ns699 S3FIFO-0.6500-1.9000 cache size   121408, 2400000 req, miss ratio 0.0654, byte miss ratio 0.0654
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size      151, 2400000 req, miss ratio 0.5550, byte miss ratio 0.5550
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size      455, 2400000 req, miss ratio 0.5139, byte miss ratio 0.5139
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size     1517, 2400000 req, miss ratio 0.4558, byte miss ratio 0.4558
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size     4552, 2400000 req, miss ratio 0.4333, byte miss ratio 0.4333
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size    15176, 2400000 req, miss ratio 0.3662, byte miss ratio 0.3662
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size    30352, 2400000 req, miss ratio 0.2601, byte miss ratio 0.2601
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size    60704, 2400000 req, miss ratio 0.1037, byte miss ratio 0.1037
io_traces.ns699 S3FIFO-0.0100-1.9000 cache size   121408, 2400000 req, miss ratio 0.0647, byte miss ratio 0.0647
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size      151, 2400000 req, miss ratio 0.4964, byte miss ratio 0.4964
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size      455, 2400000 req, miss ratio 0.4824, byte miss ratio 0.4824
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size     1517, 2400000 req, miss ratio 0.4789, byte miss ratio 0.4789
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size     4552, 2400000 req, miss ratio 0.4501, byte miss ratio 0.4501
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size    15176, 2400000 req, miss ratio 0.3850, byte miss ratio 0.3850
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size    30352, 2400000 req, miss ratio 0.3126, byte miss ratio 0.3126
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size    60704, 2400000 req, miss ratio 0.1365, byte miss ratio 0.1365
io_traces.ns699 S3FIFO-0.7500-0.9000 cache size   121408, 2400000 req, miss ratio 0.0666, byte miss ratio 0.0666
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size      151, 2400000 req, miss ratio 0.4859, byte miss ratio 0.4859
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size      455, 2400000 req, miss ratio 0.4823, byte miss ratio 0.4823
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size     1517, 2400000 req, miss ratio 0.4664, byte miss ratio 0.4664
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size     4552, 2400000 req, miss ratio 0.4442, byte miss ratio 0.4442
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size    15176, 2400000 req, miss ratio 0.4308, byte miss ratio 0.4308
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size    30352, 2400000 req, miss ratio 0.3046, byte miss ratio 0.3046
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size    60704, 2400000 req, miss ratio 0.1223, byte miss ratio 0.1223
io_traces.ns699 S3FIFO-0.5000-0.9000 cache size   121408, 2400000 req, miss ratio 0.0653, byte miss ratio 0.0653
io_traces.ns699 S3FIFO-0.0050-0.9000 cache size      151, 2400000 req, miss ratio 1.0000, byte miss ratio 1.0000
io_traces.ns699 S3FIFO-0.0050-0.9000 cache size      455, 2400000 req, miss ratio 0.5392, byte miss ratio 0.5392
io_traces.ns699 S3FIFO-0.0050-0.9000 cache size     1517, 2400000 req, miss ratio 0.4970, byte miss ratio 0.4970
io_traces.ns699 S3FIFO-0.0050-0.9000 cache size     4552, 2400000 req, miss ratio 0.4375, byte miss ratio 0.4375
io_traces.ns699 S3FIFO-0.0050-0.9000 cache size    15176, 2400000 req, miss ratio 0.3719, byte miss ratio 0.3719
io_traces.ns699 S3FIFO-0.0050-0.9000 cache size    30352, 2400000 req, miss ratio 0.2594, byte miss ratio 0.2594
