cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size        6, 17232918 req, miss ratio 0.0013, byte miss ratio 0.0013
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size       20, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size       69, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size      209, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size      697, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size     1394, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size     2788, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.4000-1.9000 cache size     5577, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size        6, 17232918 req, miss ratio 0.0021, byte miss ratio 0.0021
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size       20, 17232918 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size       69, 17232918 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size      209, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size      697, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size     1394, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size     2788, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.9900-1.9000 cache size     5577, 17232918 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns425 S3FIFO-0.9500-1.9000 cache size        6, 17232918 req, miss ratio 0.0021, byte miss ratio 0.0021
