tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size       90, 1767254 req, miss ratio 0.3009, byte miss ratio 0.3009
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size      271, 1767254 req, miss ratio 0.2530, byte miss ratio 0.2530
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size      906, 1767254 req, miss ratio 0.2396, byte miss ratio 0.2396
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size     2718, 1767254 req, miss ratio 0.2247, byte miss ratio 0.2247
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size     9063, 1767254 req, miss ratio 0.2146, byte miss ratio 0.2146
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size    18126, 1767254 req, miss ratio 0.2190, byte miss ratio 0.2190
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size    36252, 1767254 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns7675 S3FIFO-0.4000-1.9000 cache size    72505, 1767254 req, miss ratio 0.0604, byte miss ratio 0.0604
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size       90, 1767254 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size      271, 1767254 req, miss ratio 0.2726, byte miss ratio 0.2726
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size      906, 1767254 req, miss ratio 0.2537, byte miss ratio 0.2537
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size     2718, 1767254 req, miss ratio 0.2293, byte miss ratio 0.2293
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size     9063, 1767254 req, miss ratio 0.2093, byte miss ratio 0.2093
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size    18126, 1767254 req, miss ratio 0.2093, byte miss ratio 0.2093
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size    36252, 1767254 req, miss ratio 0.1409, byte miss ratio 0.1409
tencentBlock.ns7675 S3FIFO-0.0050-1.9000 cache size    72505, 1767254 req, miss ratio 0.0551, byte miss ratio 0.0551
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size       90, 1767254 req, miss ratio 0.3006, byte miss ratio 0.3006
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size      271, 1767254 req, miss ratio 0.2531, byte miss ratio 0.2531
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size      906, 1767254 req, miss ratio 0.2402, byte miss ratio 0.2402
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size     2718, 1767254 req, miss ratio 0.2250, byte miss ratio 0.2250
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size     9063, 1767254 req, miss ratio 0.2170, byte miss ratio 0.2170
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size    18126, 1767254 req, miss ratio 0.2014, byte miss ratio 0.2014
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size    36252, 1767254 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns7675 S3FIFO-0.4000-0.9000 cache size    72505, 1767254 req, miss ratio 0.0604, byte miss ratio 0.0604
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size       90, 1767254 req, miss ratio 0.4505, byte miss ratio 0.4505
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size      271, 1767254 req, miss ratio 0.3060, byte miss ratio 0.3060
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size      906, 1767254 req, miss ratio 0.2585, byte miss ratio 0.2585
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size     2718, 1767254 req, miss ratio 0.2431, byte miss ratio 0.2431
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size     9063, 1767254 req, miss ratio 0.2291, byte miss ratio 0.2291
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size    18126, 1767254 req, miss ratio 0.2160, byte miss ratio 0.2160
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size    36252, 1767254 req, miss ratio 0.1573, byte miss ratio 0.1573
tencentBlock.ns7675 S3FIFO-0.9500-0.9000 cache size    72505, 1767254 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size       90, 1767254 req, miss ratio 0.3374, byte miss ratio 0.3374
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size      271, 1767254 req, miss ratio 0.2566, byte miss ratio 0.2566
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size      906, 1767254 req, miss ratio 0.2402, byte miss ratio 0.2402
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size     2718, 1767254 req, miss ratio 0.2251, byte miss ratio 0.2251
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size     9063, 1767254 req, miss ratio 0.2177, byte miss ratio 0.2177
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size    18126, 1767254 req, miss ratio 0.2208, byte miss ratio 0.2208
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size    36252, 1767254 req, miss ratio 0.1802, byte miss ratio 0.1802
tencentBlock.ns7675 S3FIFO-0.5000-1.9000 cache size    72505, 1767254 req, miss ratio 0.0606, byte miss ratio 0.0606
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size       90, 1767254 req, miss ratio 0.4112, byte miss ratio 0.4112
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size      271, 1767254 req, miss ratio 0.2726, byte miss ratio 0.2726
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size      906, 1767254 req, miss ratio 0.2472, byte miss ratio 0.2472
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size     2718, 1767254 req, miss ratio 0.2360, byte miss ratio 0.2360
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size     9063, 1767254 req, miss ratio 0.2237, byte miss ratio 0.2237
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size    18126, 1767254 req, miss ratio 0.2143, byte miss ratio 0.2143
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size    36252, 1767254 req, miss ratio 0.1622, byte miss ratio 0.1622
tencentBlock.ns7675 S3FIFO-0.8000-1.9000 cache size    72505, 1767254 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size       90, 1767254 req, miss ratio 0.3549, byte miss ratio 0.3549
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size      271, 1767254 req, miss ratio 0.2594, byte miss ratio 0.2594
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size      906, 1767254 req, miss ratio 0.2411, byte miss ratio 0.2411
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size     2718, 1767254 req, miss ratio 0.2256, byte miss ratio 0.2256
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size     9063, 1767254 req, miss ratio 0.2202, byte miss ratio 0.2202
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size    18126, 1767254 req, miss ratio 0.2074, byte miss ratio 0.2074
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size    36252, 1767254 req, miss ratio 0.1682, byte miss ratio 0.1682
tencentBlock.ns7675 S3FIFO-0.5500-0.9000 cache size    72505, 1767254 req, miss ratio 0.0610, byte miss ratio 0.0610
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size       90, 1767254 req, miss ratio 0.3986, byte miss ratio 0.3986
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size      271, 1767254 req, miss ratio 0.2681, byte miss ratio 0.2681
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size      906, 1767254 req, miss ratio 0.2458, byte miss ratio 0.2458
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size     2718, 1767254 req, miss ratio 0.2325, byte miss ratio 0.2325
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size     9063, 1767254 req, miss ratio 0.2223, byte miss ratio 0.2223
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size    18126, 1767254 req, miss ratio 0.2167, byte miss ratio 0.2167
tencentBlock.ns7675 S3FIFO-0.7500-0.9000 cache size    36252, 1767254 req, miss ratio 0.1624, byte miss ratio 0.1624
