tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size     1585, 23854768 req, miss ratio 0.6179, byte miss ratio 0.6179
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size     4756, 23854768 req, miss ratio 0.5582, byte miss ratio 0.5582
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size    15855, 23854768 req, miss ratio 0.5006, byte miss ratio 0.5006
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size    47566, 23854768 req, miss ratio 0.4056, byte miss ratio 0.4056
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size   158555, 23854768 req, miss ratio 0.2407, byte miss ratio 0.2407
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size   317111, 23854768 req, miss ratio 0.1704, byte miss ratio 0.1704
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size   634222, 23854768 req, miss ratio 0.1057, byte miss ratio 0.1057
tencentBlock.ns3801 S3FIFO-0.3500-1.9000 cache size  1268444, 23854768 req, miss ratio 0.0714, byte miss ratio 0.0714
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size     1585, 23854768 req, miss ratio 0.6201, byte miss ratio 0.6201
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size     4756, 23854768 req, miss ratio 0.5625, byte miss ratio 0.5625
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size    15855, 23854768 req, miss ratio 0.5077, byte miss ratio 0.5077
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size    47566, 23854768 req, miss ratio 0.4155, byte miss ratio 0.4155
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size   158555, 23854768 req, miss ratio 0.2463, byte miss ratio 0.2463
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size   317111, 23854768 req, miss ratio 0.1774, byte miss ratio 0.1774
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size   634222, 23854768 req, miss ratio 0.1097, byte miss ratio 0.1097
tencentBlock.ns3801 S3FIFO-0.5000-1.9000 cache size  1268444, 23854768 req, miss ratio 0.0715, byte miss ratio 0.0715
tencentBlock.ns3801 S3FIFO-0.9000-0.9000 cache size     1585, 23854768 req, miss ratio 0.6477, byte miss ratio 0.6477
tencentBlock.ns3801 S3FIFO-0.9000-0.9000 cache size     4756, 23854768 req, miss ratio 0.5874, byte miss ratio 0.5874
tencentBlock.ns3801 S3FIFO-0.9000-0.9000 cache size    15855, 23854768 req, miss ratio 0.5269, byte miss ratio 0.5269
tencentBlock.ns3801 S3FIFO-0.9000-0.9000 cache size    47566, 23854768 req, miss ratio 0.4334, byte miss ratio 0.4334
tencentBlock.ns3801 S3FIFO-0.9000-0.9000 cache size   158555, 23854768 req, miss ratio 0.2759, byte miss ratio 0.2759
tencentBlock.ns3801 S3FIFO-0.9000-0.9000 cache size   317111, 23854768 req, miss ratio 0.2022, byte miss ratio 0.2022
