tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size     7142, 41465886 req, miss ratio 0.4269, byte miss ratio 0.4269
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size    21427, 41465886 req, miss ratio 0.3986, byte miss ratio 0.3986
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size    71423, 41465886 req, miss ratio 0.3251, byte miss ratio 0.3251
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size   214271, 41465886 req, miss ratio 0.2365, byte miss ratio 0.2365
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size   714237, 41465886 req, miss ratio 0.1870, byte miss ratio 0.1870
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size  1428474, 41465886 req, miss ratio 0.1780, byte miss ratio 0.1780
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size  2856949, 41465886 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns2627 S3FIFO-0.6000-1.9000 cache size  5713899, 41465886 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size     7142, 41465886 req, miss ratio 0.4953, byte miss ratio 0.4953
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size    21427, 41465886 req, miss ratio 0.4373, byte miss ratio 0.4373
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size    71423, 41465886 req, miss ratio 0.3642, byte miss ratio 0.3642
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size   214271, 41465886 req, miss ratio 0.2884, byte miss ratio 0.2884
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size   714237, 41465886 req, miss ratio 0.2246, byte miss ratio 0.2246
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size  1428474, 41465886 req, miss ratio 0.1971, byte miss ratio 0.1971
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size  2856949, 41465886 req, miss ratio 0.1838, byte miss ratio 0.1838
tencentBlock.ns2627 S3FIFO-0.9900-1.9000 cache size  5713899, 41465886 req, miss ratio 0.1758, byte miss ratio 0.1758
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size     7142, 41465886 req, miss ratio 0.4297, byte miss ratio 0.4297
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size    21427, 41465886 req, miss ratio 0.3999, byte miss ratio 0.3999
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size    71423, 41465886 req, miss ratio 0.3272, byte miss ratio 0.3272
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size   214271, 41465886 req, miss ratio 0.2399, byte miss ratio 0.2399
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size   714237, 41465886 req, miss ratio 0.1892, byte miss ratio 0.1892
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size  1428474, 41465886 req, miss ratio 0.1780, byte miss ratio 0.1780
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size  2856949, 41465886 req, miss ratio 0.1755, byte miss ratio 0.1755
tencentBlock.ns2627 S3FIFO-0.6500-0.9000 cache size  5713899, 41465886 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size     7142, 41465886 req, miss ratio 0.4767, byte miss ratio 0.4767
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size    21427, 41465886 req, miss ratio 0.4206, byte miss ratio 0.4206
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size    71423, 41465886 req, miss ratio 0.3532, byte miss ratio 0.3532
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size   214271, 41465886 req, miss ratio 0.2751, byte miss ratio 0.2751
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size   714237, 41465886 req, miss ratio 0.2119, byte miss ratio 0.2119
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size  1428474, 41465886 req, miss ratio 0.1864, byte miss ratio 0.1864
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size  2856949, 41465886 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns2627 S3FIFO-0.9000-0.9000 cache size  5713899, 41465886 req, miss ratio 0.1725, byte miss ratio 0.1725
tencentBlock.ns2627 S3FIFO-0.5500-1.9000 cache size     7142, 41465886 req, miss ratio 0.4242, byte miss ratio 0.4242
tencentBlock.ns2627 S3FIFO-0.5500-1.9000 cache size    21427, 41465886 req, miss ratio 0.3957, byte miss ratio 0.3957
tencentBlock.ns2627 S3FIFO-0.5500-1.9000 cache size    71423, 41465886 req, miss ratio 0.3195, byte miss ratio 0.3195
tencentBlock.ns2627 S3FIFO-0.5500-1.9000 cache size   214271, 41465886 req, miss ratio 0.2323, byte miss ratio 0.2323
tencentBlock.ns2627 S3FIFO-0.5500-1.9000 cache size   714237, 41465886 req, miss ratio 0.1849, byte miss ratio 0.1849
tencentBlock.ns2627 S3FIFO-0.5500-1.9000 cache size  1428474, 41465886 req, miss ratio 0.1781, byte miss ratio 0.1781
