tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size      678, 5701621 req, miss ratio 0.5314, byte miss ratio 0.5314
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size     2035, 5701621 req, miss ratio 0.4277, byte miss ratio 0.4277
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size     6785, 5701621 req, miss ratio 0.3311, byte miss ratio 0.3311
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size    20356, 5701621 req, miss ratio 0.3009, byte miss ratio 0.3009
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size    67854, 5701621 req, miss ratio 0.2416, byte miss ratio 0.2416
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size   135709, 5701621 req, miss ratio 0.1913, byte miss ratio 0.1913
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size   271418, 5701621 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns16837 S3FIFO-0.8000-0.9000 cache size   542836, 5701621 req, miss ratio 0.1233, byte miss ratio 0.1233
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size      678, 5701621 req, miss ratio 0.5033, byte miss ratio 0.5033
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size     2035, 5701621 req, miss ratio 0.3597, byte miss ratio 0.3597
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size     6785, 5701621 req, miss ratio 0.3165, byte miss ratio 0.3165
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size    20356, 5701621 req, miss ratio 0.2836, byte miss ratio 0.2836
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size    67854, 5701621 req, miss ratio 0.2388, byte miss ratio 0.2388
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size   135709, 5701621 req, miss ratio 0.1804, byte miss ratio 0.1804
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size   271418, 5701621 req, miss ratio 0.1346, byte miss ratio 0.1346
tencentBlock.ns16837 S3FIFO-0.0250-1.9000 cache size   542836, 5701621 req, miss ratio 0.1197, byte miss ratio 0.1197
tencentBlock.ns16837 S3FIFO-0.3000-1.9000 cache size      678, 5701621 req, miss ratio 0.4814, byte miss ratio 0.4814
tencentBlock.ns16837 S3FIFO-0.3000-1.9000 cache size     2035, 5701621 req, miss ratio 0.3612, byte miss ratio 0.3612
tencentBlock.ns16837 S3FIFO-0.3000-1.9000 cache size     6785, 5701621 req, miss ratio 0.3136, byte miss ratio 0.3136
tencentBlock.ns16837 S3FIFO-0.3000-1.9000 cache size    20356, 5701621 req, miss ratio 0.2838, byte miss ratio 0.2838
