cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size      475, 2816792 req, miss ratio 0.7950, byte miss ratio 0.7950
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size     1425, 2816792 req, miss ratio 0.7381, byte miss ratio 0.7381
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size     4751, 2816792 req, miss ratio 0.6584, byte miss ratio 0.6584
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size    14253, 2816792 req, miss ratio 0.5645, byte miss ratio 0.5645
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size    47511, 2816792 req, miss ratio 0.4355, byte miss ratio 0.4355
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size    95022, 2816792 req, miss ratio 0.3472, byte miss ratio 0.3472
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size   190045, 2816792 req, miss ratio 0.2516, byte miss ratio 0.2516
cdn1_allcolo.ns444 S3FIFO-0.3000-0.9000 cache size   380090, 2816792 req, miss ratio 0.1762, byte miss ratio 0.1762
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size      475, 2816792 req, miss ratio 0.8095, byte miss ratio 0.8095
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size     1425, 2816792 req, miss ratio 0.7451, byte miss ratio 0.7451
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size     4751, 2816792 req, miss ratio 0.6549, byte miss ratio 0.6549
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size    14253, 2816792 req, miss ratio 0.5528, byte miss ratio 0.5528
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size    47511, 2816792 req, miss ratio 0.4199, byte miss ratio 0.4199
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size    95022, 2816792 req, miss ratio 0.3324, byte miss ratio 0.3324
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size   190045, 2816792 req, miss ratio 0.2435, byte miss ratio 0.2435
cdn1_allcolo.ns444 S3FIFO-0.0100-0.9000 cache size   380090, 2816792 req, miss ratio 0.1762, byte miss ratio 0.1762
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size      475, 2816792 req, miss ratio 0.7948, byte miss ratio 0.7948
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size     1425, 2816792 req, miss ratio 0.7345, byte miss ratio 0.7345
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size     4751, 2816792 req, miss ratio 0.6511, byte miss ratio 0.6511
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size    14253, 2816792 req, miss ratio 0.5564, byte miss ratio 0.5564
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size    47511, 2816792 req, miss ratio 0.4287, byte miss ratio 0.4287
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size    95022, 2816792 req, miss ratio 0.3411, byte miss ratio 0.3411
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size   190045, 2816792 req, miss ratio 0.2453, byte miss ratio 0.2453
cdn1_allcolo.ns444 S3FIFO-0.1000-1.9000 cache size   380090, 2816792 req, miss ratio 0.1762, byte miss ratio 0.1762
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size      475, 2816792 req, miss ratio 0.7982, byte miss ratio 0.7982
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size     1425, 2816792 req, miss ratio 0.7362, byte miss ratio 0.7362
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size     4751, 2816792 req, miss ratio 0.6509, byte miss ratio 0.6509
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size    14253, 2816792 req, miss ratio 0.5544, byte miss ratio 0.5544
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size    47511, 2816792 req, miss ratio 0.4262, byte miss ratio 0.4262
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size    95022, 2816792 req, miss ratio 0.3387, byte miss ratio 0.3387
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size   190045, 2816792 req, miss ratio 0.2442, byte miss ratio 0.2442
cdn1_allcolo.ns444 S3FIFO-0.0500-1.9000 cache size   380090, 2816792 req, miss ratio 0.1762, byte miss ratio 0.1762
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size      475, 2816792 req, miss ratio 0.8120, byte miss ratio 0.8120
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size     1425, 2816792 req, miss ratio 0.7631, byte miss ratio 0.7631
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size     4751, 2816792 req, miss ratio 0.6951, byte miss ratio 0.6951
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size    14253, 2816792 req, miss ratio 0.6100, byte miss ratio 0.6100
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size    47511, 2816792 req, miss ratio 0.4810, byte miss ratio 0.4810
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size    95022, 2816792 req, miss ratio 0.3824, byte miss ratio 0.3824
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size   190045, 2816792 req, miss ratio 0.2730, byte miss ratio 0.2730
cdn1_allcolo.ns444 S3FIFO-0.7000-1.9000 cache size   380090, 2816792 req, miss ratio 0.1812, byte miss ratio 0.1812
cdn1_allcolo.ns444 S3FIFO-0.6000-1.9000 cache size      475, 2816792 req, miss ratio 0.8058, byte miss ratio 0.8058
cdn1_allcolo.ns444 S3FIFO-0.6000-1.9000 cache size     1425, 2816792 req, miss ratio 0.7550, byte miss ratio 0.7550
