io_traces.ns61 S3FIFO-0.8000-0.9000 cache size     8784, 14400000 req, miss ratio 0.8296, byte miss ratio 0.8296
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size     8784, 14400000 req, miss ratio 0.8302, byte miss ratio 0.8302
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size    26352, 14400000 req, miss ratio 0.8270, byte miss ratio 0.8270
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size    87842, 14400000 req, miss ratio 0.8113, byte miss ratio 0.8113
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size   263527, 14400000 req, miss ratio 0.7851, byte miss ratio 0.7851
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size   878426, 14400000 req, miss ratio 0.7509, byte miss ratio 0.7509
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size  1756852, 14400000 req, miss ratio 0.7089, byte miss ratio 0.7089
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6613, byte miss ratio 0.6613
io_traces.ns61 S3FIFO-0.9900-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6197, byte miss ratio 0.6197
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size     8784, 14400000 req, miss ratio 0.8296, byte miss ratio 0.8296
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size    26352, 14400000 req, miss ratio 0.8253, byte miss ratio 0.8253
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size    87842, 14400000 req, miss ratio 0.7762, byte miss ratio 0.7762
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size   263527, 14400000 req, miss ratio 0.7324, byte miss ratio 0.7324
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size   878426, 14400000 req, miss ratio 0.7191, byte miss ratio 0.7191
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size  1756852, 14400000 req, miss ratio 0.7024, byte miss ratio 0.7024
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6553, byte miss ratio 0.6553
io_traces.ns61 S3FIFO-0.4500-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size     8784, 14400000 req, miss ratio 0.8296, byte miss ratio 0.8296
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size    26352, 14400000 req, miss ratio 0.8208, byte miss ratio 0.8208
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size    87842, 14400000 req, miss ratio 0.7675, byte miss ratio 0.7675
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size   263527, 14400000 req, miss ratio 0.7321, byte miss ratio 0.7321
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size   878426, 14400000 req, miss ratio 0.7129, byte miss ratio 0.7129
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size  1756852, 14400000 req, miss ratio 0.7018, byte miss ratio 0.7018
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6554, byte miss ratio 0.6554
io_traces.ns61 S3FIFO-0.4000-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size     8784, 14400000 req, miss ratio 0.8275, byte miss ratio 0.8275
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size    26352, 14400000 req, miss ratio 0.8156, byte miss ratio 0.8156
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size    87842, 14400000 req, miss ratio 0.7430, byte miss ratio 0.7430
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size   263527, 14400000 req, miss ratio 0.7319, byte miss ratio 0.7319
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size   878426, 14400000 req, miss ratio 0.7076, byte miss ratio 0.7076
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size  1756852, 14400000 req, miss ratio 0.6974, byte miss ratio 0.6974
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.1000-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size     8784, 14400000 req, miss ratio 0.8295, byte miss ratio 0.8295
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size    26352, 14400000 req, miss ratio 0.8254, byte miss ratio 0.8254
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size    87842, 14400000 req, miss ratio 0.7798, byte miss ratio 0.7798
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size   263527, 14400000 req, miss ratio 0.7325, byte miss ratio 0.7325
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size   878426, 14400000 req, miss ratio 0.7198, byte miss ratio 0.7198
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size  1756852, 14400000 req, miss ratio 0.7039, byte miss ratio 0.7039
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6559, byte miss ratio 0.6559
io_traces.ns61 S3FIFO-0.5000-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size     8784, 14400000 req, miss ratio 0.8295, byte miss ratio 0.8295
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size    26352, 14400000 req, miss ratio 0.8246, byte miss ratio 0.8246
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size    87842, 14400000 req, miss ratio 0.7618, byte miss ratio 0.7618
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size   263527, 14400000 req, miss ratio 0.7323, byte miss ratio 0.7323
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size   878426, 14400000 req, miss ratio 0.7162, byte miss ratio 0.7162
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size  1756852, 14400000 req, miss ratio 0.7004, byte miss ratio 0.7004
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.3000-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size     8784, 14400000 req, miss ratio 0.8296, byte miss ratio 0.8296
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size    26352, 14400000 req, miss ratio 0.8246, byte miss ratio 0.8246
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size    87842, 14400000 req, miss ratio 0.7999, byte miss ratio 0.7999
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size   263527, 14400000 req, miss ratio 0.7433, byte miss ratio 0.7433
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size   878426, 14400000 req, miss ratio 0.7245, byte miss ratio 0.7245
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size  1756852, 14400000 req, miss ratio 0.7160, byte miss ratio 0.7160
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6581, byte miss ratio 0.6581
io_traces.ns61 S3FIFO-0.7500-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size     8784, 14400000 req, miss ratio 0.8274, byte miss ratio 0.8274
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size    26352, 14400000 req, miss ratio 0.8172, byte miss ratio 0.8172
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size    87842, 14400000 req, miss ratio 0.7488, byte miss ratio 0.7488
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size   263527, 14400000 req, miss ratio 0.7320, byte miss ratio 0.7320
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size   878426, 14400000 req, miss ratio 0.7087, byte miss ratio 0.7087
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size  1756852, 14400000 req, miss ratio 0.6983, byte miss ratio 0.6983
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.2000-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size     8784, 14400000 req, miss ratio 0.8317, byte miss ratio 0.8317
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size    26352, 14400000 req, miss ratio 0.8243, byte miss ratio 0.8243
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size    87842, 14400000 req, miss ratio 0.7443, byte miss ratio 0.7443
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size   263527, 14400000 req, miss ratio 0.7319, byte miss ratio 0.7319
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size   878426, 14400000 req, miss ratio 0.7142, byte miss ratio 0.7142
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size  1756852, 14400000 req, miss ratio 0.6981, byte miss ratio 0.6981
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.0100-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size     8784, 14400000 req, miss ratio 0.8295, byte miss ratio 0.8295
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size    26352, 14400000 req, miss ratio 0.8221, byte miss ratio 0.8221
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size    87842, 14400000 req, miss ratio 0.7767, byte miss ratio 0.7767
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size   263527, 14400000 req, miss ratio 0.7323, byte miss ratio 0.7323
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size   878426, 14400000 req, miss ratio 0.7192, byte miss ratio 0.7192
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size  1756852, 14400000 req, miss ratio 0.7035, byte miss ratio 0.7035
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6562, byte miss ratio 0.6562
io_traces.ns61 S3FIFO-0.5000-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size     8784, 14400000 req, miss ratio 0.8296, byte miss ratio 0.8296
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size    26352, 14400000 req, miss ratio 0.8251, byte miss ratio 0.8251
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size    87842, 14400000 req, miss ratio 0.7961, byte miss ratio 0.7961
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size   263527, 14400000 req, miss ratio 0.7368, byte miss ratio 0.7368
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size   878426, 14400000 req, miss ratio 0.7225, byte miss ratio 0.7225
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size  1756852, 14400000 req, miss ratio 0.7107, byte miss ratio 0.7107
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6585, byte miss ratio 0.6585
io_traces.ns61 S3FIFO-0.7000-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size     8784, 14400000 req, miss ratio 0.8307, byte miss ratio 0.8307
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size    26352, 14400000 req, miss ratio 0.8155, byte miss ratio 0.8155
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size    87842, 14400000 req, miss ratio 0.7403, byte miss ratio 0.7403
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size   263527, 14400000 req, miss ratio 0.7316, byte miss ratio 0.7316
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size   878426, 14400000 req, miss ratio 0.7058, byte miss ratio 0.7058
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size  1756852, 14400000 req, miss ratio 0.6963, byte miss ratio 0.6963
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.0050-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size     8784, 14400000 req, miss ratio 0.8298, byte miss ratio 0.8298
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size    26352, 14400000 req, miss ratio 0.8238, byte miss ratio 0.8238
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size    87842, 14400000 req, miss ratio 0.7474, byte miss ratio 0.7474
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size   263527, 14400000 req, miss ratio 0.7322, byte miss ratio 0.7322
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size   878426, 14400000 req, miss ratio 0.7152, byte miss ratio 0.7152
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size  1756852, 14400000 req, miss ratio 0.6985, byte miss ratio 0.6985
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.1000-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size     8784, 14400000 req, miss ratio 0.8795, byte miss ratio 0.8795
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size    26352, 14400000 req, miss ratio 0.8198, byte miss ratio 0.8198
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size    87842, 14400000 req, miss ratio 0.7417, byte miss ratio 0.7417
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size   263527, 14400000 req, miss ratio 0.7323, byte miss ratio 0.7323
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size   878426, 14400000 req, miss ratio 0.7057, byte miss ratio 0.7057
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size  1756852, 14400000 req, miss ratio 0.6963, byte miss ratio 0.6963
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.0010-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size     8784, 14400000 req, miss ratio 0.8825, byte miss ratio 0.8825
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size    26352, 14400000 req, miss ratio 0.8290, byte miss ratio 0.8290
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size    87842, 14400000 req, miss ratio 0.7458, byte miss ratio 0.7458
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size   263527, 14400000 req, miss ratio 0.7326, byte miss ratio 0.7326
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size   878426, 14400000 req, miss ratio 0.7142, byte miss ratio 0.7142
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size  1756852, 14400000 req, miss ratio 0.6980, byte miss ratio 0.6980
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.0010-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size     8784, 14400000 req, miss ratio 0.8277, byte miss ratio 0.8277
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size    26352, 14400000 req, miss ratio 0.8194, byte miss ratio 0.8194
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size    87842, 14400000 req, miss ratio 0.7573, byte miss ratio 0.7573
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size   263527, 14400000 req, miss ratio 0.7321, byte miss ratio 0.7321
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size   878426, 14400000 req, miss ratio 0.7098, byte miss ratio 0.7098
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size  1756852, 14400000 req, miss ratio 0.6996, byte miss ratio 0.6996
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.3000-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size     8784, 14400000 req, miss ratio 0.8275, byte miss ratio 0.8275
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size    26352, 14400000 req, miss ratio 0.8182, byte miss ratio 0.8182
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size    87842, 14400000 req, miss ratio 0.7527, byte miss ratio 0.7527
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size   263527, 14400000 req, miss ratio 0.7321, byte miss ratio 0.7321
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size   878426, 14400000 req, miss ratio 0.7093, byte miss ratio 0.7093
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size  1756852, 14400000 req, miss ratio 0.6987, byte miss ratio 0.6987
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.2500-1.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size     8784, 14400000 req, miss ratio 0.8330, byte miss ratio 0.8330
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size    26352, 14400000 req, miss ratio 0.8247, byte miss ratio 0.8247
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size    87842, 14400000 req, miss ratio 0.7443, byte miss ratio 0.7443
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size   263527, 14400000 req, miss ratio 0.7319, byte miss ratio 0.7319
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size   878426, 14400000 req, miss ratio 0.7142, byte miss ratio 0.7142
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size  1756852, 14400000 req, miss ratio 0.6981, byte miss ratio 0.6981
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size  3513704, 14400000 req, miss ratio 0.6555, byte miss ratio 0.6555
io_traces.ns61 S3FIFO-0.0050-0.9000 cache size  7027408, 14400000 req, miss ratio 0.6147, byte miss ratio 0.6147
