cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size       24, 1698987 req, miss ratio 0.8019, byte miss ratio 0.8019
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size       72, 1698987 req, miss ratio 0.6528, byte miss ratio 0.6528
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size      242, 1698987 req, miss ratio 0.5025, byte miss ratio 0.5025
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size      728, 1698987 req, miss ratio 0.3638, byte miss ratio 0.3638
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size     2427, 1698987 req, miss ratio 0.1370, byte miss ratio 0.1370
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size     4854, 1698987 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size     9709, 1698987 req, miss ratio 0.0218, byte miss ratio 0.0218
cdn1_colo28.ns5293 S3FIFO-0.4500-0.9000 cache size    19419, 1698987 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size       24, 1698987 req, miss ratio 0.7569, byte miss ratio 0.7569
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size       72, 1698987 req, miss ratio 0.6087, byte miss ratio 0.6087
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size      242, 1698987 req, miss ratio 0.4778, byte miss ratio 0.4778
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size      728, 1698987 req, miss ratio 0.3420, byte miss ratio 0.3420
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size     2427, 1698987 req, miss ratio 0.1110, byte miss ratio 0.1110
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size     4854, 1698987 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size     9709, 1698987 req, miss ratio 0.0199, byte miss ratio 0.0199
cdn1_colo28.ns5293 S3FIFO-0.1000-1.9000 cache size    19419, 1698987 req, miss ratio 0.0150, byte miss ratio 0.0150
