cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size       81, 1870785 req, miss ratio 0.7412, byte miss ratio 0.7412
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size      244, 1870785 req, miss ratio 0.6096, byte miss ratio 0.6096
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size      815, 1870785 req, miss ratio 0.4565, byte miss ratio 0.4565
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size     2447, 1870785 req, miss ratio 0.3072, byte miss ratio 0.3072
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size     8158, 1870785 req, miss ratio 0.1455, byte miss ratio 0.1455
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size    16317, 1870785 req, miss ratio 0.0806, byte miss ratio 0.0806
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size    32634, 1870785 req, miss ratio 0.0515, byte miss ratio 0.0515
cdn1_colo28.ns246 S3FIFO-0.3000-0.9000 cache size    65269, 1870785 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size       81, 1870785 req, miss ratio 0.7802, byte miss ratio 0.7802
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size      244, 1870785 req, miss ratio 0.6597, byte miss ratio 0.6597
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size      815, 1870785 req, miss ratio 0.5000, byte miss ratio 0.5000
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size     2447, 1870785 req, miss ratio 0.3422, byte miss ratio 0.3422
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size     8158, 1870785 req, miss ratio 0.1669, byte miss ratio 0.1669
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size    16317, 1870785 req, miss ratio 0.0946, byte miss ratio 0.0946
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size    32634, 1870785 req, miss ratio 0.0566, byte miss ratio 0.0566
cdn1_colo28.ns246 S3FIFO-0.5500-1.9000 cache size    65269, 1870785 req, miss ratio 0.0441, byte miss ratio 0.0441
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size       81, 1870785 req, miss ratio 0.8441, byte miss ratio 0.8441
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size      244, 1870785 req, miss ratio 0.7290, byte miss ratio 0.7290
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size      815, 1870785 req, miss ratio 0.5622, byte miss ratio 0.5622
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size     2447, 1870785 req, miss ratio 0.3893, byte miss ratio 0.3893
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size     8158, 1870785 req, miss ratio 0.1998, byte miss ratio 0.1998
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size    16317, 1870785 req, miss ratio 0.1184, byte miss ratio 0.1184
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size    32634, 1870785 req, miss ratio 0.0704, byte miss ratio 0.0704
cdn1_colo28.ns246 S3FIFO-0.9000-0.9000 cache size    65269, 1870785 req, miss ratio 0.0490, byte miss ratio 0.0490
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size       81, 1870785 req, miss ratio 0.8278, byte miss ratio 0.8278
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size      244, 1870785 req, miss ratio 0.7106, byte miss ratio 0.7106
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size      815, 1870785 req, miss ratio 0.5442, byte miss ratio 0.5442
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size     2447, 1870785 req, miss ratio 0.3733, byte miss ratio 0.3733
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size     8158, 1870785 req, miss ratio 0.1882, byte miss ratio 0.1882
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size    16317, 1870785 req, miss ratio 0.1100, byte miss ratio 0.1100
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size    32634, 1870785 req, miss ratio 0.0658, byte miss ratio 0.0658
cdn1_colo28.ns246 S3FIFO-0.8000-1.9000 cache size    65269, 1870785 req, miss ratio 0.0462, byte miss ratio 0.0462
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size       81, 1870785 req, miss ratio 0.8322, byte miss ratio 0.8322
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size      244, 1870785 req, miss ratio 0.7154, byte miss ratio 0.7154
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size      815, 1870785 req, miss ratio 0.5502, byte miss ratio 0.5502
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size     2447, 1870785 req, miss ratio 0.3807, byte miss ratio 0.3807
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size     8158, 1870785 req, miss ratio 0.1947, byte miss ratio 0.1947
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size    16317, 1870785 req, miss ratio 0.1146, byte miss ratio 0.1146
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size    32634, 1870785 req, miss ratio 0.0681, byte miss ratio 0.0681
cdn1_colo28.ns246 S3FIFO-0.8500-0.9000 cache size    65269, 1870785 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_colo28.ns246 S3FIFO-0.1000-0.9000 cache size       81, 1870785 req, miss ratio 0.7214, byte miss ratio 0.7214
cdn1_colo28.ns246 S3FIFO-0.1000-0.9000 cache size      244, 1870785 req, miss ratio 0.5862, byte miss ratio 0.5862
cdn1_colo28.ns246 S3FIFO-0.1000-0.9000 cache size      815, 1870785 req, miss ratio 0.4353, byte miss ratio 0.4353
