cdn1_allcolo.ns483 S3FIFO-0.2000-1.9000 cache size        9, 1044024 req, miss ratio 0.0203, byte miss ratio 0.0203
cdn1_allcolo.ns483 S3FIFO-0.2000-1.9000 cache size       19, 1044024 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns483 S3FIFO-0.0100-0.9000 cache size        9, 1044024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns483 S3FIFO-0.0100-0.9000 cache size       19, 1044024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns483 S3FIFO-0.8000-1.9000 cache size        9, 1044024 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_allcolo.ns483 S3FIFO-0.8000-1.9000 cache size       19, 1044024 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns483 S3FIFO-0.5500-0.9000 cache size        9, 1044024 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns483 S3FIFO-0.5500-0.9000 cache size       19, 1044024 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns483 S3FIFO-0.7500-1.9000 cache size        9, 1044024 req, miss ratio 0.0296, byte miss ratio 0.0296
cdn1_allcolo.ns483 S3FIFO-0.7500-1.9000 cache size       19, 1044024 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_allcolo.ns483 S3FIFO-0.9900-0.9000 cache size        9, 1044024 req, miss ratio 0.0332, byte miss ratio 0.0332
cdn1_allcolo.ns483 S3FIFO-0.9900-0.9000 cache size       19, 1044024 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns483 S3FIFO-0.0500-0.9000 cache size        9, 1044024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns483 S3FIFO-0.0500-0.9000 cache size       19, 1044024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns483 S3FIFO-0.1500-0.9000 cache size        9, 1044024 req, miss ratio 0.0202, byte miss ratio 0.0202
cdn1_allcolo.ns483 S3FIFO-0.1500-0.9000 cache size       19, 1044024 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_allcolo.ns483 S3FIFO-0.2500-1.9000 cache size        9, 1044024 req, miss ratio 0.0217, byte miss ratio 0.0217
cdn1_allcolo.ns483 S3FIFO-0.2500-1.9000 cache size       19, 1044024 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_allcolo.ns483 S3FIFO-0.9900-1.9000 cache size        9, 1044024 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns483 S3FIFO-0.9900-1.9000 cache size       19, 1044024 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_allcolo.ns483 S3FIFO-0.5000-0.9000 cache size        9, 1044024 req, miss ratio 0.0258, byte miss ratio 0.0258
cdn1_allcolo.ns483 S3FIFO-0.5000-0.9000 cache size       19, 1044024 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_allcolo.ns483 S3FIFO-0.0250-1.9000 cache size        9, 1044024 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns483 S3FIFO-0.0250-1.9000 cache size       19, 1044024 req, miss ratio 1.0000, byte miss ratio 1.0000
