tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size     2683, 45155228 req, miss ratio 0.7368, byte miss ratio 0.7368
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size     8050, 45155228 req, miss ratio 0.6537, byte miss ratio 0.6537
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size    26835, 45155228 req, miss ratio 0.5498, byte miss ratio 0.5498
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size    80506, 45155228 req, miss ratio 0.4007, byte miss ratio 0.4007
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size   268355, 45155228 req, miss ratio 0.2178, byte miss ratio 0.2178
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size   536711, 45155228 req, miss ratio 0.1406, byte miss ratio 0.1406
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size  1073423, 45155228 req, miss ratio 0.0901, byte miss ratio 0.0901
tencentBlock.ns3109 S3FIFO-0.8000-0.9000 cache size  2146847, 45155228 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size     2683, 45155228 req, miss ratio 0.7382, byte miss ratio 0.7382
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size     8050, 45155228 req, miss ratio 0.6553, byte miss ratio 0.6553
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size    26835, 45155228 req, miss ratio 0.5511, byte miss ratio 0.5511
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size    80506, 45155228 req, miss ratio 0.3996, byte miss ratio 0.3996
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size   268355, 45155228 req, miss ratio 0.2174, byte miss ratio 0.2174
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size   536711, 45155228 req, miss ratio 0.1406, byte miss ratio 0.1406
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size  1073423, 45155228 req, miss ratio 0.0901, byte miss ratio 0.0901
tencentBlock.ns3109 S3FIFO-0.8000-1.9000 cache size  2146847, 45155228 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size     2683, 45155228 req, miss ratio 0.7526, byte miss ratio 0.7526
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size     8050, 45155228 req, miss ratio 0.6705, byte miss ratio 0.6705
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size    26835, 45155228 req, miss ratio 0.5682, byte miss ratio 0.5682
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size    80506, 45155228 req, miss ratio 0.4145, byte miss ratio 0.4145
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size   268355, 45155228 req, miss ratio 0.2337, byte miss ratio 0.2337
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size   536711, 45155228 req, miss ratio 0.1533, byte miss ratio 0.1533
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size  1073423, 45155228 req, miss ratio 0.0981, byte miss ratio 0.0981
tencentBlock.ns3109 S3FIFO-0.9900-0.9000 cache size  2146847, 45155228 req, miss ratio 0.0687, byte miss ratio 0.0687
tencentBlock.ns3109 S3FIFO-0.7000-0.9000 cache size     2683, 45155228 req, miss ratio 0.7314, byte miss ratio 0.7314
tencentBlock.ns3109 S3FIFO-0.7000-0.9000 cache size     8050, 45155228 req, miss ratio 0.6476, byte miss ratio 0.6476
tencentBlock.ns3109 S3FIFO-0.7000-0.9000 cache size    26835, 45155228 req, miss ratio 0.5415, byte miss ratio 0.5415
tencentBlock.ns3109 S3FIFO-0.7000-0.9000 cache size    80506, 45155228 req, miss ratio 0.3947, byte miss ratio 0.3947
