tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size       72, 1532741 req, miss ratio 0.4054, byte miss ratio 0.4054
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size      218, 1532741 req, miss ratio 0.2882, byte miss ratio 0.2882
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size      728, 1532741 req, miss ratio 0.2632, byte miss ratio 0.2632
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size     2184, 1532741 req, miss ratio 0.2492, byte miss ratio 0.2492
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size     7281, 1532741 req, miss ratio 0.2360, byte miss ratio 0.2360
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size    14562, 1532741 req, miss ratio 0.2338, byte miss ratio 0.2338
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size    29124, 1532741 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns11131 S3FIFO-0.7500-0.9000 cache size    58248, 1532741 req, miss ratio 0.0727, byte miss ratio 0.0727
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size       72, 1532741 req, miss ratio 0.3208, byte miss ratio 0.3208
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size      218, 1532741 req, miss ratio 0.2775, byte miss ratio 0.2775
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size      728, 1532741 req, miss ratio 0.2553, byte miss ratio 0.2553
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size     2184, 1532741 req, miss ratio 0.2385, byte miss ratio 0.2385
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size     7281, 1532741 req, miss ratio 0.2322, byte miss ratio 0.2322
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size    14562, 1532741 req, miss ratio 0.2188, byte miss ratio 0.2188
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size    29124, 1532741 req, miss ratio 0.2063, byte miss ratio 0.2063
tencentBlock.ns11131 S3FIFO-0.4500-0.9000 cache size    58248, 1532741 req, miss ratio 0.0661, byte miss ratio 0.0661
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size       72, 1532741 req, miss ratio 0.4548, byte miss ratio 0.4548
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size      218, 1532741 req, miss ratio 0.3263, byte miss ratio 0.3263
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size      728, 1532741 req, miss ratio 0.2788, byte miss ratio 0.2788
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size     2184, 1532741 req, miss ratio 0.2608, byte miss ratio 0.2608
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size     7281, 1532741 req, miss ratio 0.2446, byte miss ratio 0.2446
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size    14562, 1532741 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size    29124, 1532741 req, miss ratio 0.1706, byte miss ratio 0.1706
tencentBlock.ns11131 S3FIFO-0.9500-1.9000 cache size    58248, 1532741 req, miss ratio 0.0730, byte miss ratio 0.0730
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size       72, 1532741 req, miss ratio 0.4605, byte miss ratio 0.4605
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size      218, 1532741 req, miss ratio 0.3375, byte miss ratio 0.3375
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size      728, 1532741 req, miss ratio 0.2880, byte miss ratio 0.2880
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size     2184, 1532741 req, miss ratio 0.2660, byte miss ratio 0.2660
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size     7281, 1532741 req, miss ratio 0.2479, byte miss ratio 0.2479
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size    14562, 1532741 req, miss ratio 0.2298, byte miss ratio 0.2298
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size    29124, 1532741 req, miss ratio 0.1701, byte miss ratio 0.1701
tencentBlock.ns11131 S3FIFO-0.9900-1.9000 cache size    58248, 1532741 req, miss ratio 0.0732, byte miss ratio 0.0732
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size       72, 1532741 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size      218, 1532741 req, miss ratio 0.2930, byte miss ratio 0.2930
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size      728, 1532741 req, miss ratio 0.2713, byte miss ratio 0.2713
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size     2184, 1532741 req, miss ratio 0.2422, byte miss ratio 0.2422
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size     7281, 1532741 req, miss ratio 0.2255, byte miss ratio 0.2255
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size    14562, 1532741 req, miss ratio 0.2240, byte miss ratio 0.2240
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size    29124, 1532741 req, miss ratio 0.1618, byte miss ratio 0.1618
tencentBlock.ns11131 S3FIFO-0.0050-1.9000 cache size    58248, 1532741 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size       72, 1532741 req, miss ratio 0.3677, byte miss ratio 0.3677
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size      218, 1532741 req, miss ratio 0.2823, byte miss ratio 0.2823
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size      728, 1532741 req, miss ratio 0.2568, byte miss ratio 0.2568
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size     2184, 1532741 req, miss ratio 0.2395, byte miss ratio 0.2395
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size     7281, 1532741 req, miss ratio 0.2336, byte miss ratio 0.2336
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size    14562, 1532741 req, miss ratio 0.2235, byte miss ratio 0.2235
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size    29124, 1532741 req, miss ratio 0.2032, byte miss ratio 0.2032
tencentBlock.ns11131 S3FIFO-0.5500-0.9000 cache size    58248, 1532741 req, miss ratio 0.0675, byte miss ratio 0.0675
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size       72, 1532741 req, miss ratio 0.3213, byte miss ratio 0.3213
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size      218, 1532741 req, miss ratio 0.2714, byte miss ratio 0.2714
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size      728, 1532741 req, miss ratio 0.2550, byte miss ratio 0.2550
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size     2184, 1532741 req, miss ratio 0.2376, byte miss ratio 0.2376
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size     7281, 1532741 req, miss ratio 0.2268, byte miss ratio 0.2268
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size    14562, 1532741 req, miss ratio 0.2105, byte miss ratio 0.2105
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size    29124, 1532741 req, miss ratio 0.1744, byte miss ratio 0.1744
tencentBlock.ns11131 S3FIFO-0.1000-0.9000 cache size    58248, 1532741 req, miss ratio 0.0614, byte miss ratio 0.0614
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size       72, 1532741 req, miss ratio 0.3199, byte miss ratio 0.3199
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size      218, 1532741 req, miss ratio 0.2682, byte miss ratio 0.2682
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size      728, 1532741 req, miss ratio 0.2534, byte miss ratio 0.2534
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size     2184, 1532741 req, miss ratio 0.2369, byte miss ratio 0.2369
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size     7281, 1532741 req, miss ratio 0.2255, byte miss ratio 0.2255
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size    14562, 1532741 req, miss ratio 0.2261, byte miss ratio 0.2261
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size    29124, 1532741 req, miss ratio 0.1744, byte miss ratio 0.1744
tencentBlock.ns11131 S3FIFO-0.1000-1.9000 cache size    58248, 1532741 req, miss ratio 0.0614, byte miss ratio 0.0614
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size       72, 1532741 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size      218, 1532741 req, miss ratio 0.2937, byte miss ratio 0.2937
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size      728, 1532741 req, miss ratio 0.2730, byte miss ratio 0.2730
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size     2184, 1532741 req, miss ratio 0.2432, byte miss ratio 0.2432
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size     7281, 1532741 req, miss ratio 0.2270, byte miss ratio 0.2270
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size    14562, 1532741 req, miss ratio 0.2094, byte miss ratio 0.2094
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size    29124, 1532741 req, miss ratio 0.1618, byte miss ratio 0.1618
tencentBlock.ns11131 S3FIFO-0.0050-0.9000 cache size    58248, 1532741 req, miss ratio 0.0578, byte miss ratio 0.0578
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size       72, 1532741 req, miss ratio 0.3074, byte miss ratio 0.3074
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size      218, 1532741 req, miss ratio 0.2718, byte miss ratio 0.2718
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size      728, 1532741 req, miss ratio 0.2542, byte miss ratio 0.2542
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size     2184, 1532741 req, miss ratio 0.2378, byte miss ratio 0.2378
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size     7281, 1532741 req, miss ratio 0.2286, byte miss ratio 0.2286
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size    14562, 1532741 req, miss ratio 0.2133, byte miss ratio 0.2133
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size    29124, 1532741 req, miss ratio 0.2004, byte miss ratio 0.2004
tencentBlock.ns11131 S3FIFO-0.3000-0.9000 cache size    58248, 1532741 req, miss ratio 0.0653, byte miss ratio 0.0653
tencentBlock.ns11131 S3FIFO-0.0010-1.9000 cache size       72, 1532741 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns11131 S3FIFO-0.0010-1.9000 cache size      218, 1532741 req, miss ratio 1.0000, byte miss ratio 1.0000
