cdn1_colo28.ns220 S3FIFO-0.4500-0.9000 cache size        5, 1441691 req, miss ratio 0.8344, byte miss ratio 0.8344
cdn1_colo28.ns220 S3FIFO-0.7000-1.9000 cache size       17, 1441691 req, miss ratio 0.5169, byte miss ratio 0.5169
cdn1_colo28.ns220 S3FIFO-0.7000-1.9000 cache size       35, 1441691 req, miss ratio 0.1954, byte miss ratio 0.1954
cdn1_colo28.ns220 S3FIFO-0.7000-1.9000 cache size       70, 1441691 req, miss ratio 0.0250, byte miss ratio 0.0250
cdn1_colo28.ns220 S3FIFO-0.7000-1.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.9500-1.9000 cache size        5, 1441691 req, miss ratio 0.8847, byte miss ratio 0.8847
cdn1_colo28.ns220 S3FIFO-0.9500-1.9000 cache size       17, 1441691 req, miss ratio 0.5254, byte miss ratio 0.5254
cdn1_colo28.ns220 S3FIFO-0.9500-1.9000 cache size       35, 1441691 req, miss ratio 0.2132, byte miss ratio 0.2132
cdn1_colo28.ns220 S3FIFO-0.9500-1.9000 cache size       70, 1441691 req, miss ratio 0.0307, byte miss ratio 0.0307
cdn1_colo28.ns220 S3FIFO-0.9500-1.9000 cache size      140, 1441691 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns220 S3FIFO-0.3000-0.9000 cache size        5, 1441691 req, miss ratio 0.7938, byte miss ratio 0.7938
cdn1_colo28.ns220 S3FIFO-0.3000-0.9000 cache size       17, 1441691 req, miss ratio 0.4731, byte miss ratio 0.4731
cdn1_colo28.ns220 S3FIFO-0.3000-0.9000 cache size       35, 1441691 req, miss ratio 0.1572, byte miss ratio 0.1572
cdn1_colo28.ns220 S3FIFO-0.3000-0.9000 cache size       70, 1441691 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_colo28.ns220 S3FIFO-0.3000-0.9000 cache size      140, 1441691 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns220 S3FIFO-0.2500-0.9000 cache size        5, 1441691 req, miss ratio 0.7938, byte miss ratio 0.7938
cdn1_colo28.ns220 S3FIFO-0.2500-0.9000 cache size       17, 1441691 req, miss ratio 0.4638, byte miss ratio 0.4638
cdn1_colo28.ns220 S3FIFO-0.2500-0.9000 cache size       35, 1441691 req, miss ratio 0.1510, byte miss ratio 0.1510
cdn1_colo28.ns220 S3FIFO-0.2500-0.9000 cache size       70, 1441691 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_colo28.ns220 S3FIFO-0.2500-0.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.0250-0.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0250-0.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0250-0.9000 cache size       35, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0250-0.9000 cache size       70, 1441691 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns220 S3FIFO-0.0250-0.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.1000-0.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.1000-0.9000 cache size       17, 1441691 req, miss ratio 0.4264, byte miss ratio 0.4264
cdn1_colo28.ns220 S3FIFO-0.1000-0.9000 cache size       35, 1441691 req, miss ratio 0.1369, byte miss ratio 0.1369
cdn1_colo28.ns220 S3FIFO-0.1000-0.9000 cache size       70, 1441691 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns220 S3FIFO-0.1000-0.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.6500-1.9000 cache size        5, 1441691 req, miss ratio 0.8811, byte miss ratio 0.8811
cdn1_colo28.ns220 S3FIFO-0.6500-1.9000 cache size       17, 1441691 req, miss ratio 0.5169, byte miss ratio 0.5169
cdn1_colo28.ns220 S3FIFO-0.6500-1.9000 cache size       35, 1441691 req, miss ratio 0.1904, byte miss ratio 0.1904
cdn1_colo28.ns220 S3FIFO-0.6500-1.9000 cache size       70, 1441691 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns220 S3FIFO-0.6500-1.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.0050-0.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-0.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-0.9000 cache size       35, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-0.9000 cache size       70, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-0.9000 cache size      140, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.2500-1.9000 cache size        5, 1441691 req, miss ratio 0.8209, byte miss ratio 0.8209
cdn1_colo28.ns220 S3FIFO-0.2500-1.9000 cache size       17, 1441691 req, miss ratio 0.4794, byte miss ratio 0.4794
cdn1_colo28.ns220 S3FIFO-0.2500-1.9000 cache size       35, 1441691 req, miss ratio 0.1512, byte miss ratio 0.1512
cdn1_colo28.ns220 S3FIFO-0.2500-1.9000 cache size       70, 1441691 req, miss ratio 0.0152, byte miss ratio 0.0152
cdn1_colo28.ns220 S3FIFO-0.2500-1.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.8000-1.9000 cache size        5, 1441691 req, miss ratio 0.8847, byte miss ratio 0.8847
cdn1_colo28.ns220 S3FIFO-0.8000-1.9000 cache size       17, 1441691 req, miss ratio 0.5236, byte miss ratio 0.5236
cdn1_colo28.ns220 S3FIFO-0.8000-1.9000 cache size       35, 1441691 req, miss ratio 0.2047, byte miss ratio 0.2047
cdn1_colo28.ns220 S3FIFO-0.8000-1.9000 cache size       70, 1441691 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns220 S3FIFO-0.8000-1.9000 cache size      140, 1441691 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns220 S3FIFO-0.4000-0.9000 cache size        5, 1441691 req, miss ratio 0.8344, byte miss ratio 0.8344
cdn1_colo28.ns220 S3FIFO-0.4000-0.9000 cache size       17, 1441691 req, miss ratio 0.4815, byte miss ratio 0.4815
cdn1_colo28.ns220 S3FIFO-0.4000-0.9000 cache size       35, 1441691 req, miss ratio 0.1693, byte miss ratio 0.1693
cdn1_colo28.ns220 S3FIFO-0.4000-0.9000 cache size       70, 1441691 req, miss ratio 0.0184, byte miss ratio 0.0184
cdn1_colo28.ns220 S3FIFO-0.4000-0.9000 cache size      140, 1441691 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns220 S3FIFO-0.3000-1.9000 cache size        5, 1441691 req, miss ratio 0.8209, byte miss ratio 0.8209
cdn1_colo28.ns220 S3FIFO-0.3000-1.9000 cache size       17, 1441691 req, miss ratio 0.4852, byte miss ratio 0.4852
cdn1_colo28.ns220 S3FIFO-0.3000-1.9000 cache size       35, 1441691 req, miss ratio 0.1573, byte miss ratio 0.1573
cdn1_colo28.ns220 S3FIFO-0.3000-1.9000 cache size       70, 1441691 req, miss ratio 0.0162, byte miss ratio 0.0162
cdn1_colo28.ns220 S3FIFO-0.3000-1.9000 cache size      140, 1441691 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns220 S3FIFO-0.3500-0.9000 cache size        5, 1441691 req, miss ratio 0.7938, byte miss ratio 0.7938
cdn1_colo28.ns220 S3FIFO-0.3500-0.9000 cache size       17, 1441691 req, miss ratio 0.4731, byte miss ratio 0.4731
cdn1_colo28.ns220 S3FIFO-0.3500-0.9000 cache size       35, 1441691 req, miss ratio 0.1633, byte miss ratio 0.1633
cdn1_colo28.ns220 S3FIFO-0.3500-0.9000 cache size       70, 1441691 req, miss ratio 0.0172, byte miss ratio 0.0172
cdn1_colo28.ns220 S3FIFO-0.3500-0.9000 cache size      140, 1441691 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns220 S3FIFO-0.0010-1.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0010-1.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0010-1.9000 cache size       35, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0010-1.9000 cache size       70, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0010-1.9000 cache size      140, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.5000-0.9000 cache size        5, 1441691 req, miss ratio 0.8344, byte miss ratio 0.8344
cdn1_colo28.ns220 S3FIFO-0.5000-0.9000 cache size       17, 1441691 req, miss ratio 0.4982, byte miss ratio 0.4982
cdn1_colo28.ns220 S3FIFO-0.5000-0.9000 cache size       35, 1441691 req, miss ratio 0.1777, byte miss ratio 0.1777
cdn1_colo28.ns220 S3FIFO-0.5000-0.9000 cache size       70, 1441691 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns220 S3FIFO-0.5000-0.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.8000-0.9000 cache size        5, 1441691 req, miss ratio 0.8784, byte miss ratio 0.8784
cdn1_colo28.ns220 S3FIFO-0.8000-0.9000 cache size       17, 1441691 req, miss ratio 0.5303, byte miss ratio 0.5303
cdn1_colo28.ns220 S3FIFO-0.8000-0.9000 cache size       35, 1441691 req, miss ratio 0.2065, byte miss ratio 0.2065
cdn1_colo28.ns220 S3FIFO-0.8000-0.9000 cache size       70, 1441691 req, miss ratio 0.0275, byte miss ratio 0.0275
cdn1_colo28.ns220 S3FIFO-0.8000-0.9000 cache size      140, 1441691 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns220 S3FIFO-0.8500-0.9000 cache size        5, 1441691 req, miss ratio 0.8784, byte miss ratio 0.8784
cdn1_colo28.ns220 S3FIFO-0.8500-0.9000 cache size       17, 1441691 req, miss ratio 0.5337, byte miss ratio 0.5337
cdn1_colo28.ns220 S3FIFO-0.8500-0.9000 cache size       35, 1441691 req, miss ratio 0.2087, byte miss ratio 0.2087
cdn1_colo28.ns220 S3FIFO-0.8500-0.9000 cache size       70, 1441691 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns220 S3FIFO-0.8500-0.9000 cache size      140, 1441691 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns220 S3FIFO-0.0500-1.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0500-1.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0500-1.9000 cache size       35, 1441691 req, miss ratio 0.1329, byte miss ratio 0.1329
cdn1_colo28.ns220 S3FIFO-0.0500-1.9000 cache size       70, 1441691 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns220 S3FIFO-0.0500-1.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.0100-1.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-1.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-1.9000 cache size       35, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-1.9000 cache size       70, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-1.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.6000-0.9000 cache size        5, 1441691 req, miss ratio 0.8646, byte miss ratio 0.8646
cdn1_colo28.ns220 S3FIFO-0.6000-0.9000 cache size       17, 1441691 req, miss ratio 0.5132, byte miss ratio 0.5132
cdn1_colo28.ns220 S3FIFO-0.6000-0.9000 cache size       35, 1441691 req, miss ratio 0.1886, byte miss ratio 0.1886
cdn1_colo28.ns220 S3FIFO-0.6000-0.9000 cache size       70, 1441691 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns220 S3FIFO-0.6000-0.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.0050-1.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-1.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-1.9000 cache size       35, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-1.9000 cache size       70, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0050-1.9000 cache size      140, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.2000-1.9000 cache size        5, 1441691 req, miss ratio 0.8209, byte miss ratio 0.8209
cdn1_colo28.ns220 S3FIFO-0.2000-1.9000 cache size       17, 1441691 req, miss ratio 0.4722, byte miss ratio 0.4722
cdn1_colo28.ns220 S3FIFO-0.2000-1.9000 cache size       35, 1441691 req, miss ratio 0.1485, byte miss ratio 0.1485
cdn1_colo28.ns220 S3FIFO-0.2000-1.9000 cache size       70, 1441691 req, miss ratio 0.0145, byte miss ratio 0.0145
cdn1_colo28.ns220 S3FIFO-0.2000-1.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.6500-0.9000 cache size        5, 1441691 req, miss ratio 0.8646, byte miss ratio 0.8646
cdn1_colo28.ns220 S3FIFO-0.6500-0.9000 cache size       17, 1441691 req, miss ratio 0.5197, byte miss ratio 0.5197
cdn1_colo28.ns220 S3FIFO-0.6500-0.9000 cache size       35, 1441691 req, miss ratio 0.1916, byte miss ratio 0.1916
cdn1_colo28.ns220 S3FIFO-0.6500-0.9000 cache size       70, 1441691 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns220 S3FIFO-0.6500-0.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.5500-0.9000 cache size        5, 1441691 req, miss ratio 0.8344, byte miss ratio 0.8344
cdn1_colo28.ns220 S3FIFO-0.5500-0.9000 cache size       17, 1441691 req, miss ratio 0.5059, byte miss ratio 0.5059
cdn1_colo28.ns220 S3FIFO-0.5500-0.9000 cache size       35, 1441691 req, miss ratio 0.1834, byte miss ratio 0.1834
cdn1_colo28.ns220 S3FIFO-0.5500-0.9000 cache size       70, 1441691 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_colo28.ns220 S3FIFO-0.5500-0.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.0500-0.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0500-0.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0500-0.9000 cache size       35, 1441691 req, miss ratio 0.1310, byte miss ratio 0.1310
cdn1_colo28.ns220 S3FIFO-0.0500-0.9000 cache size       70, 1441691 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns220 S3FIFO-0.0500-0.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.9000-1.9000 cache size        5, 1441691 req, miss ratio 0.8847, byte miss ratio 0.8847
cdn1_colo28.ns220 S3FIFO-0.9000-1.9000 cache size       17, 1441691 req, miss ratio 0.5255, byte miss ratio 0.5255
cdn1_colo28.ns220 S3FIFO-0.9000-1.9000 cache size       35, 1441691 req, miss ratio 0.2106, byte miss ratio 0.2106
cdn1_colo28.ns220 S3FIFO-0.9000-1.9000 cache size       70, 1441691 req, miss ratio 0.0298, byte miss ratio 0.0298
cdn1_colo28.ns220 S3FIFO-0.9000-1.9000 cache size      140, 1441691 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns220 S3FIFO-0.5500-1.9000 cache size        5, 1441691 req, miss ratio 0.8589, byte miss ratio 0.8589
cdn1_colo28.ns220 S3FIFO-0.5500-1.9000 cache size       17, 1441691 req, miss ratio 0.5078, byte miss ratio 0.5078
cdn1_colo28.ns220 S3FIFO-0.5500-1.9000 cache size       35, 1441691 req, miss ratio 0.1822, byte miss ratio 0.1822
cdn1_colo28.ns220 S3FIFO-0.5500-1.9000 cache size       70, 1441691 req, miss ratio 0.0214, byte miss ratio 0.0214
cdn1_colo28.ns220 S3FIFO-0.5500-1.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.4500-1.9000 cache size        5, 1441691 req, miss ratio 0.8589, byte miss ratio 0.8589
cdn1_colo28.ns220 S3FIFO-0.4500-1.9000 cache size       17, 1441691 req, miss ratio 0.4971, byte miss ratio 0.4971
cdn1_colo28.ns220 S3FIFO-0.4500-1.9000 cache size       35, 1441691 req, miss ratio 0.1714, byte miss ratio 0.1714
cdn1_colo28.ns220 S3FIFO-0.4500-1.9000 cache size       70, 1441691 req, miss ratio 0.0194, byte miss ratio 0.0194
cdn1_colo28.ns220 S3FIFO-0.4500-1.9000 cache size      140, 1441691 req, miss ratio 0.0003, byte miss ratio 0.0003
cdn1_colo28.ns220 S3FIFO-0.6000-1.9000 cache size        5, 1441691 req, miss ratio 0.8811, byte miss ratio 0.8811
cdn1_colo28.ns220 S3FIFO-0.6000-1.9000 cache size       17, 1441691 req, miss ratio 0.5126, byte miss ratio 0.5126
cdn1_colo28.ns220 S3FIFO-0.6000-1.9000 cache size       35, 1441691 req, miss ratio 0.1876, byte miss ratio 0.1876
cdn1_colo28.ns220 S3FIFO-0.6000-1.9000 cache size       70, 1441691 req, miss ratio 0.0228, byte miss ratio 0.0228
cdn1_colo28.ns220 S3FIFO-0.6000-1.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.9900-0.9000 cache size        5, 1441691 req, miss ratio 0.8784, byte miss ratio 0.8784
cdn1_colo28.ns220 S3FIFO-0.9900-0.9000 cache size       17, 1441691 req, miss ratio 0.5365, byte miss ratio 0.5365
cdn1_colo28.ns220 S3FIFO-0.9900-0.9000 cache size       35, 1441691 req, miss ratio 0.2166, byte miss ratio 0.2166
cdn1_colo28.ns220 S3FIFO-0.9900-0.9000 cache size       70, 1441691 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns220 S3FIFO-0.9900-0.9000 cache size      140, 1441691 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns220 S3FIFO-0.9900-1.9000 cache size        5, 1441691 req, miss ratio 0.8847, byte miss ratio 0.8847
cdn1_colo28.ns220 S3FIFO-0.9900-1.9000 cache size       17, 1441691 req, miss ratio 0.5254, byte miss ratio 0.5254
cdn1_colo28.ns220 S3FIFO-0.9900-1.9000 cache size       35, 1441691 req, miss ratio 0.2140, byte miss ratio 0.2140
cdn1_colo28.ns220 S3FIFO-0.9900-1.9000 cache size       70, 1441691 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns220 S3FIFO-0.9900-1.9000 cache size      140, 1441691 req, miss ratio 0.0006, byte miss ratio 0.0006
cdn1_colo28.ns220 S3FIFO-0.1000-1.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.1000-1.9000 cache size       17, 1441691 req, miss ratio 0.4507, byte miss ratio 0.4507
cdn1_colo28.ns220 S3FIFO-0.1000-1.9000 cache size       35, 1441691 req, miss ratio 0.1383, byte miss ratio 0.1383
cdn1_colo28.ns220 S3FIFO-0.1000-1.9000 cache size       70, 1441691 req, miss ratio 0.0133, byte miss ratio 0.0133
cdn1_colo28.ns220 S3FIFO-0.1000-1.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.7500-1.9000 cache size        5, 1441691 req, miss ratio 0.8811, byte miss ratio 0.8811
cdn1_colo28.ns220 S3FIFO-0.7500-1.9000 cache size       17, 1441691 req, miss ratio 0.5206, byte miss ratio 0.5206
cdn1_colo28.ns220 S3FIFO-0.7500-1.9000 cache size       35, 1441691 req, miss ratio 0.1997, byte miss ratio 0.1997
cdn1_colo28.ns220 S3FIFO-0.7500-1.9000 cache size       70, 1441691 req, miss ratio 0.0262, byte miss ratio 0.0262
cdn1_colo28.ns220 S3FIFO-0.7500-1.9000 cache size      140, 1441691 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns220 S3FIFO-0.8500-1.9000 cache size        5, 1441691 req, miss ratio 0.8847, byte miss ratio 0.8847
cdn1_colo28.ns220 S3FIFO-0.8500-1.9000 cache size       17, 1441691 req, miss ratio 0.5253, byte miss ratio 0.5253
cdn1_colo28.ns220 S3FIFO-0.8500-1.9000 cache size       35, 1441691 req, miss ratio 0.2067, byte miss ratio 0.2067
cdn1_colo28.ns220 S3FIFO-0.8500-1.9000 cache size       70, 1441691 req, miss ratio 0.0284, byte miss ratio 0.0284
cdn1_colo28.ns220 S3FIFO-0.8500-1.9000 cache size      140, 1441691 req, miss ratio 0.0005, byte miss ratio 0.0005
cdn1_colo28.ns220 S3FIFO-0.0100-0.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-0.9000 cache size       17, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-0.9000 cache size       35, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-0.9000 cache size       70, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.0100-0.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.1500-0.9000 cache size        5, 1441691 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns220 S3FIFO-0.1500-0.9000 cache size       17, 1441691 req, miss ratio 0.4415, byte miss ratio 0.4415
cdn1_colo28.ns220 S3FIFO-0.1500-0.9000 cache size       35, 1441691 req, miss ratio 0.1421, byte miss ratio 0.1421
cdn1_colo28.ns220 S3FIFO-0.1500-0.9000 cache size       70, 1441691 req, miss ratio 0.0139, byte miss ratio 0.0139
cdn1_colo28.ns220 S3FIFO-0.1500-0.9000 cache size      140, 1441691 req, miss ratio 0.0002, byte miss ratio 0.0002
cdn1_colo28.ns220 S3FIFO-0.5000-1.9000 cache size        5, 1441691 req, miss ratio 0.8589, byte miss ratio 0.8589
cdn1_colo28.ns220 S3FIFO-0.5000-1.9000 cache size       17, 1441691 req, miss ratio 0.5023, byte miss ratio 0.5023
cdn1_colo28.ns220 S3FIFO-0.5000-1.9000 cache size       35, 1441691 req, miss ratio 0.1768, byte miss ratio 0.1768
cdn1_colo28.ns220 S3FIFO-0.5000-1.9000 cache size       70, 1441691 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns220 S3FIFO-0.5000-1.9000 cache size      140, 1441691 req, miss ratio 0.0004, byte miss ratio 0.0004
cdn1_colo28.ns220 S3FIFO-0.7000-0.9000 cache size        5, 1441691 req, miss ratio 0.8646, byte miss ratio 0.8646
cdn1_colo28.ns220 S3FIFO-0.7000-0.9000 cache size       17, 1441691 req, miss ratio 0.5197, byte miss ratio 0.5197
