cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size       47, 1098515 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size      142, 1098515 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size      473, 1098515 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size     1421, 1098515 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size     4737, 1098515 req, miss ratio 0.0434, byte miss ratio 0.0434
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size     9474, 1098515 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size    18949, 1098515 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1874 S3FIFO-0.0100-0.9000 cache size    37898, 1098515 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size       47, 1098515 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size      142, 1098515 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size      473, 1098515 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size     1421, 1098515 req, miss ratio 0.0453, byte miss ratio 0.0453
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size     4737, 1098515 req, miss ratio 0.0434, byte miss ratio 0.0434
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size     9474, 1098515 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size    18949, 1098515 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1874 S3FIFO-0.0010-1.9000 cache size    37898, 1098515 req, miss ratio 0.0431, byte miss ratio 0.0431
cdn1_allcolo.ns1874 S3FIFO-0.0500-0.9000 cache size       47, 1098515 req, miss ratio 0.0508, byte miss ratio 0.0508
