cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size      405, 15344001 req, miss ratio 0.7473, byte miss ratio 0.7473
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size     1215, 15344001 req, miss ratio 0.6812, byte miss ratio 0.6812
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size     4051, 15344001 req, miss ratio 0.5646, byte miss ratio 0.5646
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size    12154, 15344001 req, miss ratio 0.3964, byte miss ratio 0.3964
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size    40516, 15344001 req, miss ratio 0.1930, byte miss ratio 0.1930
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size    81032, 15344001 req, miss ratio 0.1008, byte miss ratio 0.1008
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size   162064, 15344001 req, miss ratio 0.0456, byte miss ratio 0.0456
cdn1_allcolo.ns2284 S3FIFO-0.2500-0.9000 cache size   324129, 15344001 req, miss ratio 0.0272, byte miss ratio 0.0272
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size      405, 15344001 req, miss ratio 0.7544, byte miss ratio 0.7544
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size     1215, 15344001 req, miss ratio 0.6981, byte miss ratio 0.6981
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size     4051, 15344001 req, miss ratio 0.5959, byte miss ratio 0.5959
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size    12154, 15344001 req, miss ratio 0.4385, byte miss ratio 0.4385
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size    40516, 15344001 req, miss ratio 0.2202, byte miss ratio 0.2202
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size    81032, 15344001 req, miss ratio 0.1170, byte miss ratio 0.1170
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size   162064, 15344001 req, miss ratio 0.0530, byte miss ratio 0.0530
cdn1_allcolo.ns2284 S3FIFO-0.5500-0.9000 cache size   324129, 15344001 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size      405, 15344001 req, miss ratio 0.7591, byte miss ratio 0.7591
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size     1215, 15344001 req, miss ratio 0.7054, byte miss ratio 0.7054
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size     4051, 15344001 req, miss ratio 0.6076, byte miss ratio 0.6076
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size    12154, 15344001 req, miss ratio 0.4536, byte miss ratio 0.4536
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size    40516, 15344001 req, miss ratio 0.2304, byte miss ratio 0.2304
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size    81032, 15344001 req, miss ratio 0.1232, byte miss ratio 0.1232
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size   162064, 15344001 req, miss ratio 0.0561, byte miss ratio 0.0561
cdn1_allcolo.ns2284 S3FIFO-0.6500-0.9000 cache size   324129, 15344001 req, miss ratio 0.0288, byte miss ratio 0.0288
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size      405, 15344001 req, miss ratio 0.7865, byte miss ratio 0.7865
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size     1215, 15344001 req, miss ratio 0.7376, byte miss ratio 0.7376
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size     4051, 15344001 req, miss ratio 0.6477, byte miss ratio 0.6477
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size    12154, 15344001 req, miss ratio 0.4978, byte miss ratio 0.4978
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size    40516, 15344001 req, miss ratio 0.2640, byte miss ratio 0.2640
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size    81032, 15344001 req, miss ratio 0.1452, byte miss ratio 0.1452
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size   162064, 15344001 req, miss ratio 0.0678, byte miss ratio 0.0678
cdn1_allcolo.ns2284 S3FIFO-0.9500-0.9000 cache size   324129, 15344001 req, miss ratio 0.0334, byte miss ratio 0.0334
