cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size       12, 1061055 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size       36, 1061055 req, miss ratio 0.7393, byte miss ratio 0.7393
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size      121, 1061055 req, miss ratio 0.5438, byte miss ratio 0.5438
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size      363, 1061055 req, miss ratio 0.3262, byte miss ratio 0.3262
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size     1212, 1061055 req, miss ratio 0.1162, byte miss ratio 0.1162
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size     2424, 1061055 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size     4848, 1061055 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_allcolo.ns5728 S3FIFO-0.0500-1.9000 cache size     9697, 1061055 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size       12, 1061055 req, miss ratio 0.9117, byte miss ratio 0.9117
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size       36, 1061055 req, miss ratio 0.8337, byte miss ratio 0.8337
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size      121, 1061055 req, miss ratio 0.6673, byte miss ratio 0.6673
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size      363, 1061055 req, miss ratio 0.4366, byte miss ratio 0.4366
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size     1212, 1061055 req, miss ratio 0.1776, byte miss ratio 0.1776
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size     2424, 1061055 req, miss ratio 0.0828, byte miss ratio 0.0828
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size     4848, 1061055 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_allcolo.ns5728 S3FIFO-0.9000-1.9000 cache size     9697, 1061055 req, miss ratio 0.0150, byte miss ratio 0.0150
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size       12, 1061055 req, miss ratio 0.8662, byte miss ratio 0.8662
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size       36, 1061055 req, miss ratio 0.7500, byte miss ratio 0.7500
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size      121, 1061055 req, miss ratio 0.5581, byte miss ratio 0.5581
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size      363, 1061055 req, miss ratio 0.3465, byte miss ratio 0.3465
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size     1212, 1061055 req, miss ratio 0.1304, byte miss ratio 0.1304
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size     2424, 1061055 req, miss ratio 0.0580, byte miss ratio 0.0580
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size     4848, 1061055 req, miss ratio 0.0246, byte miss ratio 0.0246
cdn1_allcolo.ns5728 S3FIFO-0.3000-0.9000 cache size     9697, 1061055 req, miss ratio 0.0121, byte miss ratio 0.0121
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size       12, 1061055 req, miss ratio 0.8856, byte miss ratio 0.8856
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size       36, 1061055 req, miss ratio 0.7827, byte miss ratio 0.7827
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size      121, 1061055 req, miss ratio 0.5999, byte miss ratio 0.5999
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size      363, 1061055 req, miss ratio 0.3809, byte miss ratio 0.3809
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size     1212, 1061055 req, miss ratio 0.1453, byte miss ratio 0.1453
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size     2424, 1061055 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size     4848, 1061055 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns5728 S3FIFO-0.5000-1.9000 cache size     9697, 1061055 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size       12, 1061055 req, miss ratio 0.8815, byte miss ratio 0.8815
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size       36, 1061055 req, miss ratio 0.7748, byte miss ratio 0.7748
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size      121, 1061055 req, miss ratio 0.5884, byte miss ratio 0.5884
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size      363, 1061055 req, miss ratio 0.3759, byte miss ratio 0.3759
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size     1212, 1061055 req, miss ratio 0.1463, byte miss ratio 0.1463
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size     2424, 1061055 req, miss ratio 0.0654, byte miss ratio 0.0654
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size     4848, 1061055 req, miss ratio 0.0273, byte miss ratio 0.0273
cdn1_allcolo.ns5728 S3FIFO-0.5000-0.9000 cache size     9697, 1061055 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size       12, 1061055 req, miss ratio 0.8939, byte miss ratio 0.8939
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size       36, 1061055 req, miss ratio 0.7997, byte miss ratio 0.7997
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size      121, 1061055 req, miss ratio 0.6255, byte miss ratio 0.6255
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size      363, 1061055 req, miss ratio 0.4076, byte miss ratio 0.4076
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size     1212, 1061055 req, miss ratio 0.1634, byte miss ratio 0.1634
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size     2424, 1061055 req, miss ratio 0.0744, byte miss ratio 0.0744
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size     4848, 1061055 req, miss ratio 0.0309, byte miss ratio 0.0309
cdn1_allcolo.ns5728 S3FIFO-0.7000-0.9000 cache size     9697, 1061055 req, miss ratio 0.0134, byte miss ratio 0.0134
cdn1_allcolo.ns5728 S3FIFO-0.3500-0.9000 cache size       12, 1061055 req, miss ratio 0.8713, byte miss ratio 0.8713
cdn1_allcolo.ns5728 S3FIFO-0.3500-0.9000 cache size       36, 1061055 req, miss ratio 0.7557, byte miss ratio 0.7557
cdn1_allcolo.ns5728 S3FIFO-0.3500-0.9000 cache size      121, 1061055 req, miss ratio 0.5652, byte miss ratio 0.5652
cdn1_allcolo.ns5728 S3FIFO-0.3500-0.9000 cache size      363, 1061055 req, miss ratio 0.3538, byte miss ratio 0.3538
cdn1_allcolo.ns5728 S3FIFO-0.3500-0.9000 cache size     1212, 1061055 req, miss ratio 0.1343, byte miss ratio 0.1343
