cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size       11, 1828034 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size       34, 1828034 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size      115, 1828034 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size      345, 1828034 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size     1151, 1828034 req, miss ratio 0.4093, byte miss ratio 0.4093
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size     2303, 1828034 req, miss ratio 0.3332, byte miss ratio 0.3332
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size     4607, 1828034 req, miss ratio 0.1328, byte miss ratio 0.1328
cdn1_colo28.ns5162 S3FIFO-0.0010-0.9000 cache size     9214, 1828034 req, miss ratio 0.0067, byte miss ratio 0.0067
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size       11, 1828034 req, miss ratio 0.4804, byte miss ratio 0.4804
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size       34, 1828034 req, miss ratio 0.4760, byte miss ratio 0.4760
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size      115, 1828034 req, miss ratio 0.4695, byte miss ratio 0.4695
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size      345, 1828034 req, miss ratio 0.4577, byte miss ratio 0.4577
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size     1151, 1828034 req, miss ratio 0.4094, byte miss ratio 0.4094
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size     2303, 1828034 req, miss ratio 0.3394, byte miss ratio 0.3394
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size     4607, 1828034 req, miss ratio 0.1459, byte miss ratio 0.1459
cdn1_colo28.ns5162 S3FIFO-0.2000-0.9000 cache size     9214, 1828034 req, miss ratio 0.0076, byte miss ratio 0.0076
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size       11, 1828034 req, miss ratio 0.4796, byte miss ratio 0.4796
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size       34, 1828034 req, miss ratio 0.4766, byte miss ratio 0.4766
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size      115, 1828034 req, miss ratio 0.4726, byte miss ratio 0.4726
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size      345, 1828034 req, miss ratio 0.4590, byte miss ratio 0.4590
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size     1151, 1828034 req, miss ratio 0.4116, byte miss ratio 0.4116
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size     2303, 1828034 req, miss ratio 0.3471, byte miss ratio 0.3471
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size     4607, 1828034 req, miss ratio 0.1888, byte miss ratio 0.1888
cdn1_colo28.ns5162 S3FIFO-0.9500-0.9000 cache size     9214, 1828034 req, miss ratio 0.0148, byte miss ratio 0.0148
