cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size       92, 3142006 req, miss ratio 0.2980, byte miss ratio 0.2980
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size      278, 3142006 req, miss ratio 0.2242, byte miss ratio 0.2242
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size      928, 3142006 req, miss ratio 0.1878, byte miss ratio 0.1878
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size     2786, 3142006 req, miss ratio 0.1486, byte miss ratio 0.1486
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size     9287, 3142006 req, miss ratio 0.0964, byte miss ratio 0.0964
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size    18574, 3142006 req, miss ratio 0.0671, byte miss ratio 0.0671
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size    37148, 3142006 req, miss ratio 0.0436, byte miss ratio 0.0436
cdn1_colo28.ns464 S3FIFO-0.8000-0.9000 cache size    74296, 3142006 req, miss ratio 0.0314, byte miss ratio 0.0314
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size       92, 3142006 req, miss ratio 0.2284, byte miss ratio 0.2284
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size      278, 3142006 req, miss ratio 0.1991, byte miss ratio 0.1991
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size      928, 3142006 req, miss ratio 0.1630, byte miss ratio 0.1630
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size     2786, 3142006 req, miss ratio 0.1218, byte miss ratio 0.1218
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size     9287, 3142006 req, miss ratio 0.0727, byte miss ratio 0.0727
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size    18574, 3142006 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size    37148, 3142006 req, miss ratio 0.0355, byte miss ratio 0.0355
cdn1_colo28.ns464 S3FIFO-0.0250-1.9000 cache size    74296, 3142006 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size       92, 3142006 req, miss ratio 0.2311, byte miss ratio 0.2311
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size      278, 3142006 req, miss ratio 0.2005, byte miss ratio 0.2005
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size      928, 3142006 req, miss ratio 0.1644, byte miss ratio 0.1644
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size     2786, 3142006 req, miss ratio 0.1236, byte miss ratio 0.1236
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size     9287, 3142006 req, miss ratio 0.0750, byte miss ratio 0.0750
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size    18574, 3142006 req, miss ratio 0.0516, byte miss ratio 0.0516
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size    37148, 3142006 req, miss ratio 0.0358, byte miss ratio 0.0358
cdn1_colo28.ns464 S3FIFO-0.2000-0.9000 cache size    74296, 3142006 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size       92, 3142006 req, miss ratio 0.2408, byte miss ratio 0.2408
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size      278, 3142006 req, miss ratio 0.2084, byte miss ratio 0.2084
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size      928, 3142006 req, miss ratio 0.1740, byte miss ratio 0.1740
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size     2786, 3142006 req, miss ratio 0.1348, byte miss ratio 0.1348
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size     9287, 3142006 req, miss ratio 0.0842, byte miss ratio 0.0842
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size    18574, 3142006 req, miss ratio 0.0577, byte miss ratio 0.0577
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size    37148, 3142006 req, miss ratio 0.0377, byte miss ratio 0.0377
cdn1_colo28.ns464 S3FIFO-0.4500-1.9000 cache size    74296, 3142006 req, miss ratio 0.0299, byte miss ratio 0.0299
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size       92, 3142006 req, miss ratio 0.3486, byte miss ratio 0.3486
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size      278, 3142006 req, miss ratio 0.2564, byte miss ratio 0.2564
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size      928, 3142006 req, miss ratio 0.2043, byte miss ratio 0.2043
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size     2786, 3142006 req, miss ratio 0.1599, byte miss ratio 0.1599
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size     9287, 3142006 req, miss ratio 0.1045, byte miss ratio 0.1045
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size    18574, 3142006 req, miss ratio 0.0731, byte miss ratio 0.0731
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size    37148, 3142006 req, miss ratio 0.0482, byte miss ratio 0.0482
cdn1_colo28.ns464 S3FIFO-0.9900-0.9000 cache size    74296, 3142006 req, miss ratio 0.0344, byte miss ratio 0.0344
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size       92, 3142006 req, miss ratio 0.3256, byte miss ratio 0.3256
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size      278, 3142006 req, miss ratio 0.2382, byte miss ratio 0.2382
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size      928, 3142006 req, miss ratio 0.1954, byte miss ratio 0.1954
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size     2786, 3142006 req, miss ratio 0.1547, byte miss ratio 0.1547
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size     9287, 3142006 req, miss ratio 0.1001, byte miss ratio 0.1001
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size    18574, 3142006 req, miss ratio 0.0697, byte miss ratio 0.0697
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size    37148, 3142006 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_colo28.ns464 S3FIFO-0.9000-1.9000 cache size    74296, 3142006 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size       92, 3142006 req, miss ratio 0.2719, byte miss ratio 0.2719
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size      278, 3142006 req, miss ratio 0.2179, byte miss ratio 0.2179
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size      928, 3142006 req, miss ratio 0.1823, byte miss ratio 0.1823
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size     2786, 3142006 req, miss ratio 0.1435, byte miss ratio 0.1435
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size     9287, 3142006 req, miss ratio 0.0922, byte miss ratio 0.0922
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size    18574, 3142006 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_colo28.ns464 S3FIFO-0.7000-0.9000 cache size    37148, 3142006 req, miss ratio 0.0415, byte miss ratio 0.0415
