cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size       20, 1998888 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size       62, 1998888 req, miss ratio 1.0000, byte miss ratio 1.0000
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size      209, 1998888 req, miss ratio 0.0222, byte miss ratio 0.0222
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size      629, 1998888 req, miss ratio 0.0147, byte miss ratio 0.0147
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size     2098, 1998888 req, miss ratio 0.0129, byte miss ratio 0.0129
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size     4197, 1998888 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size     8395, 1998888 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_colo28.ns1013 S3FIFO-0.0050-1.9000 cache size    16791, 1998888 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size       20, 1998888 req, miss ratio 0.1969, byte miss ratio 0.1969
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size       62, 1998888 req, miss ratio 0.0962, byte miss ratio 0.0962
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size      209, 1998888 req, miss ratio 0.0405, byte miss ratio 0.0405
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size      629, 1998888 req, miss ratio 0.0232, byte miss ratio 0.0232
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size     2098, 1998888 req, miss ratio 0.0164, byte miss ratio 0.0164
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size     4197, 1998888 req, miss ratio 0.0141, byte miss ratio 0.0141
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size     8395, 1998888 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns1013 S3FIFO-0.9900-1.9000 cache size    16791, 1998888 req, miss ratio 0.0110, byte miss ratio 0.0110
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size       20, 1998888 req, miss ratio 0.1382, byte miss ratio 0.1382
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size       62, 1998888 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size      209, 1998888 req, miss ratio 0.0236, byte miss ratio 0.0236
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size      629, 1998888 req, miss ratio 0.0153, byte miss ratio 0.0153
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size     2098, 1998888 req, miss ratio 0.0130, byte miss ratio 0.0130
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size     4197, 1998888 req, miss ratio 0.0123, byte miss ratio 0.0123
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size     8395, 1998888 req, miss ratio 0.0117, byte miss ratio 0.0117
cdn1_colo28.ns1013 S3FIFO-0.2000-1.9000 cache size    16791, 1998888 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size       20, 1998888 req, miss ratio 0.1758, byte miss ratio 0.1758
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size       62, 1998888 req, miss ratio 0.0829, byte miss ratio 0.0829
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size      209, 1998888 req, miss ratio 0.0336, byte miss ratio 0.0336
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size      629, 1998888 req, miss ratio 0.0193, byte miss ratio 0.0193
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size     2098, 1998888 req, miss ratio 0.0142, byte miss ratio 0.0142
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size     4197, 1998888 req, miss ratio 0.0128, byte miss ratio 0.0128
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size     8395, 1998888 req, miss ratio 0.0120, byte miss ratio 0.0120
cdn1_colo28.ns1013 S3FIFO-0.7500-1.9000 cache size    16791, 1998888 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size       20, 1998888 req, miss ratio 0.1553, byte miss ratio 0.1553
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size       62, 1998888 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size      209, 1998888 req, miss ratio 0.0281, byte miss ratio 0.0281
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size      629, 1998888 req, miss ratio 0.0169, byte miss ratio 0.0169
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size     2098, 1998888 req, miss ratio 0.0132, byte miss ratio 0.0132
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size     4197, 1998888 req, miss ratio 0.0125, byte miss ratio 0.0125
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size     8395, 1998888 req, miss ratio 0.0118, byte miss ratio 0.0118
cdn1_colo28.ns1013 S3FIFO-0.5000-1.9000 cache size    16791, 1998888 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size       20, 1998888 req, miss ratio 0.1876, byte miss ratio 0.1876
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size       62, 1998888 req, miss ratio 0.0880, byte miss ratio 0.0880
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size      209, 1998888 req, miss ratio 0.0364, byte miss ratio 0.0364
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size      629, 1998888 req, miss ratio 0.0206, byte miss ratio 0.0206
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size     2098, 1998888 req, miss ratio 0.0149, byte miss ratio 0.0149
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size     4197, 1998888 req, miss ratio 0.0131, byte miss ratio 0.0131
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size     8395, 1998888 req, miss ratio 0.0122, byte miss ratio 0.0122
cdn1_colo28.ns1013 S3FIFO-0.8500-0.9000 cache size    16791, 1998888 req, miss ratio 0.0106, byte miss ratio 0.0106
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size       20, 1998888 req, miss ratio 0.1992, byte miss ratio 0.1992
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size       62, 1998888 req, miss ratio 0.0939, byte miss ratio 0.0939
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size      209, 1998888 req, miss ratio 0.0394, byte miss ratio 0.0394
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size      629, 1998888 req, miss ratio 0.0224, byte miss ratio 0.0224
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size     2098, 1998888 req, miss ratio 0.0159, byte miss ratio 0.0159
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size     4197, 1998888 req, miss ratio 0.0138, byte miss ratio 0.0138
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size     8395, 1998888 req, miss ratio 0.0126, byte miss ratio 0.0126
cdn1_colo28.ns1013 S3FIFO-0.9500-0.9000 cache size    16791, 1998888 req, miss ratio 0.0108, byte miss ratio 0.0108
cdn1_colo28.ns1013 S3FIFO-0.5000-0.9000 cache size       20, 1998888 req, miss ratio 0.1536, byte miss ratio 0.1536
cdn1_colo28.ns1013 S3FIFO-0.5000-0.9000 cache size       62, 1998888 req, miss ratio 0.0735, byte miss ratio 0.0735
cdn1_colo28.ns1013 S3FIFO-0.5000-0.9000 cache size      209, 1998888 req, miss ratio 0.0279, byte miss ratio 0.0279
cdn1_colo28.ns1013 S3FIFO-0.5000-0.9000 cache size      629, 1998888 req, miss ratio 0.0167, byte miss ratio 0.0167
cdn1_colo28.ns1013 S3FIFO-0.5000-0.9000 cache size     2098, 1998888 req, miss ratio 0.0132, byte miss ratio 0.0132
