tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size       50, 1376388 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size      152, 1376388 req, miss ratio 0.1799, byte miss ratio 0.1799
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size      507, 1376388 req, miss ratio 0.1627, byte miss ratio 0.1627
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size     1522, 1376388 req, miss ratio 0.1404, byte miss ratio 0.1404
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size     5074, 1376388 req, miss ratio 0.0912, byte miss ratio 0.0912
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size    10149, 1376388 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size    20298, 1376388 req, miss ratio 0.0545, byte miss ratio 0.0545
tencentBlock.ns22290 S3FIFO-0.0100-0.9000 cache size    40596, 1376388 req, miss ratio 0.0408, byte miss ratio 0.0408
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size       50, 1376388 req, miss ratio 0.1874, byte miss ratio 0.1874
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size      152, 1376388 req, miss ratio 0.1760, byte miss ratio 0.1760
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size      507, 1376388 req, miss ratio 0.1622, byte miss ratio 0.1622
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size     1522, 1376388 req, miss ratio 0.1476, byte miss ratio 0.1476
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size     5074, 1376388 req, miss ratio 0.1039, byte miss ratio 0.1039
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size    10149, 1376388 req, miss ratio 0.0917, byte miss ratio 0.0917
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size    20298, 1376388 req, miss ratio 0.0550, byte miss ratio 0.0550
tencentBlock.ns22290 S3FIFO-0.4000-0.9000 cache size    40596, 1376388 req, miss ratio 0.0408, byte miss ratio 0.0408
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size       50, 1376388 req, miss ratio 0.1873, byte miss ratio 0.1873
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size      152, 1376388 req, miss ratio 0.1754, byte miss ratio 0.1754
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size      507, 1376388 req, miss ratio 0.1607, byte miss ratio 0.1607
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size     1522, 1376388 req, miss ratio 0.1466, byte miss ratio 0.1466
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size     5074, 1376388 req, miss ratio 0.1116, byte miss ratio 0.1116
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size    10149, 1376388 req, miss ratio 0.0908, byte miss ratio 0.0908
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size    20298, 1376388 req, miss ratio 0.0548, byte miss ratio 0.0548
tencentBlock.ns22290 S3FIFO-0.3500-1.9000 cache size    40596, 1376388 req, miss ratio 0.0408, byte miss ratio 0.0408
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size       50, 1376388 req, miss ratio 0.1891, byte miss ratio 0.1891
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size      152, 1376388 req, miss ratio 0.1775, byte miss ratio 0.1775
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size      507, 1376388 req, miss ratio 0.1641, byte miss ratio 0.1641
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size     1522, 1376388 req, miss ratio 0.1509, byte miss ratio 0.1509
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size     5074, 1376388 req, miss ratio 0.1101, byte miss ratio 0.1101
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size    10149, 1376388 req, miss ratio 0.0949, byte miss ratio 0.0949
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size    20298, 1376388 req, miss ratio 0.0551, byte miss ratio 0.0551
tencentBlock.ns22290 S3FIFO-0.5000-0.9000 cache size    40596, 1376388 req, miss ratio 0.0413, byte miss ratio 0.0413
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size       50, 1376388 req, miss ratio 0.2266, byte miss ratio 0.2266
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size      152, 1376388 req, miss ratio 0.1871, byte miss ratio 0.1871
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size      507, 1376388 req, miss ratio 0.1757, byte miss ratio 0.1757
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size     1522, 1376388 req, miss ratio 0.1592, byte miss ratio 0.1592
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size     5074, 1376388 req, miss ratio 0.1239, byte miss ratio 0.1239
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size    10149, 1376388 req, miss ratio 0.0982, byte miss ratio 0.0982
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size    20298, 1376388 req, miss ratio 0.0664, byte miss ratio 0.0664
tencentBlock.ns22290 S3FIFO-0.9000-1.9000 cache size    40596, 1376388 req, miss ratio 0.0501, byte miss ratio 0.0501
tencentBlock.ns22290 S3FIFO-0.3000-0.9000 cache size       50, 1376388 req, miss ratio 0.1875, byte miss ratio 0.1875
