tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size       62, 2574119 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size      186, 2574119 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size      620, 2574119 req, miss ratio 0.1170, byte miss ratio 0.1170
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size     1860, 2574119 req, miss ratio 0.0935, byte miss ratio 0.0935
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size     6202, 2574119 req, miss ratio 0.0717, byte miss ratio 0.0717
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size    12404, 2574119 req, miss ratio 0.0591, byte miss ratio 0.0591
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size    24809, 2574119 req, miss ratio 0.0396, byte miss ratio 0.0396
tencentBlock.ns9683 S3FIFO-0.0050-0.9000 cache size    49619, 2574119 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size       62, 2574119 req, miss ratio 0.1943, byte miss ratio 0.1943
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size      186, 2574119 req, miss ratio 0.1370, byte miss ratio 0.1370
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size      620, 2574119 req, miss ratio 0.1055, byte miss ratio 0.1055
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size     1860, 2574119 req, miss ratio 0.0871, byte miss ratio 0.0871
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size     6202, 2574119 req, miss ratio 0.0705, byte miss ratio 0.0705
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size    12404, 2574119 req, miss ratio 0.0597, byte miss ratio 0.0597
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size    24809, 2574119 req, miss ratio 0.0401, byte miss ratio 0.0401
tencentBlock.ns9683 S3FIFO-0.0500-0.9000 cache size    49619, 2574119 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size       62, 2574119 req, miss ratio 0.2296, byte miss ratio 0.2296
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size      186, 2574119 req, miss ratio 0.1393, byte miss ratio 0.1393
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size      620, 2574119 req, miss ratio 0.1102, byte miss ratio 0.1102
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size     1860, 2574119 req, miss ratio 0.0930, byte miss ratio 0.0930
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size     6202, 2574119 req, miss ratio 0.0802, byte miss ratio 0.0802
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size    12404, 2574119 req, miss ratio 0.0633, byte miss ratio 0.0633
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size    24809, 2574119 req, miss ratio 0.0424, byte miss ratio 0.0424
tencentBlock.ns9683 S3FIFO-0.5500-1.9000 cache size    49619, 2574119 req, miss ratio 0.0260, byte miss ratio 0.0260
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size       62, 2574119 req, miss ratio 0.1917, byte miss ratio 0.1917
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size      186, 2574119 req, miss ratio 0.1333, byte miss ratio 0.1333
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size      620, 2574119 req, miss ratio 0.1049, byte miss ratio 0.1049
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size     1860, 2574119 req, miss ratio 0.0878, byte miss ratio 0.0878
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size     6202, 2574119 req, miss ratio 0.0777, byte miss ratio 0.0777
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size    12404, 2574119 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size    24809, 2574119 req, miss ratio 0.0417, byte miss ratio 0.0417
tencentBlock.ns9683 S3FIFO-0.2500-1.9000 cache size    49619, 2574119 req, miss ratio 0.0253, byte miss ratio 0.0253
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size       62, 2574119 req, miss ratio 0.2664, byte miss ratio 0.2664
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size      186, 2574119 req, miss ratio 0.1556, byte miss ratio 0.1556
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size      620, 2574119 req, miss ratio 0.1202, byte miss ratio 0.1202
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size     1860, 2574119 req, miss ratio 0.0997, byte miss ratio 0.0997
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size     6202, 2574119 req, miss ratio 0.0788, byte miss ratio 0.0788
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size    12404, 2574119 req, miss ratio 0.0647, byte miss ratio 0.0647
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size    24809, 2574119 req, miss ratio 0.0443, byte miss ratio 0.0443
tencentBlock.ns9683 S3FIFO-0.8500-1.9000 cache size    49619, 2574119 req, miss ratio 0.0275, byte miss ratio 0.0275
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size       62, 2574119 req, miss ratio 0.1983, byte miss ratio 0.1983
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size      186, 2574119 req, miss ratio 0.1449, byte miss ratio 0.1449
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size      620, 2574119 req, miss ratio 0.1076, byte miss ratio 0.1076
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size     1860, 2574119 req, miss ratio 0.0889, byte miss ratio 0.0889
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size     6202, 2574119 req, miss ratio 0.0704, byte miss ratio 0.0704
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size    12404, 2574119 req, miss ratio 0.0592, byte miss ratio 0.0592
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size    24809, 2574119 req, miss ratio 0.0397, byte miss ratio 0.0397
tencentBlock.ns9683 S3FIFO-0.0250-0.9000 cache size    49619, 2574119 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size       62, 2574119 req, miss ratio 0.2449, byte miss ratio 0.2449
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size      186, 2574119 req, miss ratio 0.1436, byte miss ratio 0.1436
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size      620, 2574119 req, miss ratio 0.1143, byte miss ratio 0.1143
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size     1860, 2574119 req, miss ratio 0.0958, byte miss ratio 0.0958
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size     6202, 2574119 req, miss ratio 0.0803, byte miss ratio 0.0803
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size    12404, 2574119 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size    24809, 2574119 req, miss ratio 0.0433, byte miss ratio 0.0433
tencentBlock.ns9683 S3FIFO-0.7000-1.9000 cache size    49619, 2574119 req, miss ratio 0.0265, byte miss ratio 0.0265
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size       62, 2574119 req, miss ratio 0.1865, byte miss ratio 0.1865
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size      186, 2574119 req, miss ratio 0.1333, byte miss ratio 0.1333
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size      620, 2574119 req, miss ratio 0.1048, byte miss ratio 0.1048
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size     1860, 2574119 req, miss ratio 0.0879, byte miss ratio 0.0879
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size     6202, 2574119 req, miss ratio 0.0725, byte miss ratio 0.0725
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size    12404, 2574119 req, miss ratio 0.0618, byte miss ratio 0.0618
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size    24809, 2574119 req, miss ratio 0.0417, byte miss ratio 0.0417
tencentBlock.ns9683 S3FIFO-0.2500-0.9000 cache size    49619, 2574119 req, miss ratio 0.0253, byte miss ratio 0.0253
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size       62, 2574119 req, miss ratio 0.2321, byte miss ratio 0.2321
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size      186, 2574119 req, miss ratio 0.1405, byte miss ratio 0.1405
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size      620, 2574119 req, miss ratio 0.1112, byte miss ratio 0.1112
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size     1860, 2574119 req, miss ratio 0.0936, byte miss ratio 0.0936
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size     6202, 2574119 req, miss ratio 0.0801, byte miss ratio 0.0801
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size    12404, 2574119 req, miss ratio 0.0639, byte miss ratio 0.0639
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size    24809, 2574119 req, miss ratio 0.0426, byte miss ratio 0.0426
tencentBlock.ns9683 S3FIFO-0.6000-0.9000 cache size    49619, 2574119 req, miss ratio 0.0262, byte miss ratio 0.0262
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size       62, 2574119 req, miss ratio 0.2436, byte miss ratio 0.2436
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size      186, 2574119 req, miss ratio 0.1433, byte miss ratio 0.1433
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size      620, 2574119 req, miss ratio 0.1139, byte miss ratio 0.1139
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size     1860, 2574119 req, miss ratio 0.0955, byte miss ratio 0.0955
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size     6202, 2574119 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size    12404, 2574119 req, miss ratio 0.0643, byte miss ratio 0.0643
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size    24809, 2574119 req, miss ratio 0.0433, byte miss ratio 0.0433
tencentBlock.ns9683 S3FIFO-0.7000-0.9000 cache size    49619, 2574119 req, miss ratio 0.0265, byte miss ratio 0.0265
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size       62, 2574119 req, miss ratio 1.0000, byte miss ratio 1.0000
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size      186, 2574119 req, miss ratio 0.1513, byte miss ratio 0.1513
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size      620, 2574119 req, miss ratio 0.1134, byte miss ratio 0.1134
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size     1860, 2574119 req, miss ratio 0.0909, byte miss ratio 0.0909
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size     6202, 2574119 req, miss ratio 0.0708, byte miss ratio 0.0708
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size    12404, 2574119 req, miss ratio 0.0591, byte miss ratio 0.0591
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size    24809, 2574119 req, miss ratio 0.0395, byte miss ratio 0.0395
tencentBlock.ns9683 S3FIFO-0.0100-0.9000 cache size    49619, 2574119 req, miss ratio 0.0250, byte miss ratio 0.0250
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size       62, 2574119 req, miss ratio 0.2673, byte miss ratio 0.2673
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size      186, 2574119 req, miss ratio 0.1554, byte miss ratio 0.1554
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size      620, 2574119 req, miss ratio 0.1200, byte miss ratio 0.1200
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size     1860, 2574119 req, miss ratio 0.0994, byte miss ratio 0.0994
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size     6202, 2574119 req, miss ratio 0.0824, byte miss ratio 0.0824
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size    12404, 2574119 req, miss ratio 0.0647, byte miss ratio 0.0647
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size    24809, 2574119 req, miss ratio 0.0443, byte miss ratio 0.0443
tencentBlock.ns9683 S3FIFO-0.8500-0.9000 cache size    49619, 2574119 req, miss ratio 0.0275, byte miss ratio 0.0275
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size       62, 2574119 req, miss ratio 0.2235, byte miss ratio 0.2235
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size      186, 2574119 req, miss ratio 0.1369, byte miss ratio 0.1369
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size      620, 2574119 req, miss ratio 0.1077, byte miss ratio 0.1077
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size     1860, 2574119 req, miss ratio 0.0909, byte miss ratio 0.0909
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size     6202, 2574119 req, miss ratio 0.0796, byte miss ratio 0.0796
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size    12404, 2574119 req, miss ratio 0.0612, byte miss ratio 0.0612
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size    24809, 2574119 req, miss ratio 0.0426, byte miss ratio 0.0426
tencentBlock.ns9683 S3FIFO-0.4500-1.9000 cache size    49619, 2574119 req, miss ratio 0.0258, byte miss ratio 0.0258
tencentBlock.ns9683 S3FIFO-0.4000-0.9000 cache size       62, 2574119 req, miss ratio 0.2141, byte miss ratio 0.2141
tencentBlock.ns9683 S3FIFO-0.4000-0.9000 cache size      186, 2574119 req, miss ratio 0.1360, byte miss ratio 0.1360
