cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size      192, 4425171 req, miss ratio 0.8054, byte miss ratio 0.8054
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size      576, 4425171 req, miss ratio 0.7034, byte miss ratio 0.7034
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size     1922, 4425171 req, miss ratio 0.5596, byte miss ratio 0.5596
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size     5766, 4425171 req, miss ratio 0.4012, byte miss ratio 0.4012
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size    19220, 4425171 req, miss ratio 0.2213, byte miss ratio 0.2213
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size    38441, 4425171 req, miss ratio 0.1348, byte miss ratio 0.1348
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size    76883, 4425171 req, miss ratio 0.0749, byte miss ratio 0.0749
cdn1_allcolo.ns367 S3FIFO-0.6500-0.9000 cache size   153766, 4425171 req, miss ratio 0.0460, byte miss ratio 0.0460
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size      192, 4425171 req, miss ratio 0.7792, byte miss ratio 0.7792
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size      576, 4425171 req, miss ratio 0.6725, byte miss ratio 0.6725
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size     1922, 4425171 req, miss ratio 0.5265, byte miss ratio 0.5265
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size     5766, 4425171 req, miss ratio 0.3723, byte miss ratio 0.3723
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size    19220, 4425171 req, miss ratio 0.2023, byte miss ratio 0.2023
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size    38441, 4425171 req, miss ratio 0.1229, byte miss ratio 0.1229
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size    76883, 4425171 req, miss ratio 0.0688, byte miss ratio 0.0688
cdn1_allcolo.ns367 S3FIFO-0.4500-0.9000 cache size   153766, 4425171 req, miss ratio 0.0449, byte miss ratio 0.0449
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size      192, 4425171 req, miss ratio 0.7686, byte miss ratio 0.7686
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size      576, 4425171 req, miss ratio 0.6610, byte miss ratio 0.6610
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size     1922, 4425171 req, miss ratio 0.5151, byte miss ratio 0.5151
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size     5766, 4425171 req, miss ratio 0.3618, byte miss ratio 0.3618
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size    19220, 4425171 req, miss ratio 0.1933, byte miss ratio 0.1933
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size    38441, 4425171 req, miss ratio 0.1160, byte miss ratio 0.1160
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size    76883, 4425171 req, miss ratio 0.0655, byte miss ratio 0.0655
cdn1_allcolo.ns367 S3FIFO-0.3000-1.9000 cache size   153766, 4425171 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size      192, 4425171 req, miss ratio 0.7501, byte miss ratio 0.7501
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size      576, 4425171 req, miss ratio 0.6356, byte miss ratio 0.6356
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size     1922, 4425171 req, miss ratio 0.4856, byte miss ratio 0.4856
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size     5766, 4425171 req, miss ratio 0.3352, byte miss ratio 0.3352
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size    19220, 4425171 req, miss ratio 0.1765, byte miss ratio 0.1765
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size    38441, 4425171 req, miss ratio 0.1060, byte miss ratio 0.1060
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size    76883, 4425171 req, miss ratio 0.0623, byte miss ratio 0.0623
cdn1_allcolo.ns367 S3FIFO-0.0250-1.9000 cache size   153766, 4425171 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size      192, 4425171 req, miss ratio 0.8744, byte miss ratio 0.8744
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size      576, 4425171 req, miss ratio 0.7832, byte miss ratio 0.7832
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size     1922, 4425171 req, miss ratio 0.6354, byte miss ratio 0.6354
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size     5766, 4425171 req, miss ratio 0.4624, byte miss ratio 0.4624
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size    19220, 4425171 req, miss ratio 0.2597, byte miss ratio 0.2597
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size    38441, 4425171 req, miss ratio 0.1606, byte miss ratio 0.1606
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size    76883, 4425171 req, miss ratio 0.0901, byte miss ratio 0.0901
cdn1_allcolo.ns367 S3FIFO-0.9900-0.9000 cache size   153766, 4425171 req, miss ratio 0.0526, byte miss ratio 0.0526
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size      192, 4425171 req, miss ratio 0.7971, byte miss ratio 0.7971
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size      576, 4425171 req, miss ratio 0.6947, byte miss ratio 0.6947
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size     1922, 4425171 req, miss ratio 0.5513, byte miss ratio 0.5513
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size     5766, 4425171 req, miss ratio 0.3924, byte miss ratio 0.3924
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size    19220, 4425171 req, miss ratio 0.2126, byte miss ratio 0.2126
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size    38441, 4425171 req, miss ratio 0.1283, byte miss ratio 0.1283
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size    76883, 4425171 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_allcolo.ns367 S3FIFO-0.5500-1.9000 cache size   153766, 4425171 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size      192, 4425171 req, miss ratio 0.8418, byte miss ratio 0.8418
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size      576, 4425171 req, miss ratio 0.7459, byte miss ratio 0.7459
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size     1922, 4425171 req, miss ratio 0.6012, byte miss ratio 0.6012
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size     5766, 4425171 req, miss ratio 0.4358, byte miss ratio 0.4358
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size    19220, 4425171 req, miss ratio 0.2430, byte miss ratio 0.2430
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size    38441, 4425171 req, miss ratio 0.1491, byte miss ratio 0.1491
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size    76883, 4425171 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_allcolo.ns367 S3FIFO-0.8500-0.9000 cache size   153766, 4425171 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size      192, 4425171 req, miss ratio 0.7597, byte miss ratio 0.7597
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size      576, 4425171 req, miss ratio 0.6500, byte miss ratio 0.6500
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size     1922, 4425171 req, miss ratio 0.5030, byte miss ratio 0.5030
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size     5766, 4425171 req, miss ratio 0.3510, byte miss ratio 0.3510
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size    19220, 4425171 req, miss ratio 0.1865, byte miss ratio 0.1865
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size    38441, 4425171 req, miss ratio 0.1117, byte miss ratio 0.1117
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size    76883, 4425171 req, miss ratio 0.0639, byte miss ratio 0.0639
cdn1_allcolo.ns367 S3FIFO-0.2000-1.9000 cache size   153766, 4425171 req, miss ratio 0.0447, byte miss ratio 0.0447
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size      192, 4425171 req, miss ratio 0.7913, byte miss ratio 0.7913
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size      576, 4425171 req, miss ratio 0.6867, byte miss ratio 0.6867
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size     1922, 4425171 req, miss ratio 0.5422, byte miss ratio 0.5422
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size     5766, 4425171 req, miss ratio 0.3861, byte miss ratio 0.3861
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size    19220, 4425171 req, miss ratio 0.2115, byte miss ratio 0.2115
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size    38441, 4425171 req, miss ratio 0.1286, byte miss ratio 0.1286
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size    76883, 4425171 req, miss ratio 0.0716, byte miss ratio 0.0716
cdn1_allcolo.ns367 S3FIFO-0.5500-0.9000 cache size   153766, 4425171 req, miss ratio 0.0454, byte miss ratio 0.0454
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size      192, 4425171 req, miss ratio 0.8473, byte miss ratio 0.8473
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size      576, 4425171 req, miss ratio 0.7528, byte miss ratio 0.7528
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size     1922, 4425171 req, miss ratio 0.6061, byte miss ratio 0.6061
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size     5766, 4425171 req, miss ratio 0.4364, byte miss ratio 0.4364
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size    19220, 4425171 req, miss ratio 0.2399, byte miss ratio 0.2399
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size    38441, 4425171 req, miss ratio 0.1470, byte miss ratio 0.1470
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size    76883, 4425171 req, miss ratio 0.0830, byte miss ratio 0.0830
cdn1_allcolo.ns367 S3FIFO-0.8500-1.9000 cache size   153766, 4425171 req, miss ratio 0.0488, byte miss ratio 0.0488
cdn1_allcolo.ns367 S3FIFO-0.1000-0.9000 cache size      192, 4425171 req, miss ratio 0.7480, byte miss ratio 0.7480
