cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size       52, 1632943 req, miss ratio 0.4371, byte miss ratio 0.4371
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size      156, 1632943 req, miss ratio 0.3804, byte miss ratio 0.3804
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size      520, 1632943 req, miss ratio 0.3189, byte miss ratio 0.3189
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size     1560, 1632943 req, miss ratio 0.2493, byte miss ratio 0.2493
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size     5202, 1632943 req, miss ratio 0.1584, byte miss ratio 0.1584
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size    10405, 1632943 req, miss ratio 0.1054, byte miss ratio 0.1054
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size    20811, 1632943 req, miss ratio 0.0626, byte miss ratio 0.0626
cdn1_allcolo.ns4946 S3FIFO-0.7500-1.9000 cache size    41623, 1632943 req, miss ratio 0.0352, byte miss ratio 0.0352
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size       52, 1632943 req, miss ratio 0.4002, byte miss ratio 0.4002
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size      156, 1632943 req, miss ratio 0.3494, byte miss ratio 0.3494
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size      520, 1632943 req, miss ratio 0.2832, byte miss ratio 0.2832
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size     1560, 1632943 req, miss ratio 0.2146, byte miss ratio 0.2146
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size     5202, 1632943 req, miss ratio 0.1309, byte miss ratio 0.1309
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size    10405, 1632943 req, miss ratio 0.0854, byte miss ratio 0.0854
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size    20811, 1632943 req, miss ratio 0.0505, byte miss ratio 0.0505
cdn1_allcolo.ns4946 S3FIFO-0.1500-1.9000 cache size    41623, 1632943 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size       52, 1632943 req, miss ratio 0.4043, byte miss ratio 0.4043
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size      156, 1632943 req, miss ratio 0.3488, byte miss ratio 0.3488
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size      520, 1632943 req, miss ratio 0.2808, byte miss ratio 0.2808
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size     1560, 1632943 req, miss ratio 0.2107, byte miss ratio 0.2107
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size     5202, 1632943 req, miss ratio 0.1272, byte miss ratio 0.1272
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size    10405, 1632943 req, miss ratio 0.0827, byte miss ratio 0.0827
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size    20811, 1632943 req, miss ratio 0.0491, byte miss ratio 0.0491
cdn1_allcolo.ns4946 S3FIFO-0.0500-1.9000 cache size    41623, 1632943 req, miss ratio 0.0331, byte miss ratio 0.0331
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size       52, 1632943 req, miss ratio 0.4394, byte miss ratio 0.4394
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size      156, 1632943 req, miss ratio 0.3825, byte miss ratio 0.3825
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size      520, 1632943 req, miss ratio 0.3206, byte miss ratio 0.3206
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size     1560, 1632943 req, miss ratio 0.2515, byte miss ratio 0.2515
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size     5202, 1632943 req, miss ratio 0.1620, byte miss ratio 0.1620
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size    10405, 1632943 req, miss ratio 0.1090, byte miss ratio 0.1090
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size    20811, 1632943 req, miss ratio 0.0640, byte miss ratio 0.0640
cdn1_allcolo.ns4946 S3FIFO-0.8000-0.9000 cache size    41623, 1632943 req, miss ratio 0.0359, byte miss ratio 0.0359
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size       52, 1632943 req, miss ratio 0.4659, byte miss ratio 0.4659
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size      156, 1632943 req, miss ratio 0.4054, byte miss ratio 0.4054
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size      520, 1632943 req, miss ratio 0.3380, byte miss ratio 0.3380
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size     1560, 1632943 req, miss ratio 0.2648, byte miss ratio 0.2648
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size     5202, 1632943 req, miss ratio 0.1695, byte miss ratio 0.1695
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size    10405, 1632943 req, miss ratio 0.1139, byte miss ratio 0.1139
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size    20811, 1632943 req, miss ratio 0.0690, byte miss ratio 0.0690
cdn1_allcolo.ns4946 S3FIFO-0.9500-1.9000 cache size    41623, 1632943 req, miss ratio 0.0389, byte miss ratio 0.0389
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size       52, 1632943 req, miss ratio 0.4560, byte miss ratio 0.4560
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size      156, 1632943 req, miss ratio 0.3976, byte miss ratio 0.3976
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size      520, 1632943 req, miss ratio 0.3323, byte miss ratio 0.3323
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size     1560, 1632943 req, miss ratio 0.2609, byte miss ratio 0.2609
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size     5202, 1632943 req, miss ratio 0.1665, byte miss ratio 0.1665
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size    10405, 1632943 req, miss ratio 0.1117, byte miss ratio 0.1117
cdn1_allcolo.ns4946 S3FIFO-0.9000-1.9000 cache size    20811, 1632943 req, miss ratio 0.0672, byte miss ratio 0.0672
