cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size       49, 2855359 req, miss ratio 0.5805, byte miss ratio 0.5805
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size      147, 2855359 req, miss ratio 0.4148, byte miss ratio 0.4148
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size      491, 2855359 req, miss ratio 0.2659, byte miss ratio 0.2659
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size     1474, 2855359 req, miss ratio 0.1720, byte miss ratio 0.1720
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size     4914, 2855359 req, miss ratio 0.0960, byte miss ratio 0.0960
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size     9828, 2855359 req, miss ratio 0.0594, byte miss ratio 0.0594
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size    19656, 2855359 req, miss ratio 0.0328, byte miss ratio 0.0328
cdn1_allcolo.ns421 S3FIFO-0.5000-0.9000 cache size    39312, 2855359 req, miss ratio 0.0188, byte miss ratio 0.0188
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size       49, 2855359 req, miss ratio 0.5445, byte miss ratio 0.5445
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size      147, 2855359 req, miss ratio 0.3751, byte miss ratio 0.3751
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size      491, 2855359 req, miss ratio 0.2387, byte miss ratio 0.2387
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size     1474, 2855359 req, miss ratio 0.1539, byte miss ratio 0.1539
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size     4914, 2855359 req, miss ratio 0.0841, byte miss ratio 0.0841
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size     9828, 2855359 req, miss ratio 0.0518, byte miss ratio 0.0518
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size    19656, 2855359 req, miss ratio 0.0283, byte miss ratio 0.0283
cdn1_allcolo.ns421 S3FIFO-0.1000-1.9000 cache size    39312, 2855359 req, miss ratio 0.0182, byte miss ratio 0.0182
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size       49, 2855359 req, miss ratio 0.5667, byte miss ratio 0.5667
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size      147, 2855359 req, miss ratio 0.4006, byte miss ratio 0.4006
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size      491, 2855359 req, miss ratio 0.2565, byte miss ratio 0.2565
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size     1474, 2855359 req, miss ratio 0.1658, byte miss ratio 0.1658
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size     4914, 2855359 req, miss ratio 0.0926, byte miss ratio 0.0926
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size     9828, 2855359 req, miss ratio 0.0571, byte miss ratio 0.0571
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size    19656, 2855359 req, miss ratio 0.0316, byte miss ratio 0.0316
cdn1_allcolo.ns421 S3FIFO-0.4000-0.9000 cache size    39312, 2855359 req, miss ratio 0.0185, byte miss ratio 0.0185
cdn1_allcolo.ns421 S3FIFO-0.2000-1.9000 cache size       49, 2855359 req, miss ratio 0.5503, byte miss ratio 0.5503
cdn1_allcolo.ns421 S3FIFO-0.2000-1.9000 cache size      147, 2855359 req, miss ratio 0.3832, byte miss ratio 0.3832
cdn1_allcolo.ns421 S3FIFO-0.2000-1.9000 cache size      491, 2855359 req, miss ratio 0.2446, byte miss ratio 0.2446
cdn1_allcolo.ns421 S3FIFO-0.2000-1.9000 cache size     1474, 2855359 req, miss ratio 0.1582, byte miss ratio 0.1582
cdn1_allcolo.ns421 S3FIFO-0.2000-1.9000 cache size     4914, 2855359 req, miss ratio 0.0871, byte miss ratio 0.0871
