cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size      191, 4287894 req, miss ratio 0.7687, byte miss ratio 0.7687
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size      575, 4287894 req, miss ratio 0.6528, byte miss ratio 0.6528
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size     1917, 4287894 req, miss ratio 0.4996, byte miss ratio 0.4996
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size     5752, 4287894 req, miss ratio 0.3441, byte miss ratio 0.3441
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size    19175, 4287894 req, miss ratio 0.1804, byte miss ratio 0.1804
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size    38350, 4287894 req, miss ratio 0.1095, byte miss ratio 0.1095
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size    76700, 4287894 req, miss ratio 0.0648, byte miss ratio 0.0648
cdn1_allcolo.ns1909 S3FIFO-0.1000-0.9000 cache size   153400, 4287894 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size      191, 4287894 req, miss ratio 0.8089, byte miss ratio 0.8089
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size      575, 4287894 req, miss ratio 0.7072, byte miss ratio 0.7072
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size     1917, 4287894 req, miss ratio 0.5600, byte miss ratio 0.5600
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size     5752, 4287894 req, miss ratio 0.3985, byte miss ratio 0.3985
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size    19175, 4287894 req, miss ratio 0.2148, byte miss ratio 0.2148
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size    38350, 4287894 req, miss ratio 0.1295, byte miss ratio 0.1295
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size    76700, 4287894 req, miss ratio 0.0725, byte miss ratio 0.0725
cdn1_allcolo.ns1909 S3FIFO-0.5000-1.9000 cache size   153400, 4287894 req, miss ratio 0.0465, byte miss ratio 0.0465
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size      191, 4287894 req, miss ratio 0.8152, byte miss ratio 0.8152
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size      575, 4287894 req, miss ratio 0.7149, byte miss ratio 0.7149
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size     1917, 4287894 req, miss ratio 0.5680, byte miss ratio 0.5680
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size     5752, 4287894 req, miss ratio 0.4051, byte miss ratio 0.4051
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size    19175, 4287894 req, miss ratio 0.2191, byte miss ratio 0.2191
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size    38350, 4287894 req, miss ratio 0.1323, byte miss ratio 0.1323
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size    76700, 4287894 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_allcolo.ns1909 S3FIFO-0.5500-1.9000 cache size   153400, 4287894 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size      191, 4287894 req, miss ratio 0.8283, byte miss ratio 0.8283
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size      575, 4287894 req, miss ratio 0.7312, byte miss ratio 0.7312
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size     1917, 4287894 req, miss ratio 0.5853, byte miss ratio 0.5853
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size     5752, 4287894 req, miss ratio 0.4192, byte miss ratio 0.4192
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size    19175, 4287894 req, miss ratio 0.2278, byte miss ratio 0.2278
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size    38350, 4287894 req, miss ratio 0.1380, byte miss ratio 0.1380
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size    76700, 4287894 req, miss ratio 0.0773, byte miss ratio 0.0773
cdn1_allcolo.ns1909 S3FIFO-0.6500-1.9000 cache size   153400, 4287894 req, miss ratio 0.0474, byte miss ratio 0.0474
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size      191, 4287894 req, miss ratio 0.7705, byte miss ratio 0.7705
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size      575, 4287894 req, miss ratio 0.6553, byte miss ratio 0.6553
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size     1917, 4287894 req, miss ratio 0.5031, byte miss ratio 0.5031
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size     5752, 4287894 req, miss ratio 0.3478, byte miss ratio 0.3478
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size    19175, 4287894 req, miss ratio 0.1830, byte miss ratio 0.1830
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size    38350, 4287894 req, miss ratio 0.1099, byte miss ratio 0.1099
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size    76700, 4287894 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_allcolo.ns1909 S3FIFO-0.0500-1.9000 cache size   153400, 4287894 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size      191, 4287894 req, miss ratio 0.8812, byte miss ratio 0.8812
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size      575, 4287894 req, miss ratio 0.7942, byte miss ratio 0.7942
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size     1917, 4287894 req, miss ratio 0.6458, byte miss ratio 0.6458
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size     5752, 4287894 req, miss ratio 0.4668, byte miss ratio 0.4668
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size    19175, 4287894 req, miss ratio 0.2581, byte miss ratio 0.2581
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size    38350, 4287894 req, miss ratio 0.1591, byte miss ratio 0.1591
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size    76700, 4287894 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns1909 S3FIFO-0.9500-1.9000 cache size   153400, 4287894 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size      191, 4287894 req, miss ratio 0.8459, byte miss ratio 0.8459
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size      575, 4287894 req, miss ratio 0.7528, byte miss ratio 0.7528
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size     1917, 4287894 req, miss ratio 0.6078, byte miss ratio 0.6078
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size     5752, 4287894 req, miss ratio 0.4402, byte miss ratio 0.4402
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size    19175, 4287894 req, miss ratio 0.2446, byte miss ratio 0.2446
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size    38350, 4287894 req, miss ratio 0.1499, byte miss ratio 0.1499
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size    76700, 4287894 req, miss ratio 0.0833, byte miss ratio 0.0833
cdn1_allcolo.ns1909 S3FIFO-0.8000-0.9000 cache size   153400, 4287894 req, miss ratio 0.0492, byte miss ratio 0.0492
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size      191, 4287894 req, miss ratio 0.8868, byte miss ratio 0.8868
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size      575, 4287894 req, miss ratio 0.7999, byte miss ratio 0.7999
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size     1917, 4287894 req, miss ratio 0.6534, byte miss ratio 0.6534
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size     5752, 4287894 req, miss ratio 0.4767, byte miss ratio 0.4767
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size    19175, 4287894 req, miss ratio 0.2681, byte miss ratio 0.2681
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size    38350, 4287894 req, miss ratio 0.1657, byte miss ratio 0.1657
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size    76700, 4287894 req, miss ratio 0.0929, byte miss ratio 0.0929
cdn1_allcolo.ns1909 S3FIFO-0.9900-0.9000 cache size   153400, 4287894 req, miss ratio 0.0542, byte miss ratio 0.0542
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size      191, 4287894 req, miss ratio 0.7798, byte miss ratio 0.7798
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size      575, 4287894 req, miss ratio 0.6693, byte miss ratio 0.6693
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size     1917, 4287894 req, miss ratio 0.5188, byte miss ratio 0.5188
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size     5752, 4287894 req, miss ratio 0.3624, byte miss ratio 0.3624
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size    19175, 4287894 req, miss ratio 0.1921, byte miss ratio 0.1921
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size    38350, 4287894 req, miss ratio 0.1153, byte miss ratio 0.1153
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size    76700, 4287894 req, miss ratio 0.0660, byte miss ratio 0.0660
cdn1_allcolo.ns1909 S3FIFO-0.2000-1.9000 cache size   153400, 4287894 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size      191, 4287894 req, miss ratio 0.7670, byte miss ratio 0.7670
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size      575, 4287894 req, miss ratio 0.6482, byte miss ratio 0.6482
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size     1917, 4287894 req, miss ratio 0.4935, byte miss ratio 0.4935
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size     5752, 4287894 req, miss ratio 0.3380, byte miss ratio 0.3380
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size    19175, 4287894 req, miss ratio 0.1765, byte miss ratio 0.1765
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size    38350, 4287894 req, miss ratio 0.1072, byte miss ratio 0.1072
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size    76700, 4287894 req, miss ratio 0.0644, byte miss ratio 0.0644
cdn1_allcolo.ns1909 S3FIFO-0.0250-0.9000 cache size   153400, 4287894 req, miss ratio 0.0461, byte miss ratio 0.0461
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size      191, 4287894 req, miss ratio 0.8772, byte miss ratio 0.8772
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size      575, 4287894 req, miss ratio 0.7899, byte miss ratio 0.7899
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size     1917, 4287894 req, miss ratio 0.6441, byte miss ratio 0.6441
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size     5752, 4287894 req, miss ratio 0.4693, byte miss ratio 0.4693
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size    19175, 4287894 req, miss ratio 0.2631, byte miss ratio 0.2631
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size    38350, 4287894 req, miss ratio 0.1623, byte miss ratio 0.1623
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size    76700, 4287894 req, miss ratio 0.0908, byte miss ratio 0.0908
cdn1_allcolo.ns1909 S3FIFO-0.9500-0.9000 cache size   153400, 4287894 req, miss ratio 0.0531, byte miss ratio 0.0531
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size      191, 4287894 req, miss ratio 0.8098, byte miss ratio 0.8098
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size      575, 4287894 req, miss ratio 0.7069, byte miss ratio 0.7069
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size     1917, 4287894 req, miss ratio 0.5587, byte miss ratio 0.5587
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size     5752, 4287894 req, miss ratio 0.3985, byte miss ratio 0.3985
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size    19175, 4287894 req, miss ratio 0.2179, byte miss ratio 0.2179
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size    38350, 4287894 req, miss ratio 0.1327, byte miss ratio 0.1327
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size    76700, 4287894 req, miss ratio 0.0739, byte miss ratio 0.0739
cdn1_allcolo.ns1909 S3FIFO-0.5500-0.9000 cache size   153400, 4287894 req, miss ratio 0.0467, byte miss ratio 0.0467
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size      191, 4287894 req, miss ratio 0.7837, byte miss ratio 0.7837
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size      575, 4287894 req, miss ratio 0.6746, byte miss ratio 0.6746
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size     1917, 4287894 req, miss ratio 0.5248, byte miss ratio 0.5248
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size     5752, 4287894 req, miss ratio 0.3680, byte miss ratio 0.3680
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size    19175, 4287894 req, miss ratio 0.1956, byte miss ratio 0.1956
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size    38350, 4287894 req, miss ratio 0.1175, byte miss ratio 0.1175
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size    76700, 4287894 req, miss ratio 0.0668, byte miss ratio 0.0668
cdn1_allcolo.ns1909 S3FIFO-0.2500-1.9000 cache size   153400, 4287894 req, miss ratio 0.0461, byte miss ratio 0.0461
