tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size     2857, 52757247 req, miss ratio 0.7545, byte miss ratio 0.7545
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size     8571, 52757247 req, miss ratio 0.6678, byte miss ratio 0.6678
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size    28571, 52757247 req, miss ratio 0.5500, byte miss ratio 0.5500
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size    85713, 52757247 req, miss ratio 0.3947, byte miss ratio 0.3947
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size   285710, 52757247 req, miss ratio 0.2068, byte miss ratio 0.2068
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size   571420, 52757247 req, miss ratio 0.1346, byte miss ratio 0.1346
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size  1142840, 52757247 req, miss ratio 0.0811, byte miss ratio 0.0811
tencentBlock.ns10564 S3FIFO-0.6000-1.9000 cache size  2285680, 52757247 req, miss ratio 0.0573, byte miss ratio 0.0573
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size     2857, 52757247 req, miss ratio 0.7526, byte miss ratio 0.7526
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size     8571, 52757247 req, miss ratio 0.6550, byte miss ratio 0.6550
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size    28571, 52757247 req, miss ratio 0.5369, byte miss ratio 0.5369
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size    85713, 52757247 req, miss ratio 0.3853, byte miss ratio 0.3853
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size   285710, 52757247 req, miss ratio 0.1991, byte miss ratio 0.1991
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size   571420, 52757247 req, miss ratio 0.1290, byte miss ratio 0.1290
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size  1142840, 52757247 req, miss ratio 0.0774, byte miss ratio 0.0774
tencentBlock.ns10564 S3FIFO-0.4500-0.9000 cache size  2285680, 52757247 req, miss ratio 0.0569, byte miss ratio 0.0569
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size     2857, 52757247 req, miss ratio 0.7741, byte miss ratio 0.7741
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size     8571, 52757247 req, miss ratio 0.6881, byte miss ratio 0.6881
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size    28571, 52757247 req, miss ratio 0.5737, byte miss ratio 0.5737
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size    85713, 52757247 req, miss ratio 0.4117, byte miss ratio 0.4117
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size   285710, 52757247 req, miss ratio 0.2295, byte miss ratio 0.2295
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size   571420, 52757247 req, miss ratio 0.1478, byte miss ratio 0.1478
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size  1142840, 52757247 req, miss ratio 0.0904, byte miss ratio 0.0904
tencentBlock.ns10564 S3FIFO-0.9000-1.9000 cache size  2285680, 52757247 req, miss ratio 0.0613, byte miss ratio 0.0613
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size     2857, 52757247 req, miss ratio 0.7811, byte miss ratio 0.7811
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size     8571, 52757247 req, miss ratio 0.6975, byte miss ratio 0.6975
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size    28571, 52757247 req, miss ratio 0.5842, byte miss ratio 0.5842
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size    85713, 52757247 req, miss ratio 0.4202, byte miss ratio 0.4202
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size   285710, 52757247 req, miss ratio 0.2367, byte miss ratio 0.2367
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size   571420, 52757247 req, miss ratio 0.1537, byte miss ratio 0.1537
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size  1142840, 52757247 req, miss ratio 0.0945, byte miss ratio 0.0945
tencentBlock.ns10564 S3FIFO-0.9900-1.9000 cache size  2285680, 52757247 req, miss ratio 0.0638, byte miss ratio 0.0638
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size     2857, 52757247 req, miss ratio 0.7649, byte miss ratio 0.7649
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size     8571, 52757247 req, miss ratio 0.6525, byte miss ratio 0.6525
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size    28571, 52757247 req, miss ratio 0.5257, byte miss ratio 0.5257
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size    85713, 52757247 req, miss ratio 0.3668, byte miss ratio 0.3668
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size   285710, 52757247 req, miss ratio 0.1893, byte miss ratio 0.1893
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size   571420, 52757247 req, miss ratio 0.1168, byte miss ratio 0.1168
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size  1142840, 52757247 req, miss ratio 0.0737, byte miss ratio 0.0737
tencentBlock.ns10564 S3FIFO-0.1500-0.9000 cache size  2285680, 52757247 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size     2857, 52757247 req, miss ratio 0.7609, byte miss ratio 0.7609
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size     8571, 52757247 req, miss ratio 0.6499, byte miss ratio 0.6499
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size    28571, 52757247 req, miss ratio 0.5257, byte miss ratio 0.5257
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size    85713, 52757247 req, miss ratio 0.3699, byte miss ratio 0.3699
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size   285710, 52757247 req, miss ratio 0.1901, byte miss ratio 0.1901
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size   571420, 52757247 req, miss ratio 0.1184, byte miss ratio 0.1184
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size  1142840, 52757247 req, miss ratio 0.0739, byte miss ratio 0.0739
tencentBlock.ns10564 S3FIFO-0.2000-0.9000 cache size  2285680, 52757247 req, miss ratio 0.0565, byte miss ratio 0.0565
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size     2857, 52757247 req, miss ratio 0.7529, byte miss ratio 0.7529
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size     8571, 52757247 req, miss ratio 0.6642, byte miss ratio 0.6642
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size    28571, 52757247 req, miss ratio 0.5471, byte miss ratio 0.5471
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size    85713, 52757247 req, miss ratio 0.3920, byte miss ratio 0.3920
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size   285710, 52757247 req, miss ratio 0.2040, byte miss ratio 0.2040
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size   571420, 52757247 req, miss ratio 0.1330, byte miss ratio 0.1330
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size  1142840, 52757247 req, miss ratio 0.0792, byte miss ratio 0.0792
tencentBlock.ns10564 S3FIFO-0.5500-1.9000 cache size  2285680, 52757247 req, miss ratio 0.0572, byte miss ratio 0.0572
tencentBlock.ns10564 S3FIFO-0.0500-0.9000 cache size     2857, 52757247 req, miss ratio 0.7807, byte miss ratio 0.7807
