result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size      362, 1413580 req, miss ratio 0.5964, byte miss ratio 0.5964
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size     1088, 1413580 req, miss ratio 0.5942, byte miss ratio 0.5942
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size     3629, 1413580 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size    10888, 1413580 req, miss ratio 0.5401, byte miss ratio 0.5401
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size    36295, 1413580 req, miss ratio 0.4679, byte miss ratio 0.4679
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size    72590, 1413580 req, miss ratio 0.3736, byte miss ratio 0.3736
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size   145181, 1413580 req, miss ratio 0.2700, byte miss ratio 0.2700
result/tencentBlock.ns2357.oracleGeneral.zst Cacheus cache size   290363, 1413580 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size      362, 1413580 req, miss ratio 0.6002, byte miss ratio 0.6002
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size     1088, 1413580 req, miss ratio 0.5947, byte miss ratio 0.5947
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size     3629, 1413580 req, miss ratio 0.5930, byte miss ratio 0.5930
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size    10888, 1413580 req, miss ratio 0.5778, byte miss ratio 0.5778
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size    36295, 1413580 req, miss ratio 0.4797, byte miss ratio 0.4797
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size    72590, 1413580 req, miss ratio 0.3973, byte miss ratio 0.3973
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size   145181, 1413580 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns2357.oracleGeneral.zst LHD cache size   290363, 1413580 req, miss ratio 0.2584, byte miss ratio 0.2584
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size      362, 1413580 req, miss ratio 0.6025, byte miss ratio 0.6025
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size     1088, 1413580 req, miss ratio 0.5947, byte miss ratio 0.5947
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size     3629, 1413580 req, miss ratio 0.5932, byte miss ratio 0.5932
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size    10888, 1413580 req, miss ratio 0.5926, byte miss ratio 0.5926
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size    36295, 1413580 req, miss ratio 0.4852, byte miss ratio 0.4852
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size    72590, 1413580 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size   145181, 1413580 req, miss ratio 0.2740, byte miss ratio 0.2740
result/tencentBlock.ns2357.oracleGeneral.zst clock2 cache size   290363, 1413580 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size      362, 1413580 req, miss ratio 0.5998, byte miss ratio 0.5998
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size     1088, 1413580 req, miss ratio 0.5946, byte miss ratio 0.5946
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size     3629, 1413580 req, miss ratio 0.5932, byte miss ratio 0.5932
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size    10888, 1413580 req, miss ratio 0.5438, byte miss ratio 0.5438
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size    36295, 1413580 req, miss ratio 0.4449, byte miss ratio 0.4449
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size    72590, 1413580 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size   145181, 1413580 req, miss ratio 0.2665, byte miss ratio 0.2665
result/tencentBlock.ns2357.oracleGeneral.zst S3FIFO-1 cache size   290363, 1413580 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size      362, 1413580 req, miss ratio 0.6535, byte miss ratio 0.6535
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size     1088, 1413580 req, miss ratio 0.6256, byte miss ratio 0.6256
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size     3629, 1413580 req, miss ratio 0.5908, byte miss ratio 0.5908
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size    10888, 1413580 req, miss ratio 0.5547, byte miss ratio 0.5547
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size    36295, 1413580 req, miss ratio 0.4447, byte miss ratio 0.4447
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size    72590, 1413580 req, miss ratio 0.3300, byte miss ratio 0.3300
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size   145181, 1413580 req, miss ratio 0.2666, byte miss ratio 0.2666
result/tencentBlock.ns2357.oracleGeneral.zst LIRS cache size   290363, 1413580 req, miss ratio 0.2571, byte miss ratio 0.2571
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size      362, 1413580 req, miss ratio 0.6476, byte miss ratio 0.6476
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size     1088, 1413580 req, miss ratio 0.6127, byte miss ratio 0.6127
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size     3629, 1413580 req, miss ratio 0.5990, byte miss ratio 0.5990
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size    10888, 1413580 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size    36295, 1413580 req, miss ratio 0.5140, byte miss ratio 0.5140
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size    72590, 1413580 req, miss ratio 0.4173, byte miss ratio 0.4173
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size   145181, 1413580 req, miss ratio 0.3352, byte miss ratio 0.3352
result/tencentBlock.ns2357.oracleGeneral.zst FIFO cache size   290363, 1413580 req, miss ratio 0.2810, byte miss ratio 0.2810
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size      362, 1413580 req, miss ratio 0.5970, byte miss ratio 0.5970
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size     1088, 1413580 req, miss ratio 0.5945, byte miss ratio 0.5945
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size     3629, 1413580 req, miss ratio 0.5933, byte miss ratio 0.5933
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size    10888, 1413580 req, miss ratio 0.5842, byte miss ratio 0.5842
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size    36295, 1413580 req, miss ratio 0.4555, byte miss ratio 0.4555
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size    72590, 1413580 req, miss ratio 0.3426, byte miss ratio 0.3426
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size   145181, 1413580 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns2357.oracleGeneral.zst ARC cache size   290363, 1413580 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size      362, 1413580 req, miss ratio 0.6033, byte miss ratio 0.6033
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size     1088, 1413580 req, miss ratio 0.5950, byte miss ratio 0.5950
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size     3629, 1413580 req, miss ratio 0.5933, byte miss ratio 0.5933
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size    10888, 1413580 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size    36295, 1413580 req, miss ratio 0.4896, byte miss ratio 0.4896
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size    72590, 1413580 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size   145181, 1413580 req, miss ratio 0.2798, byte miss ratio 0.2798
result/tencentBlock.ns2357.oracleGeneral.zst LRU cache size   290363, 1413580 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size      362, 1413580 req, miss ratio 0.6031, byte miss ratio 0.6031
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size     1088, 1413580 req, miss ratio 0.5948, byte miss ratio 0.5948
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size     3629, 1413580 req, miss ratio 0.5932, byte miss ratio 0.5932
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size    10888, 1413580 req, miss ratio 0.5927, byte miss ratio 0.5927
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size    36295, 1413580 req, miss ratio 0.4865, byte miss ratio 0.4865
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size    72590, 1413580 req, miss ratio 0.4359, byte miss ratio 0.4359
result/tencentBlock.ns2357.oracleGeneral.zst Clock cache size   145181, 1413580 req, miss ratio 0.2775, byte miss ratio 0.2775
