result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size      167, 4370197 req, miss ratio 0.2595, byte miss ratio 0.2595
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size      503, 4370197 req, miss ratio 0.1643, byte miss ratio 0.1643
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size     1678, 4370197 req, miss ratio 0.1274, byte miss ratio 0.1274
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size     5035, 4370197 req, miss ratio 0.1055, byte miss ratio 0.1055
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size    16785, 4370197 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size    33570, 4370197 req, miss ratio 0.0655, byte miss ratio 0.0655
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size    67141, 4370197 req, miss ratio 0.0480, byte miss ratio 0.0480
result/tencentBlock.ns9763.oracleGeneral.zst LHD cache size   134282, 4370197 req, miss ratio 0.0389, byte miss ratio 0.0389
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size      167, 4370197 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size      503, 4370197 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size     1678, 4370197 req, miss ratio 0.1254, byte miss ratio 0.1254
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size     5035, 4370197 req, miss ratio 0.1051, byte miss ratio 0.1051
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size    16785, 4370197 req, miss ratio 0.0813, byte miss ratio 0.0813
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size    33570, 4370197 req, miss ratio 0.0670, byte miss ratio 0.0670
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size    67141, 4370197 req, miss ratio 0.0479, byte miss ratio 0.0479
result/tencentBlock.ns9763.oracleGeneral.zst S3FIFO-1 cache size   134282, 4370197 req, miss ratio 0.0387, byte miss ratio 0.0387
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size      167, 4370197 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size      503, 4370197 req, miss ratio 0.1670, byte miss ratio 0.1670
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size     1678, 4370197 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size     5035, 4370197 req, miss ratio 0.1129, byte miss ratio 0.1129
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size    16785, 4370197 req, miss ratio 0.0853, byte miss ratio 0.0853
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size    33570, 4370197 req, miss ratio 0.0701, byte miss ratio 0.0701
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size    67141, 4370197 req, miss ratio 0.0476, byte miss ratio 0.0476
result/tencentBlock.ns9763.oracleGeneral.zst LRU cache size   134282, 4370197 req, miss ratio 0.0386, byte miss ratio 0.0386
result/tencentBlock.ns9763.oracleGeneral.zst Clock cache size      167, 4370197 req, miss ratio 0.3007, byte miss ratio 0.3007
result/tencentBlock.ns9763.oracleGeneral.zst Clock cache size      503, 4370197 req, miss ratio 0.1654, byte miss ratio 0.1654
result/tencentBlock.ns9763.oracleGeneral.zst Clock cache size     1678, 4370197 req, miss ratio 0.1309, byte miss ratio 0.1309
