result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size      257, 2995911 req, miss ratio 0.6185, byte miss ratio 0.6185
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size      771, 2995911 req, miss ratio 0.4636, byte miss ratio 0.4636
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size     2572, 2995911 req, miss ratio 0.3303, byte miss ratio 0.3303
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size     7717, 2995911 req, miss ratio 0.2582, byte miss ratio 0.2582
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size    25726, 2995911 req, miss ratio 0.1786, byte miss ratio 0.1786
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size    51453, 2995911 req, miss ratio 0.1365, byte miss ratio 0.1365
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size   102906, 2995911 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns22749.oracleGeneral.zst FIFO cache size   205812, 2995911 req, miss ratio 0.0912, byte miss ratio 0.0912
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size      257, 2995911 req, miss ratio 0.4934, byte miss ratio 0.4934
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size      771, 2995911 req, miss ratio 0.3892, byte miss ratio 0.3892
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size     2572, 2995911 req, miss ratio 0.2477, byte miss ratio 0.2477
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size     7717, 2995911 req, miss ratio 0.2238, byte miss ratio 0.2238
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size    25726, 2995911 req, miss ratio 0.1675, byte miss ratio 0.1675
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size    51453, 2995911 req, miss ratio 0.1291, byte miss ratio 0.1291
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size   102906, 2995911 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns22749.oracleGeneral.zst ARC cache size   205812, 2995911 req, miss ratio 0.0877, byte miss ratio 0.0877
