result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size      491, 2030042 req, miss ratio 0.5321, byte miss ratio 0.5321
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size     1473, 2030042 req, miss ratio 0.5214, byte miss ratio 0.5214
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size     4912, 2030042 req, miss ratio 0.5111, byte miss ratio 0.5111
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size    14737, 2030042 req, miss ratio 0.4957, byte miss ratio 0.4957
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size    49126, 2030042 req, miss ratio 0.3877, byte miss ratio 0.3877
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size    98252, 2030042 req, miss ratio 0.3059, byte miss ratio 0.3059
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size   196504, 2030042 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns9563.oracleGeneral.zst Clock cache size   393008, 2030042 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size      491, 2030042 req, miss ratio 0.5336, byte miss ratio 0.5336
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size     1473, 2030042 req, miss ratio 0.5217, byte miss ratio 0.5217
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size     4912, 2030042 req, miss ratio 0.5114, byte miss ratio 0.5114
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size    14737, 2030042 req, miss ratio 0.4683, byte miss ratio 0.4683
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size    49126, 2030042 req, miss ratio 0.3833, byte miss ratio 0.3833
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size    98252, 2030042 req, miss ratio 0.2777, byte miss ratio 0.2777
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size   196504, 2030042 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns9563.oracleGeneral.zst LRU cache size   393008, 2030042 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size      491, 2030042 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size     1473, 2030042 req, miss ratio 0.5168, byte miss ratio 0.5168
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size     4912, 2030042 req, miss ratio 0.5086, byte miss ratio 0.5086
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size    14737, 2030042 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size    49126, 2030042 req, miss ratio 0.3725, byte miss ratio 0.3725
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size    98252, 2030042 req, miss ratio 0.2774, byte miss ratio 0.2774
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size   196504, 2030042 req, miss ratio 0.2469, byte miss ratio 0.2469
result/tencentBlock.ns9563.oracleGeneral.zst Cacheus cache size   393008, 2030042 req, miss ratio 0.2432, byte miss ratio 0.2432
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size      491, 2030042 req, miss ratio 0.5345, byte miss ratio 0.5345
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size     1473, 2030042 req, miss ratio 0.5177, byte miss ratio 0.5177
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size     4912, 2030042 req, miss ratio 0.5063, byte miss ratio 0.5063
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size    14737, 2030042 req, miss ratio 0.4491, byte miss ratio 0.4491
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size    49126, 2030042 req, miss ratio 0.3422, byte miss ratio 0.3422
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size    98252, 2030042 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size   196504, 2030042 req, miss ratio 0.2453, byte miss ratio 0.2453
result/tencentBlock.ns9563.oracleGeneral.zst S3FIFO-1 cache size   393008, 2030042 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size      491, 2030042 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size     1473, 2030042 req, miss ratio 0.5171, byte miss ratio 0.5171
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size     4912, 2030042 req, miss ratio 0.5091, byte miss ratio 0.5091
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size    14737, 2030042 req, miss ratio 0.4653, byte miss ratio 0.4653
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size    49126, 2030042 req, miss ratio 0.3423, byte miss ratio 0.3423
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size    98252, 2030042 req, miss ratio 0.2607, byte miss ratio 0.2607
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size   196504, 2030042 req, miss ratio 0.2452, byte miss ratio 0.2452
result/tencentBlock.ns9563.oracleGeneral.zst ARC cache size   393008, 2030042 req, miss ratio 0.2431, byte miss ratio 0.2431
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size      491, 2030042 req, miss ratio 0.5792, byte miss ratio 0.5792
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size     1473, 2030042 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size     4912, 2030042 req, miss ratio 0.5194, byte miss ratio 0.5194
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size    14737, 2030042 req, miss ratio 0.4772, byte miss ratio 0.4772
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size    49126, 2030042 req, miss ratio 0.4057, byte miss ratio 0.4057
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size    98252, 2030042 req, miss ratio 0.3255, byte miss ratio 0.3255
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size   196504, 2030042 req, miss ratio 0.2827, byte miss ratio 0.2827
result/tencentBlock.ns9563.oracleGeneral.zst FIFO cache size   393008, 2030042 req, miss ratio 0.2604, byte miss ratio 0.2604
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size      491, 2030042 req, miss ratio 0.5711, byte miss ratio 0.5711
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size     1473, 2030042 req, miss ratio 0.5430, byte miss ratio 0.5430
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size     4912, 2030042 req, miss ratio 0.5197, byte miss ratio 0.5197
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size    14737, 2030042 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size    49126, 2030042 req, miss ratio 0.3343, byte miss ratio 0.3343
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size    98252, 2030042 req, miss ratio 0.2615, byte miss ratio 0.2615
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size   196504, 2030042 req, miss ratio 0.2482, byte miss ratio 0.2482
result/tencentBlock.ns9563.oracleGeneral.zst LIRS cache size   393008, 2030042 req, miss ratio 0.2427, byte miss ratio 0.2427
result/tencentBlock.ns9563.oracleGeneral.zst LHD cache size      491, 2030042 req, miss ratio 0.5332, byte miss ratio 0.5332
result/tencentBlock.ns9563.oracleGeneral.zst LHD cache size     1473, 2030042 req, miss ratio 0.5203, byte miss ratio 0.5203
