result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size      110, 3059040 req, miss ratio 0.3438, byte miss ratio 0.3438
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size      332, 3059040 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size     1108, 3059040 req, miss ratio 0.1647, byte miss ratio 0.1647
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size     3325, 3059040 req, miss ratio 0.1283, byte miss ratio 0.1283
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size    11086, 3059040 req, miss ratio 0.0917, byte miss ratio 0.0917
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size    22173, 3059040 req, miss ratio 0.0702, byte miss ratio 0.0702
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size    44346, 3059040 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns6233.oracleGeneral.zst FIFO cache size    88692, 3059040 req, miss ratio 0.0381, byte miss ratio 0.0381
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size      110, 3059040 req, miss ratio 0.2737, byte miss ratio 0.2737
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size      332, 3059040 req, miss ratio 0.1779, byte miss ratio 0.1779
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size     1108, 3059040 req, miss ratio 0.1462, byte miss ratio 0.1462
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size     3325, 3059040 req, miss ratio 0.1104, byte miss ratio 0.1104
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size    11086, 3059040 req, miss ratio 0.0814, byte miss ratio 0.0814
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size    22173, 3059040 req, miss ratio 0.0641, byte miss ratio 0.0641
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size    44346, 3059040 req, miss ratio 0.0430, byte miss ratio 0.0430
result/tencentBlock.ns6233.oracleGeneral.zst LeCaR cache size    88692, 3059040 req, miss ratio 0.0363, byte miss ratio 0.0363
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size      110, 3059040 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size      332, 3059040 req, miss ratio 0.1794, byte miss ratio 0.1794
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size     1108, 3059040 req, miss ratio 0.1512, byte miss ratio 0.1512
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size     3325, 3059040 req, miss ratio 0.1133, byte miss ratio 0.1133
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size    11086, 3059040 req, miss ratio 0.0833, byte miss ratio 0.0833
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size    22173, 3059040 req, miss ratio 0.0648, byte miss ratio 0.0648
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size    44346, 3059040 req, miss ratio 0.0441, byte miss ratio 0.0441
result/tencentBlock.ns6233.oracleGeneral.zst clock2 cache size    88692, 3059040 req, miss ratio 0.0363, byte miss ratio 0.0363
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size      110, 3059040 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size      332, 3059040 req, miss ratio 0.1825, byte miss ratio 0.1825
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size     1108, 3059040 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size     3325, 3059040 req, miss ratio 0.1183, byte miss ratio 0.1183
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size    11086, 3059040 req, miss ratio 0.0840, byte miss ratio 0.0840
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size    22173, 3059040 req, miss ratio 0.0667, byte miss ratio 0.0667
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size    44346, 3059040 req, miss ratio 0.0452, byte miss ratio 0.0452
result/tencentBlock.ns6233.oracleGeneral.zst LRU cache size    88692, 3059040 req, miss ratio 0.0365, byte miss ratio 0.0365
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size      110, 3059040 req, miss ratio 0.2546, byte miss ratio 0.2546
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size      332, 3059040 req, miss ratio 0.1782, byte miss ratio 0.1782
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size     1108, 3059040 req, miss ratio 0.1443, byte miss ratio 0.1443
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size     3325, 3059040 req, miss ratio 0.1083, byte miss ratio 0.1083
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size    11086, 3059040 req, miss ratio 0.0830, byte miss ratio 0.0830
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size    22173, 3059040 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size    44346, 3059040 req, miss ratio 0.0454, byte miss ratio 0.0454
result/tencentBlock.ns6233.oracleGeneral.zst LHD cache size    88692, 3059040 req, miss ratio 0.0369, byte miss ratio 0.0369
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size      110, 3059040 req, miss ratio 0.2524, byte miss ratio 0.2524
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size      332, 3059040 req, miss ratio 0.1685, byte miss ratio 0.1685
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size     1108, 3059040 req, miss ratio 0.1345, byte miss ratio 0.1345
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size     3325, 3059040 req, miss ratio 0.1062, byte miss ratio 0.1062
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size    11086, 3059040 req, miss ratio 0.0822, byte miss ratio 0.0822
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size    22173, 3059040 req, miss ratio 0.0632, byte miss ratio 0.0632
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size    44346, 3059040 req, miss ratio 0.0430, byte miss ratio 0.0430
result/tencentBlock.ns6233.oracleGeneral.zst ARC cache size    88692, 3059040 req, miss ratio 0.0363, byte miss ratio 0.0363
result/tencentBlock.ns6233.oracleGeneral.zst Clock cache size      110, 3059040 req, miss ratio 0.2840, byte miss ratio 0.2840
