result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size      378, 3965664 req, miss ratio 0.4871, byte miss ratio 0.4871
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size     1135, 3965664 req, miss ratio 0.3872, byte miss ratio 0.3872
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size     3786, 3965664 req, miss ratio 0.3387, byte miss ratio 0.3387
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size    11358, 3965664 req, miss ratio 0.3110, byte miss ratio 0.3110
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size    37860, 3965664 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size    75721, 3965664 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size   151442, 3965664 req, miss ratio 0.1098, byte miss ratio 0.1098
result/tencentBlock.ns4218.oracleGeneral.zst LHD cache size   302884, 3965664 req, miss ratio 0.0961, byte miss ratio 0.0961
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size      378, 3965664 req, miss ratio 0.4608, byte miss ratio 0.4608
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size     1135, 3965664 req, miss ratio 0.3884, byte miss ratio 0.3884
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size     3786, 3965664 req, miss ratio 0.3419, byte miss ratio 0.3419
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size    11358, 3965664 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size    37860, 3965664 req, miss ratio 0.2636, byte miss ratio 0.2636
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size    75721, 3965664 req, miss ratio 0.1680, byte miss ratio 0.1680
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size   151442, 3965664 req, miss ratio 0.1063, byte miss ratio 0.1063
result/tencentBlock.ns4218.oracleGeneral.zst LIRS cache size   302884, 3965664 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size      378, 3965664 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size     1135, 3965664 req, miss ratio 0.4118, byte miss ratio 0.4118
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size     3786, 3965664 req, miss ratio 0.3500, byte miss ratio 0.3500
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size    11358, 3965664 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size    37860, 3965664 req, miss ratio 0.2661, byte miss ratio 0.2661
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size    75721, 3965664 req, miss ratio 0.2076, byte miss ratio 0.2076
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size   151442, 3965664 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns4218.oracleGeneral.zst LRU cache size   302884, 3965664 req, miss ratio 0.0957, byte miss ratio 0.0957
result/tencentBlock.ns4218.oracleGeneral.zst Clock cache size      378, 3965664 req, miss ratio 0.5017, byte miss ratio 0.5017
