result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size      885, 8229575 req, miss ratio 0.5396, byte miss ratio 0.5396
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size     2657, 8229575 req, miss ratio 0.4701, byte miss ratio 0.4701
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size     8857, 8229575 req, miss ratio 0.3927, byte miss ratio 0.3927
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size    26572, 8229575 req, miss ratio 0.3189, byte miss ratio 0.3189
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size    88575, 8229575 req, miss ratio 0.2212, byte miss ratio 0.2212
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size   177150, 8229575 req, miss ratio 0.1842, byte miss ratio 0.1842
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size   354300, 8229575 req, miss ratio 0.1375, byte miss ratio 0.1375
result/tencentBlock.ns14853.oracleGeneral.zst Cacheus cache size   708601, 8229575 req, miss ratio 0.1094, byte miss ratio 0.1094
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size      885, 8229575 req, miss ratio 0.5715, byte miss ratio 0.5715
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size     2657, 8229575 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size     8857, 8229575 req, miss ratio 0.4250, byte miss ratio 0.4250
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size    26572, 8229575 req, miss ratio 0.3455, byte miss ratio 0.3455
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size    88575, 8229575 req, miss ratio 0.2493, byte miss ratio 0.2493
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size   177150, 8229575 req, miss ratio 0.2013, byte miss ratio 0.2013
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size   354300, 8229575 req, miss ratio 0.1501, byte miss ratio 0.1501
result/tencentBlock.ns14853.oracleGeneral.zst FIFO cache size   708601, 8229575 req, miss ratio 0.1166, byte miss ratio 0.1166
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size      885, 8229575 req, miss ratio 0.5543, byte miss ratio 0.5543
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size     2657, 8229575 req, miss ratio 0.4724, byte miss ratio 0.4724
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size     8857, 8229575 req, miss ratio 0.3813, byte miss ratio 0.3813
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size    26572, 8229575 req, miss ratio 0.3011, byte miss ratio 0.3011
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size    88575, 8229575 req, miss ratio 0.2123, byte miss ratio 0.2123
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size   177150, 8229575 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size   354300, 8229575 req, miss ratio 0.1327, byte miss ratio 0.1327
result/tencentBlock.ns14853.oracleGeneral.zst LHD cache size   708601, 8229575 req, miss ratio 0.1101, byte miss ratio 0.1101
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size      885, 8229575 req, miss ratio 0.5475, byte miss ratio 0.5475
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size     2657, 8229575 req, miss ratio 0.4783, byte miss ratio 0.4783
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size     8857, 8229575 req, miss ratio 0.4042, byte miss ratio 0.4042
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size    26572, 8229575 req, miss ratio 0.3210, byte miss ratio 0.3210
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size    88575, 8229575 req, miss ratio 0.2229, byte miss ratio 0.2229
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size   177150, 8229575 req, miss ratio 0.1795, byte miss ratio 0.1795
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size   354300, 8229575 req, miss ratio 0.1318, byte miss ratio 0.1318
result/tencentBlock.ns14853.oracleGeneral.zst LRU cache size   708601, 8229575 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size      885, 8229575 req, miss ratio 0.5415, byte miss ratio 0.5415
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size     2657, 8229575 req, miss ratio 0.4735, byte miss ratio 0.4735
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size     8857, 8229575 req, miss ratio 0.3976, byte miss ratio 0.3976
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size    26572, 8229575 req, miss ratio 0.3125, byte miss ratio 0.3125
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size    88575, 8229575 req, miss ratio 0.2275, byte miss ratio 0.2275
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size   177150, 8229575 req, miss ratio 0.1840, byte miss ratio 0.1840
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size   354300, 8229575 req, miss ratio 0.1332, byte miss ratio 0.1332
result/tencentBlock.ns14853.oracleGeneral.zst ARC cache size   708601, 8229575 req, miss ratio 0.1098, byte miss ratio 0.1098
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size      885, 8229575 req, miss ratio 0.5725, byte miss ratio 0.5725
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size     2657, 8229575 req, miss ratio 0.5098, byte miss ratio 0.5098
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size     8857, 8229575 req, miss ratio 0.4172, byte miss ratio 0.4172
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size    26572, 8229575 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size    88575, 8229575 req, miss ratio 0.2352, byte miss ratio 0.2352
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size   177150, 8229575 req, miss ratio 0.1876, byte miss ratio 0.1876
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size   354300, 8229575 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns14853.oracleGeneral.zst LIRS cache size   708601, 8229575 req, miss ratio 0.1107, byte miss ratio 0.1107
result/tencentBlock.ns14853.oracleGeneral.zst S3FIFO-1 cache size      885, 8229575 req, miss ratio 0.5470, byte miss ratio 0.5470
result/tencentBlock.ns14853.oracleGeneral.zst S3FIFO-1 cache size     2657, 8229575 req, miss ratio 0.4730, byte miss ratio 0.4730
