result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size      156, 1357761 req, miss ratio 0.6384, byte miss ratio 0.6384
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size      470, 1357761 req, miss ratio 0.5667, byte miss ratio 0.5667
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size     1567, 1357761 req, miss ratio 0.5322, byte miss ratio 0.5322
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size     4702, 1357761 req, miss ratio 0.5187, byte miss ratio 0.5187
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size    15675, 1357761 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size    31350, 1357761 req, miss ratio 0.4614, byte miss ratio 0.4614
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size    62701, 1357761 req, miss ratio 0.2979, byte miss ratio 0.2979
result/tencentBlock.ns20196.oracleGeneral.zst FIFO cache size   125403, 1357761 req, miss ratio 0.1585, byte miss ratio 0.1585
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size      156, 1357761 req, miss ratio 0.5434, byte miss ratio 0.5434
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size      470, 1357761 req, miss ratio 0.5185, byte miss ratio 0.5185
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size     1567, 1357761 req, miss ratio 0.5129, byte miss ratio 0.5129
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size     4702, 1357761 req, miss ratio 0.5088, byte miss ratio 0.5088
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size    15675, 1357761 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size    31350, 1357761 req, miss ratio 0.4171, byte miss ratio 0.4171
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size    62701, 1357761 req, miss ratio 0.3517, byte miss ratio 0.3517
result/tencentBlock.ns20196.oracleGeneral.zst ARC cache size   125403, 1357761 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size      156, 1357761 req, miss ratio 0.5681, byte miss ratio 0.5681
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size      470, 1357761 req, miss ratio 0.5299, byte miss ratio 0.5299
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size     1567, 1357761 req, miss ratio 0.5155, byte miss ratio 0.5155
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size     4702, 1357761 req, miss ratio 0.5111, byte miss ratio 0.5111
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size    15675, 1357761 req, miss ratio 0.4910, byte miss ratio 0.4910
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size    31350, 1357761 req, miss ratio 0.4316, byte miss ratio 0.4316
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size    62701, 1357761 req, miss ratio 0.3260, byte miss ratio 0.3260
result/tencentBlock.ns20196.oracleGeneral.zst LHD cache size   125403, 1357761 req, miss ratio 0.1292, byte miss ratio 0.1292
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size      156, 1357761 req, miss ratio 0.5476, byte miss ratio 0.5476
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size      470, 1357761 req, miss ratio 0.5207, byte miss ratio 0.5207
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size     1567, 1357761 req, miss ratio 0.5127, byte miss ratio 0.5127
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size     4702, 1357761 req, miss ratio 0.5089, byte miss ratio 0.5089
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size    15675, 1357761 req, miss ratio 0.4830, byte miss ratio 0.4830
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size    31350, 1357761 req, miss ratio 0.4371, byte miss ratio 0.4371
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size    62701, 1357761 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns20196.oracleGeneral.zst Cacheus cache size   125403, 1357761 req, miss ratio 0.1278, byte miss ratio 0.1278
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size      156, 1357761 req, miss ratio 0.6035, byte miss ratio 0.6035
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size      470, 1357761 req, miss ratio 0.5698, byte miss ratio 0.5698
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size     1567, 1357761 req, miss ratio 0.5173, byte miss ratio 0.5173
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size     4702, 1357761 req, miss ratio 0.5094, byte miss ratio 0.5094
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size    15675, 1357761 req, miss ratio 0.4687, byte miss ratio 0.4687
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size    31350, 1357761 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns20196.oracleGeneral.zst LIRS cache size    62701, 1357761 req, miss ratio 0.3290, byte miss ratio 0.3290
