result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size      377, 3566242 req, miss ratio 0.5144, byte miss ratio 0.5144
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size     1131, 3566242 req, miss ratio 0.4264, byte miss ratio 0.4264
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size     3772, 3566242 req, miss ratio 0.3158, byte miss ratio 0.3158
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size    11317, 3566242 req, miss ratio 0.2842, byte miss ratio 0.2842
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size    37724, 3566242 req, miss ratio 0.2303, byte miss ratio 0.2303
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size    75449, 3566242 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size   150899, 3566242 req, miss ratio 0.1242, byte miss ratio 0.1242
result/tencentBlock.ns8411.oracleGeneral.zst Clock cache size   301799, 3566242 req, miss ratio 0.1075, byte miss ratio 0.1075
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size      377, 3566242 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size     1131, 3566242 req, miss ratio 0.3734, byte miss ratio 0.3734
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size     3772, 3566242 req, miss ratio 0.2999, byte miss ratio 0.2999
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size    11317, 3566242 req, miss ratio 0.2745, byte miss ratio 0.2745
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size    37724, 3566242 req, miss ratio 0.2319, byte miss ratio 0.2319
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size    75449, 3566242 req, miss ratio 0.1821, byte miss ratio 0.1821
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size   150899, 3566242 req, miss ratio 0.1231, byte miss ratio 0.1231
result/tencentBlock.ns8411.oracleGeneral.zst S3FIFO-1 cache size   301799, 3566242 req, miss ratio 0.1065, byte miss ratio 0.1065
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size      377, 3566242 req, miss ratio 0.5329, byte miss ratio 0.5329
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size     1131, 3566242 req, miss ratio 0.3957, byte miss ratio 0.3957
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size     3772, 3566242 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size    11317, 3566242 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size    37724, 3566242 req, miss ratio 0.2308, byte miss ratio 0.2308
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size    75449, 3566242 req, miss ratio 0.1822, byte miss ratio 0.1822
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size   150899, 3566242 req, miss ratio 0.1276, byte miss ratio 0.1276
result/tencentBlock.ns8411.oracleGeneral.zst LIRS cache size   301799, 3566242 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size      377, 3566242 req, miss ratio 0.4960, byte miss ratio 0.4960
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size     1131, 3566242 req, miss ratio 0.3895, byte miss ratio 0.3895
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size     3772, 3566242 req, miss ratio 0.2995, byte miss ratio 0.2995
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size    11317, 3566242 req, miss ratio 0.2771, byte miss ratio 0.2771
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size    37724, 3566242 req, miss ratio 0.2461, byte miss ratio 0.2461
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size    75449, 3566242 req, miss ratio 0.1753, byte miss ratio 0.1753
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size   150899, 3566242 req, miss ratio 0.1171, byte miss ratio 0.1171
result/tencentBlock.ns8411.oracleGeneral.zst ARC cache size   301799, 3566242 req, miss ratio 0.1066, byte miss ratio 0.1066
result/tencentBlock.ns8411.oracleGeneral.zst Cacheus cache size      377, 3566242 req, miss ratio 0.4947, byte miss ratio 0.4947
result/tencentBlock.ns8411.oracleGeneral.zst Cacheus cache size     1131, 3566242 req, miss ratio 0.4025, byte miss ratio 0.4025
result/tencentBlock.ns8411.oracleGeneral.zst Cacheus cache size     3772, 3566242 req, miss ratio 0.3013, byte miss ratio 0.3013
