result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size      329, 10478651 req, miss ratio 0.7263, byte miss ratio 0.7263
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size      988, 10478651 req, miss ratio 0.6880, byte miss ratio 0.6880
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size     3293, 10478651 req, miss ratio 0.6695, byte miss ratio 0.6695
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size     9880, 10478651 req, miss ratio 0.4730, byte miss ratio 0.4730
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size    32934, 10478651 req, miss ratio 0.1217, byte miss ratio 0.1217
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size    65869, 10478651 req, miss ratio 0.0881, byte miss ratio 0.0881
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size   131739, 10478651 req, miss ratio 0.0522, byte miss ratio 0.0522
result/tencentBlock.ns4693.oracleGeneral.zst LeCaR cache size   263478, 10478651 req, miss ratio 0.0324, byte miss ratio 0.0324
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size      329, 10478651 req, miss ratio 0.7017, byte miss ratio 0.7017
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size      988, 10478651 req, miss ratio 0.6771, byte miss ratio 0.6771
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size     3293, 10478651 req, miss ratio 0.6565, byte miss ratio 0.6565
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size     9880, 10478651 req, miss ratio 0.4327, byte miss ratio 0.4327
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size    32934, 10478651 req, miss ratio 0.1250, byte miss ratio 0.1250
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size    65869, 10478651 req, miss ratio 0.0884, byte miss ratio 0.0884
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size   131739, 10478651 req, miss ratio 0.0540, byte miss ratio 0.0540
result/tencentBlock.ns4693.oracleGeneral.zst Cacheus cache size   263478, 10478651 req, miss ratio 0.0323, byte miss ratio 0.0323
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size      329, 10478651 req, miss ratio 0.6958, byte miss ratio 0.6958
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size      988, 10478651 req, miss ratio 0.6735, byte miss ratio 0.6735
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size     3293, 10478651 req, miss ratio 0.6507, byte miss ratio 0.6507
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size     9880, 10478651 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size    32934, 10478651 req, miss ratio 0.1059, byte miss ratio 0.1059
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size    65869, 10478651 req, miss ratio 0.0828, byte miss ratio 0.0828
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size   131739, 10478651 req, miss ratio 0.0508, byte miss ratio 0.0508
result/tencentBlock.ns4693.oracleGeneral.zst S3FIFO-1 cache size   263478, 10478651 req, miss ratio 0.0322, byte miss ratio 0.0322
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size      329, 10478651 req, miss ratio 0.7346, byte miss ratio 0.7346
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size      988, 10478651 req, miss ratio 0.6965, byte miss ratio 0.6965
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size     3293, 10478651 req, miss ratio 0.6765, byte miss ratio 0.6765
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size     9880, 10478651 req, miss ratio 0.5325, byte miss ratio 0.5325
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size    32934, 10478651 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size    65869, 10478651 req, miss ratio 0.0913, byte miss ratio 0.0913
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size   131739, 10478651 req, miss ratio 0.0558, byte miss ratio 0.0558
result/tencentBlock.ns4693.oracleGeneral.zst Clock cache size   263478, 10478651 req, miss ratio 0.0322, byte miss ratio 0.0322
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size      329, 10478651 req, miss ratio 0.7287, byte miss ratio 0.7287
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size      988, 10478651 req, miss ratio 0.6915, byte miss ratio 0.6915
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size     3293, 10478651 req, miss ratio 0.6748, byte miss ratio 0.6748
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size     9880, 10478651 req, miss ratio 0.5278, byte miss ratio 0.5278
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size    32934, 10478651 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size    65869, 10478651 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size   131739, 10478651 req, miss ratio 0.0554, byte miss ratio 0.0554
result/tencentBlock.ns4693.oracleGeneral.zst clock2 cache size   263478, 10478651 req, miss ratio 0.0322, byte miss ratio 0.0322
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size      329, 10478651 req, miss ratio 0.7010, byte miss ratio 0.7010
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size      988, 10478651 req, miss ratio 0.6793, byte miss ratio 0.6793
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size     3293, 10478651 req, miss ratio 0.6552, byte miss ratio 0.6552
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size     9880, 10478651 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size    32934, 10478651 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size    65869, 10478651 req, miss ratio 0.0817, byte miss ratio 0.0817
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size   131739, 10478651 req, miss ratio 0.0501, byte miss ratio 0.0501
result/tencentBlock.ns4693.oracleGeneral.zst LIRS cache size   263478, 10478651 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns4693.oracleGeneral.zst FIFO cache size      329, 10478651 req, miss ratio 0.7652, byte miss ratio 0.7652
result/tencentBlock.ns4693.oracleGeneral.zst FIFO cache size      988, 10478651 req, miss ratio 0.7178, byte miss ratio 0.7178
result/tencentBlock.ns4693.oracleGeneral.zst FIFO cache size     3293, 10478651 req, miss ratio 0.6881, byte miss ratio 0.6881
result/tencentBlock.ns4693.oracleGeneral.zst FIFO cache size     9880, 10478651 req, miss ratio 0.5344, byte miss ratio 0.5344
result/tencentBlock.ns4693.oracleGeneral.zst FIFO cache size    32934, 10478651 req, miss ratio 0.2341, byte miss ratio 0.2341
