result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size      246, 2081126 req, miss ratio 0.5817, byte miss ratio 0.5817
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size      738, 2081126 req, miss ratio 0.4530, byte miss ratio 0.4530
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size     2460, 2081126 req, miss ratio 0.3086, byte miss ratio 0.3086
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size     7380, 2081126 req, miss ratio 0.2574, byte miss ratio 0.2574
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size    24600, 2081126 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size    49200, 2081126 req, miss ratio 0.1692, byte miss ratio 0.1692
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size    98400, 2081126 req, miss ratio 0.1347, byte miss ratio 0.1347
result/tencentBlock.ns16294.oracleGeneral.zst Clock cache size   196800, 2081126 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size      246, 2081126 req, miss ratio 0.5326, byte miss ratio 0.5326
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size      738, 2081126 req, miss ratio 0.4452, byte miss ratio 0.4452
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size     2460, 2081126 req, miss ratio 0.2930, byte miss ratio 0.2930
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size     7380, 2081126 req, miss ratio 0.2577, byte miss ratio 0.2577
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size    24600, 2081126 req, miss ratio 0.2070, byte miss ratio 0.2070
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size    49200, 2081126 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size    98400, 2081126 req, miss ratio 0.1380, byte miss ratio 0.1380
result/tencentBlock.ns16294.oracleGeneral.zst Cacheus cache size   196800, 2081126 req, miss ratio 0.1192, byte miss ratio 0.1192
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size      246, 2081126 req, miss ratio 0.5372, byte miss ratio 0.5372
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size      738, 2081126 req, miss ratio 0.4346, byte miss ratio 0.4346
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size     2460, 2081126 req, miss ratio 0.2743, byte miss ratio 0.2743
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size     7380, 2081126 req, miss ratio 0.2558, byte miss ratio 0.2558
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size    24600, 2081126 req, miss ratio 0.2090, byte miss ratio 0.2090
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size    49200, 2081126 req, miss ratio 0.1757, byte miss ratio 0.1757
result/tencentBlock.ns16294.oracleGeneral.zst S3FIFO-1 cache size    98400, 2081126 req, miss ratio 0.1376, byte miss ratio 0.1376
