result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size      177, 1666858 req, miss ratio 0.4387, byte miss ratio 0.4387
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size      532, 1666858 req, miss ratio 0.4275, byte miss ratio 0.4275
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size     1773, 1666858 req, miss ratio 0.4245, byte miss ratio 0.4245
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size     5321, 1666858 req, miss ratio 0.4231, byte miss ratio 0.4231
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size    17737, 1666858 req, miss ratio 0.3733, byte miss ratio 0.3733
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size    35475, 1666858 req, miss ratio 0.3373, byte miss ratio 0.3373
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size    70950, 1666858 req, miss ratio 0.2163, byte miss ratio 0.2163
result/tencentBlock.ns14517.oracleGeneral.zst Cacheus cache size   141901, 1666858 req, miss ratio 0.1102, byte miss ratio 0.1102
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size      177, 1666858 req, miss ratio 0.4557, byte miss ratio 0.4557
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size      532, 1666858 req, miss ratio 0.4320, byte miss ratio 0.4320
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size     1773, 1666858 req, miss ratio 0.4262, byte miss ratio 0.4262
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size     5321, 1666858 req, miss ratio 0.4238, byte miss ratio 0.4238
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size    17737, 1666858 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size    35475, 1666858 req, miss ratio 0.3329, byte miss ratio 0.3329
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size    70950, 1666858 req, miss ratio 0.2066, byte miss ratio 0.2066
result/tencentBlock.ns14517.oracleGeneral.zst LRU cache size   141901, 1666858 req, miss ratio 0.1099, byte miss ratio 0.1099
