result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size      315, 14185875 req, miss ratio 0.7741, byte miss ratio 0.7741
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size      945, 14185875 req, miss ratio 0.6147, byte miss ratio 0.6147
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size     3153, 14185875 req, miss ratio 0.4485, byte miss ratio 0.4485
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size     9459, 14185875 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size    31531, 14185875 req, miss ratio 0.1599, byte miss ratio 0.1599
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size    63063, 14185875 req, miss ratio 0.0355, byte miss ratio 0.0355
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size   126126, 14185875 req, miss ratio 0.0234, byte miss ratio 0.0234
result/tencentBlock.ns14420.oracleGeneral.zst LRU cache size   252252, 14185875 req, miss ratio 0.0223, byte miss ratio 0.0223
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size      315, 14185875 req, miss ratio 0.6573, byte miss ratio 0.6573
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size      945, 14185875 req, miss ratio 0.4727, byte miss ratio 0.4727
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size     3153, 14185875 req, miss ratio 0.4078, byte miss ratio 0.4078
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size     9459, 14185875 req, miss ratio 0.3502, byte miss ratio 0.3502
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size    31531, 14185875 req, miss ratio 0.1634, byte miss ratio 0.1634
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size    63063, 14185875 req, miss ratio 0.0331, byte miss ratio 0.0331
result/tencentBlock.ns14420.oracleGeneral.zst S3FIFO-1 cache size   126126, 14185875 req, miss ratio 0.0236, byte miss ratio 0.0236
