result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size      316, 2329482 req, miss ratio 0.4663, byte miss ratio 0.4663
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size      950, 2329482 req, miss ratio 0.4442, byte miss ratio 0.4442
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size     3169, 2329482 req, miss ratio 0.4187, byte miss ratio 0.4187
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size     9507, 2329482 req, miss ratio 0.3815, byte miss ratio 0.3815
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size    31691, 2329482 req, miss ratio 0.3195, byte miss ratio 0.3195
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size    63382, 2329482 req, miss ratio 0.2779, byte miss ratio 0.2779
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size   126765, 2329482 req, miss ratio 0.1752, byte miss ratio 0.1752
result/tencentBlock.ns13308.oracleGeneral.zst clock2 cache size   253530, 2329482 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size      316, 2329482 req, miss ratio 0.5623, byte miss ratio 0.5623
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size      950, 2329482 req, miss ratio 0.4774, byte miss ratio 0.4774
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size     3169, 2329482 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size     9507, 2329482 req, miss ratio 0.4015, byte miss ratio 0.4015
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size    31691, 2329482 req, miss ratio 0.3278, byte miss ratio 0.3278
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size    63382, 2329482 req, miss ratio 0.2775, byte miss ratio 0.2775
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size   126765, 2329482 req, miss ratio 0.1971, byte miss ratio 0.1971
result/tencentBlock.ns13308.oracleGeneral.zst FIFO cache size   253530, 2329482 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size      316, 2329482 req, miss ratio 0.4529, byte miss ratio 0.4529
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size      950, 2329482 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size     3169, 2329482 req, miss ratio 0.4034, byte miss ratio 0.4034
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size     9507, 2329482 req, miss ratio 0.3497, byte miss ratio 0.3497
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size    31691, 2329482 req, miss ratio 0.3034, byte miss ratio 0.3034
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size    63382, 2329482 req, miss ratio 0.2506, byte miss ratio 0.2506
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size   126765, 2329482 req, miss ratio 0.1579, byte miss ratio 0.1579
result/tencentBlock.ns13308.oracleGeneral.zst Cacheus cache size   253530, 2329482 req, miss ratio 0.1370, byte miss ratio 0.1370
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size      316, 2329482 req, miss ratio 0.4623, byte miss ratio 0.4623
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size      950, 2329482 req, miss ratio 0.4396, byte miss ratio 0.4396
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size     3169, 2329482 req, miss ratio 0.4167, byte miss ratio 0.4167
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size     9507, 2329482 req, miss ratio 0.3804, byte miss ratio 0.3804
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size    31691, 2329482 req, miss ratio 0.3070, byte miss ratio 0.3070
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size    63382, 2329482 req, miss ratio 0.2640, byte miss ratio 0.2640
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size   126765, 2329482 req, miss ratio 0.1572, byte miss ratio 0.1572
result/tencentBlock.ns13308.oracleGeneral.zst LeCaR cache size   253530, 2329482 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size      316, 2329482 req, miss ratio 0.4702, byte miss ratio 0.4702
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size      950, 2329482 req, miss ratio 0.4398, byte miss ratio 0.4398
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size     3169, 2329482 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size     9507, 2329482 req, miss ratio 0.3875, byte miss ratio 0.3875
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size    31691, 2329482 req, miss ratio 0.3090, byte miss ratio 0.3090
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size    63382, 2329482 req, miss ratio 0.2662, byte miss ratio 0.2662
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size   126765, 2329482 req, miss ratio 0.1577, byte miss ratio 0.1577
result/tencentBlock.ns13308.oracleGeneral.zst LRU cache size   253530, 2329482 req, miss ratio 0.1362, byte miss ratio 0.1362
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size      316, 2329482 req, miss ratio 0.4521, byte miss ratio 0.4521
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size      950, 2329482 req, miss ratio 0.4372, byte miss ratio 0.4372
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size     3169, 2329482 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size     9507, 2329482 req, miss ratio 0.3524, byte miss ratio 0.3524
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size    31691, 2329482 req, miss ratio 0.3021, byte miss ratio 0.3021
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size    63382, 2329482 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size   126765, 2329482 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns13308.oracleGeneral.zst ARC cache size   253530, 2329482 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size      316, 2329482 req, miss ratio 0.4617, byte miss ratio 0.4617
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size      950, 2329482 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size     3169, 2329482 req, miss ratio 0.4114, byte miss ratio 0.4114
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size     9507, 2329482 req, miss ratio 0.3674, byte miss ratio 0.3674
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size    31691, 2329482 req, miss ratio 0.2975, byte miss ratio 0.2975
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size    63382, 2329482 req, miss ratio 0.2370, byte miss ratio 0.2370
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size   126765, 2329482 req, miss ratio 0.1565, byte miss ratio 0.1565
result/tencentBlock.ns13308.oracleGeneral.zst LHD cache size   253530, 2329482 req, miss ratio 0.1382, byte miss ratio 0.1382
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size      316, 2329482 req, miss ratio 0.4588, byte miss ratio 0.4588
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size      950, 2329482 req, miss ratio 0.4368, byte miss ratio 0.4368
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size     3169, 2329482 req, miss ratio 0.3873, byte miss ratio 0.3873
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size     9507, 2329482 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size    31691, 2329482 req, miss ratio 0.2981, byte miss ratio 0.2981
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size    63382, 2329482 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size   126765, 2329482 req, miss ratio 0.1607, byte miss ratio 0.1607
result/tencentBlock.ns13308.oracleGeneral.zst S3FIFO-1 cache size   253530, 2329482 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size      316, 2329482 req, miss ratio 0.5092, byte miss ratio 0.5092
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size      950, 2329482 req, miss ratio 0.4589, byte miss ratio 0.4589
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size     3169, 2329482 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size     9507, 2329482 req, miss ratio 0.3511, byte miss ratio 0.3511
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size    31691, 2329482 req, miss ratio 0.3039, byte miss ratio 0.3039
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size    63382, 2329482 req, miss ratio 0.2388, byte miss ratio 0.2388
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size   126765, 2329482 req, miss ratio 0.1584, byte miss ratio 0.1584
result/tencentBlock.ns13308.oracleGeneral.zst LIRS cache size   253530, 2329482 req, miss ratio 0.1367, byte miss ratio 0.1367
result/tencentBlock.ns13308.oracleGeneral.zst Clock cache size      316, 2329482 req, miss ratio 0.4670, byte miss ratio 0.4670
result/tencentBlock.ns13308.oracleGeneral.zst Clock cache size      950, 2329482 req, miss ratio 0.4418, byte miss ratio 0.4418
result/tencentBlock.ns13308.oracleGeneral.zst Clock cache size     3169, 2329482 req, miss ratio 0.4169, byte miss ratio 0.4169
result/tencentBlock.ns13308.oracleGeneral.zst Clock cache size     9507, 2329482 req, miss ratio 0.3853, byte miss ratio 0.3853
