result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size      194, 1636824 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size      583, 1636824 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size     1943, 1636824 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size     5830, 1636824 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size    19434, 1636824 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size    38868, 1636824 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size    77736, 1636824 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns14212.oracleGeneral.zst LRU cache size   155473, 1636824 req, miss ratio 0.1210, byte miss ratio 0.1210
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size      194, 1636824 req, miss ratio 0.4611, byte miss ratio 0.4611
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size      583, 1636824 req, miss ratio 0.4496, byte miss ratio 0.4496
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size     1943, 1636824 req, miss ratio 0.4460, byte miss ratio 0.4460
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size     5830, 1636824 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size    19434, 1636824 req, miss ratio 0.4188, byte miss ratio 0.4188
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size    38868, 1636824 req, miss ratio 0.3707, byte miss ratio 0.3707
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size    77736, 1636824 req, miss ratio 0.2799, byte miss ratio 0.2799
result/tencentBlock.ns14212.oracleGeneral.zst Clock cache size   155473, 1636824 req, miss ratio 0.1294, byte miss ratio 0.1294
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size      194, 1636824 req, miss ratio 0.4615, byte miss ratio 0.4615
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size      583, 1636824 req, miss ratio 0.4504, byte miss ratio 0.4504
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size     1943, 1636824 req, miss ratio 0.4461, byte miss ratio 0.4461
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size     5830, 1636824 req, miss ratio 0.4448, byte miss ratio 0.4448
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size    19434, 1636824 req, miss ratio 0.4436, byte miss ratio 0.4436
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size    38868, 1636824 req, miss ratio 0.3863, byte miss ratio 0.3863
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size    77736, 1636824 req, miss ratio 0.2986, byte miss ratio 0.2986
result/tencentBlock.ns14212.oracleGeneral.zst clock2 cache size   155473, 1636824 req, miss ratio 0.1289, byte miss ratio 0.1289
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size      194, 1636824 req, miss ratio 0.4598, byte miss ratio 0.4598
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size      583, 1636824 req, miss ratio 0.4467, byte miss ratio 0.4467
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size     1943, 1636824 req, miss ratio 0.4451, byte miss ratio 0.4451
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size     5830, 1636824 req, miss ratio 0.4444, byte miss ratio 0.4444
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size    19434, 1636824 req, miss ratio 0.4011, byte miss ratio 0.4011
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size    38868, 1636824 req, miss ratio 0.3559, byte miss ratio 0.3559
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size    77736, 1636824 req, miss ratio 0.2382, byte miss ratio 0.2382
result/tencentBlock.ns14212.oracleGeneral.zst S3FIFO-1 cache size   155473, 1636824 req, miss ratio 0.1300, byte miss ratio 0.1300
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size      194, 1636824 req, miss ratio 0.5081, byte miss ratio 0.5081
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size      583, 1636824 req, miss ratio 0.4699, byte miss ratio 0.4699
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size     1943, 1636824 req, miss ratio 0.4535, byte miss ratio 0.4535
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size     5830, 1636824 req, miss ratio 0.4476, byte miss ratio 0.4476
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size    19434, 1636824 req, miss ratio 0.4128, byte miss ratio 0.4128
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size    38868, 1636824 req, miss ratio 0.3742, byte miss ratio 0.3742
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size    77736, 1636824 req, miss ratio 0.2754, byte miss ratio 0.2754
result/tencentBlock.ns14212.oracleGeneral.zst FIFO cache size   155473, 1636824 req, miss ratio 0.1467, byte miss ratio 0.1467
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size      194, 1636824 req, miss ratio 0.4682, byte miss ratio 0.4682
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size      583, 1636824 req, miss ratio 0.4497, byte miss ratio 0.4497
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size     1943, 1636824 req, miss ratio 0.4456, byte miss ratio 0.4456
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size     5830, 1636824 req, miss ratio 0.4424, byte miss ratio 0.4424
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size    19434, 1636824 req, miss ratio 0.4017, byte miss ratio 0.4017
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size    38868, 1636824 req, miss ratio 0.3425, byte miss ratio 0.3425
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size    77736, 1636824 req, miss ratio 0.2302, byte miss ratio 0.2302
result/tencentBlock.ns14212.oracleGeneral.zst LHD cache size   155473, 1636824 req, miss ratio 0.1236, byte miss ratio 0.1236
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size      194, 1636824 req, miss ratio 0.5447, byte miss ratio 0.5447
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size      583, 1636824 req, miss ratio 0.5132, byte miss ratio 0.5132
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size     1943, 1636824 req, miss ratio 0.4525, byte miss ratio 0.4525
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size     5830, 1636824 req, miss ratio 0.4423, byte miss ratio 0.4423
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size    19434, 1636824 req, miss ratio 0.3977, byte miss ratio 0.3977
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size    38868, 1636824 req, miss ratio 0.3519, byte miss ratio 0.3519
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size    77736, 1636824 req, miss ratio 0.2406, byte miss ratio 0.2406
result/tencentBlock.ns14212.oracleGeneral.zst LIRS cache size   155473, 1636824 req, miss ratio 0.1207, byte miss ratio 0.1207
result/tencentBlock.ns14212.oracleGeneral.zst LeCaR cache size      194, 1636824 req, miss ratio 0.4596, byte miss ratio 0.4596
result/tencentBlock.ns14212.oracleGeneral.zst LeCaR cache size      583, 1636824 req, miss ratio 0.4492, byte miss ratio 0.4492
result/tencentBlock.ns14212.oracleGeneral.zst LeCaR cache size     1943, 1636824 req, miss ratio 0.4459, byte miss ratio 0.4459
