result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size      179, 2008896 req, miss ratio 0.4565, byte miss ratio 0.4565
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size      539, 2008896 req, miss ratio 0.3953, byte miss ratio 0.3953
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size     1799, 2008896 req, miss ratio 0.2890, byte miss ratio 0.2890
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size     5397, 2008896 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size    17990, 2008896 req, miss ratio 0.2067, byte miss ratio 0.2067
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size    35981, 2008896 req, miss ratio 0.1497, byte miss ratio 0.1497
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size    71963, 2008896 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns18711.oracleGeneral.zst Cacheus cache size   143926, 2008896 req, miss ratio 0.0908, byte miss ratio 0.0908
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size      179, 2008896 req, miss ratio 0.4926, byte miss ratio 0.4926
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size      539, 2008896 req, miss ratio 0.4051, byte miss ratio 0.4051
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size     1799, 2008896 req, miss ratio 0.3088, byte miss ratio 0.3088
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size     5397, 2008896 req, miss ratio 0.2462, byte miss ratio 0.2462
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size    17990, 2008896 req, miss ratio 0.2198, byte miss ratio 0.2198
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size    35981, 2008896 req, miss ratio 0.1635, byte miss ratio 0.1635
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size    71963, 2008896 req, miss ratio 0.1045, byte miss ratio 0.1045
result/tencentBlock.ns18711.oracleGeneral.zst clock2 cache size   143926, 2008896 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size      179, 2008896 req, miss ratio 0.4999, byte miss ratio 0.4999
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size      539, 2008896 req, miss ratio 0.4054, byte miss ratio 0.4054
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size     1799, 2008896 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size     5397, 2008896 req, miss ratio 0.2497, byte miss ratio 0.2497
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size    17990, 2008896 req, miss ratio 0.2127, byte miss ratio 0.2127
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size    35981, 2008896 req, miss ratio 0.1563, byte miss ratio 0.1563
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size    71963, 2008896 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns18711.oracleGeneral.zst Clock cache size   143926, 2008896 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size      179, 2008896 req, miss ratio 0.4700, byte miss ratio 0.4700
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size      539, 2008896 req, miss ratio 0.4154, byte miss ratio 0.4154
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size     1799, 2008896 req, miss ratio 0.2811, byte miss ratio 0.2811
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size     5397, 2008896 req, miss ratio 0.2464, byte miss ratio 0.2464
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size    17990, 2008896 req, miss ratio 0.1996, byte miss ratio 0.1996
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size    35981, 2008896 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size    71963, 2008896 req, miss ratio 0.1054, byte miss ratio 0.1054
result/tencentBlock.ns18711.oracleGeneral.zst LIRS cache size   143926, 2008896 req, miss ratio 0.0916, byte miss ratio 0.0916
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size      179, 2008896 req, miss ratio 0.5116, byte miss ratio 0.5116
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size      539, 2008896 req, miss ratio 0.4063, byte miss ratio 0.4063
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size     1799, 2008896 req, miss ratio 0.3225, byte miss ratio 0.3225
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size     5397, 2008896 req, miss ratio 0.2529, byte miss ratio 0.2529
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size    17990, 2008896 req, miss ratio 0.2005, byte miss ratio 0.2005
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size    35981, 2008896 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size    71963, 2008896 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns18711.oracleGeneral.zst LRU cache size   143926, 2008896 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size      179, 2008896 req, miss ratio 0.4605, byte miss ratio 0.4605
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size      539, 2008896 req, miss ratio 0.3962, byte miss ratio 0.3962
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size     1799, 2008896 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size     5397, 2008896 req, miss ratio 0.2448, byte miss ratio 0.2448
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size    17990, 2008896 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size    35981, 2008896 req, miss ratio 0.1546, byte miss ratio 0.1546
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size    71963, 2008896 req, miss ratio 0.1025, byte miss ratio 0.1025
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-1 cache size   143926, 2008896 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size      179, 2008896 req, miss ratio 0.6397, byte miss ratio 0.6397
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size      539, 2008896 req, miss ratio 0.4629, byte miss ratio 0.4629
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size     1799, 2008896 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size     5397, 2008896 req, miss ratio 0.2856, byte miss ratio 0.2856
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size    17990, 2008896 req, miss ratio 0.2125, byte miss ratio 0.2125
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size    35981, 2008896 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size    71963, 2008896 req, miss ratio 0.1202, byte miss ratio 0.1202
result/tencentBlock.ns18711.oracleGeneral.zst FIFO cache size   143926, 2008896 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size      179, 2008896 req, miss ratio 0.4661, byte miss ratio 0.4661
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size      539, 2008896 req, miss ratio 0.4064, byte miss ratio 0.4064
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size     1799, 2008896 req, miss ratio 0.3031, byte miss ratio 0.3031
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size     5397, 2008896 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size    17990, 2008896 req, miss ratio 0.2035, byte miss ratio 0.2035
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size    35981, 2008896 req, miss ratio 0.1515, byte miss ratio 0.1515
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size    71963, 2008896 req, miss ratio 0.1010, byte miss ratio 0.1010
result/tencentBlock.ns18711.oracleGeneral.zst LHD cache size   143926, 2008896 req, miss ratio 0.0906, byte miss ratio 0.0906
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size      179, 2008896 req, miss ratio 0.4901, byte miss ratio 0.4901
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size      539, 2008896 req, miss ratio 0.4054, byte miss ratio 0.4054
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size     1799, 2008896 req, miss ratio 0.3064, byte miss ratio 0.3064
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size     5397, 2008896 req, miss ratio 0.2476, byte miss ratio 0.2476
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size    17990, 2008896 req, miss ratio 0.1999, byte miss ratio 0.1999
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size    35981, 2008896 req, miss ratio 0.1492, byte miss ratio 0.1492
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size    71963, 2008896 req, miss ratio 0.0998, byte miss ratio 0.0998
result/tencentBlock.ns18711.oracleGeneral.zst LeCaR cache size   143926, 2008896 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size      179, 2008896 req, miss ratio 0.4508, byte miss ratio 0.4508
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size      539, 2008896 req, miss ratio 0.3975, byte miss ratio 0.3975
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size     1799, 2008896 req, miss ratio 0.2692, byte miss ratio 0.2692
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size     5397, 2008896 req, miss ratio 0.2443, byte miss ratio 0.2443
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size    17990, 2008896 req, miss ratio 0.2029, byte miss ratio 0.2029
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size    35981, 2008896 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size    71963, 2008896 req, miss ratio 0.0991, byte miss ratio 0.0991
result/tencentBlock.ns18711.oracleGeneral.zst ARC cache size   143926, 2008896 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size      179, 2008896 req, miss ratio 0.4610, byte miss ratio 0.4610
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size      539, 2008896 req, miss ratio 0.3934, byte miss ratio 0.3934
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size     1799, 2008896 req, miss ratio 0.2567, byte miss ratio 0.2567
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size     5397, 2008896 req, miss ratio 0.2447, byte miss ratio 0.2447
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size    17990, 2008896 req, miss ratio 0.2027, byte miss ratio 0.2027
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size    35981, 2008896 req, miss ratio 0.1562, byte miss ratio 0.1562
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size    71963, 2008896 req, miss ratio 0.1023, byte miss ratio 0.1023
result/tencentBlock.ns18711.oracleGeneral.zst S3FIFO-d-1 cache size   143926, 2008896 req, miss ratio 0.0901, byte miss ratio 0.0901
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size      179, 2008896 req, miss ratio 0.4788, byte miss ratio 0.4788
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size      539, 2008896 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size     1799, 2008896 req, miss ratio 0.2764, byte miss ratio 0.2764
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size     5397, 2008896 req, miss ratio 0.2473, byte miss ratio 0.2473
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size    17990, 2008896 req, miss ratio 0.2054, byte miss ratio 0.2054
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size    35981, 2008896 req, miss ratio 0.1594, byte miss ratio 0.1594
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size    71963, 2008896 req, miss ratio 0.1071, byte miss ratio 0.1071
result/tencentBlock.ns18711.oracleGeneral.zst LRB cache size   143926, 2008896 req, miss ratio 0.0903, byte miss ratio 0.0903
result/tencentBlock.ns18711.oracleGeneral.zst TwoQ cache size      179, 2008896 req, miss ratio 0.4571, byte miss ratio 0.4571
