result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size      498, 1740737 req, miss ratio 0.5037, byte miss ratio 0.5037
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size     1496, 1740737 req, miss ratio 0.5012, byte miss ratio 0.5012
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size     4989, 1740737 req, miss ratio 0.4972, byte miss ratio 0.4972
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size    14967, 1740737 req, miss ratio 0.4749, byte miss ratio 0.4749
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size    49890, 1740737 req, miss ratio 0.4100, byte miss ratio 0.4100
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size    99780, 1740737 req, miss ratio 0.3664, byte miss ratio 0.3664
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size   199560, 1740737 req, miss ratio 0.3053, byte miss ratio 0.3053
result/tencentBlock.ns16404.oracleGeneral.zst Cacheus cache size   399120, 1740737 req, miss ratio 0.2892, byte miss ratio 0.2892
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size      498, 1740737 req, miss ratio 0.5289, byte miss ratio 0.5289
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size     1496, 1740737 req, miss ratio 0.5106, byte miss ratio 0.5106
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size     4989, 1740737 req, miss ratio 0.4997, byte miss ratio 0.4997
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size    14967, 1740737 req, miss ratio 0.4742, byte miss ratio 0.4742
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size    49890, 1740737 req, miss ratio 0.4249, byte miss ratio 0.4249
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size    99780, 1740737 req, miss ratio 0.3764, byte miss ratio 0.3764
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size   199560, 1740737 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns16404.oracleGeneral.zst FIFO cache size   399120, 1740737 req, miss ratio 0.3001, byte miss ratio 0.3001
result/tencentBlock.ns16404.oracleGeneral.zst LIRS cache size      498, 1740737 req, miss ratio 0.6290, byte miss ratio 0.6290
result/tencentBlock.ns16404.oracleGeneral.zst LIRS cache size     1496, 1740737 req, miss ratio 0.5085, byte miss ratio 0.5085
result/tencentBlock.ns16404.oracleGeneral.zst LIRS cache size     4989, 1740737 req, miss ratio 0.5022, byte miss ratio 0.5022
result/tencentBlock.ns16404.oracleGeneral.zst LIRS cache size    14967, 1740737 req, miss ratio 0.4735, byte miss ratio 0.4735
