result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size      942, 12956376 req, miss ratio 0.3698, byte miss ratio 0.3698
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size     2827, 12956376 req, miss ratio 0.3126, byte miss ratio 0.3126
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size     9424, 12956376 req, miss ratio 0.2342, byte miss ratio 0.2342
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size    28274, 12956376 req, miss ratio 0.1788, byte miss ratio 0.1788
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size    94248, 12956376 req, miss ratio 0.1460, byte miss ratio 0.1460
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size   188496, 12956376 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size   376993, 12956376 req, miss ratio 0.0845, byte miss ratio 0.0845
result/tencentBlock.ns6591.oracleGeneral.zst LHD cache size   753987, 12956376 req, miss ratio 0.0739, byte miss ratio 0.0739
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size      942, 12956376 req, miss ratio 0.3656, byte miss ratio 0.3656
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size     2827, 12956376 req, miss ratio 0.3173, byte miss ratio 0.3173
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size     9424, 12956376 req, miss ratio 0.2549, byte miss ratio 0.2549
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size    28274, 12956376 req, miss ratio 0.1848, byte miss ratio 0.1848
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size    94248, 12956376 req, miss ratio 0.1447, byte miss ratio 0.1447
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size   188496, 12956376 req, miss ratio 0.1196, byte miss ratio 0.1196
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size   376993, 12956376 req, miss ratio 0.0852, byte miss ratio 0.0852
result/tencentBlock.ns6591.oracleGeneral.zst clock2 cache size   753987, 12956376 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size      942, 12956376 req, miss ratio 0.3713, byte miss ratio 0.3713
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size     2827, 12956376 req, miss ratio 0.3111, byte miss ratio 0.3111
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size     9424, 12956376 req, miss ratio 0.2284, byte miss ratio 0.2284
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size    28274, 12956376 req, miss ratio 0.1891, byte miss ratio 0.1891
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size    94248, 12956376 req, miss ratio 0.1474, byte miss ratio 0.1474
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size   188496, 12956376 req, miss ratio 0.1122, byte miss ratio 0.1122
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size   376993, 12956376 req, miss ratio 0.0878, byte miss ratio 0.0878
result/tencentBlock.ns6591.oracleGeneral.zst LIRS cache size   753987, 12956376 req, miss ratio 0.0756, byte miss ratio 0.0756
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size      942, 12956376 req, miss ratio 0.3726, byte miss ratio 0.3726
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size     2827, 12956376 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size     9424, 12956376 req, miss ratio 0.2548, byte miss ratio 0.2548
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size    28274, 12956376 req, miss ratio 0.1849, byte miss ratio 0.1849
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size    94248, 12956376 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size   188496, 12956376 req, miss ratio 0.1154, byte miss ratio 0.1154
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size   376993, 12956376 req, miss ratio 0.0861, byte miss ratio 0.0861
result/tencentBlock.ns6591.oracleGeneral.zst Clock cache size   753987, 12956376 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size      942, 12956376 req, miss ratio 0.3551, byte miss ratio 0.3551
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size     2827, 12956376 req, miss ratio 0.2996, byte miss ratio 0.2996
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size     9424, 12956376 req, miss ratio 0.2213, byte miss ratio 0.2213
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size    28274, 12956376 req, miss ratio 0.1778, byte miss ratio 0.1778
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size    94248, 12956376 req, miss ratio 0.1408, byte miss ratio 0.1408
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size   188496, 12956376 req, miss ratio 0.1058, byte miss ratio 0.1058
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size   376993, 12956376 req, miss ratio 0.0843, byte miss ratio 0.0843
result/tencentBlock.ns6591.oracleGeneral.zst S3FIFO-1 cache size   753987, 12956376 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size      942, 12956376 req, miss ratio 0.3528, byte miss ratio 0.3528
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size     2827, 12956376 req, miss ratio 0.2998, byte miss ratio 0.2998
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size     9424, 12956376 req, miss ratio 0.2204, byte miss ratio 0.2204
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size    28274, 12956376 req, miss ratio 0.1799, byte miss ratio 0.1799
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size    94248, 12956376 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size   188496, 12956376 req, miss ratio 0.1100, byte miss ratio 0.1100
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size   376993, 12956376 req, miss ratio 0.0836, byte miss ratio 0.0836
result/tencentBlock.ns6591.oracleGeneral.zst ARC cache size   753987, 12956376 req, miss ratio 0.0735, byte miss ratio 0.0735
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size      942, 12956376 req, miss ratio 0.4046, byte miss ratio 0.4046
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size     2827, 12956376 req, miss ratio 0.3420, byte miss ratio 0.3420
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size     9424, 12956376 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size    28274, 12956376 req, miss ratio 0.2079, byte miss ratio 0.2079
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size    94248, 12956376 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size   188496, 12956376 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size   376993, 12956376 req, miss ratio 0.0964, byte miss ratio 0.0964
result/tencentBlock.ns6591.oracleGeneral.zst FIFO cache size   753987, 12956376 req, miss ratio 0.0774, byte miss ratio 0.0774
