result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size      130, 2673402 req, miss ratio 0.3281, byte miss ratio 0.3281
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size      390, 2673402 req, miss ratio 0.2589, byte miss ratio 0.2589
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size     1302, 2673402 req, miss ratio 0.1991, byte miss ratio 0.1991
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size     3906, 2673402 req, miss ratio 0.1612, byte miss ratio 0.1612
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size    13021, 2673402 req, miss ratio 0.1255, byte miss ratio 0.1255
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size    26043, 2673402 req, miss ratio 0.0943, byte miss ratio 0.0943
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size    52086, 2673402 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns3584.oracleGeneral.zst LIRS cache size   104173, 2673402 req, miss ratio 0.0517, byte miss ratio 0.0517
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size      130, 2673402 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size      390, 2673402 req, miss ratio 0.2592, byte miss ratio 0.2592
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size     1302, 2673402 req, miss ratio 0.2106, byte miss ratio 0.2106
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size     3906, 2673402 req, miss ratio 0.1697, byte miss ratio 0.1697
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size    13021, 2673402 req, miss ratio 0.1243, byte miss ratio 0.1243
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size    26043, 2673402 req, miss ratio 0.0962, byte miss ratio 0.0962
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size    52086, 2673402 req, miss ratio 0.0674, byte miss ratio 0.0674
result/tencentBlock.ns3584.oracleGeneral.zst clock2 cache size   104173, 2673402 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size      130, 2673402 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size      390, 2673402 req, miss ratio 0.2444, byte miss ratio 0.2444
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size     1302, 2673402 req, miss ratio 0.1914, byte miss ratio 0.1914
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size     3906, 2673402 req, miss ratio 0.1571, byte miss ratio 0.1571
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size    13021, 2673402 req, miss ratio 0.1227, byte miss ratio 0.1227
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size    26043, 2673402 req, miss ratio 0.0940, byte miss ratio 0.0940
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size    52086, 2673402 req, miss ratio 0.0634, byte miss ratio 0.0634
result/tencentBlock.ns3584.oracleGeneral.zst ARC cache size   104173, 2673402 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size      130, 2673402 req, miss ratio 0.3550, byte miss ratio 0.3550
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size      390, 2673402 req, miss ratio 0.2628, byte miss ratio 0.2628
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size     1302, 2673402 req, miss ratio 0.2111, byte miss ratio 0.2111
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size     3906, 2673402 req, miss ratio 0.1698, byte miss ratio 0.1698
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size    13021, 2673402 req, miss ratio 0.1266, byte miss ratio 0.1266
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size    26043, 2673402 req, miss ratio 0.0994, byte miss ratio 0.0994
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size    52086, 2673402 req, miss ratio 0.0660, byte miss ratio 0.0660
result/tencentBlock.ns3584.oracleGeneral.zst Clock cache size   104173, 2673402 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size      130, 2673402 req, miss ratio 0.3623, byte miss ratio 0.3623
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size      390, 2673402 req, miss ratio 0.2670, byte miss ratio 0.2670
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size     1302, 2673402 req, miss ratio 0.2118, byte miss ratio 0.2118
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size     3906, 2673402 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size    13021, 2673402 req, miss ratio 0.1259, byte miss ratio 0.1259
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size    26043, 2673402 req, miss ratio 0.1018, byte miss ratio 0.1018
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size    52086, 2673402 req, miss ratio 0.0659, byte miss ratio 0.0659
result/tencentBlock.ns3584.oracleGeneral.zst LRU cache size   104173, 2673402 req, miss ratio 0.0498, byte miss ratio 0.0498
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size      130, 2673402 req, miss ratio 0.3214, byte miss ratio 0.3214
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size      390, 2673402 req, miss ratio 0.2441, byte miss ratio 0.2441
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size     1302, 2673402 req, miss ratio 0.1898, byte miss ratio 0.1898
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size     3906, 2673402 req, miss ratio 0.1549, byte miss ratio 0.1549
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size    13021, 2673402 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size    26043, 2673402 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size    52086, 2673402 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-1 cache size   104173, 2673402 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size      130, 2673402 req, miss ratio 0.3442, byte miss ratio 0.3442
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size      390, 2673402 req, miss ratio 0.2572, byte miss ratio 0.2572
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size     1302, 2673402 req, miss ratio 0.2058, byte miss ratio 0.2058
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size     3906, 2673402 req, miss ratio 0.1678, byte miss ratio 0.1678
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size    13021, 2673402 req, miss ratio 0.1234, byte miss ratio 0.1234
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size    26043, 2673402 req, miss ratio 0.0959, byte miss ratio 0.0959
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size    52086, 2673402 req, miss ratio 0.0645, byte miss ratio 0.0645
result/tencentBlock.ns3584.oracleGeneral.zst LeCaR cache size   104173, 2673402 req, miss ratio 0.0497, byte miss ratio 0.0497
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size      130, 2673402 req, miss ratio 0.4352, byte miss ratio 0.4352
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size      390, 2673402 req, miss ratio 0.3040, byte miss ratio 0.3040
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size     1302, 2673402 req, miss ratio 0.2354, byte miss ratio 0.2354
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size     3906, 2673402 req, miss ratio 0.1875, byte miss ratio 0.1875
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size    13021, 2673402 req, miss ratio 0.1377, byte miss ratio 0.1377
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size    26043, 2673402 req, miss ratio 0.1091, byte miss ratio 0.1091
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size    52086, 2673402 req, miss ratio 0.0755, byte miss ratio 0.0755
result/tencentBlock.ns3584.oracleGeneral.zst FIFO cache size   104173, 2673402 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size      130, 2673402 req, miss ratio 0.3391, byte miss ratio 0.3391
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size      390, 2673402 req, miss ratio 0.2600, byte miss ratio 0.2600
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size     1302, 2673402 req, miss ratio 0.2010, byte miss ratio 0.2010
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size     3906, 2673402 req, miss ratio 0.1641, byte miss ratio 0.1641
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size    13021, 2673402 req, miss ratio 0.1237, byte miss ratio 0.1237
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size    26043, 2673402 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size    52086, 2673402 req, miss ratio 0.0689, byte miss ratio 0.0689
result/tencentBlock.ns3584.oracleGeneral.zst LHD cache size   104173, 2673402 req, miss ratio 0.0506, byte miss ratio 0.0506
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size      130, 2673402 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size      390, 2673402 req, miss ratio 0.2497, byte miss ratio 0.2497
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size     1302, 2673402 req, miss ratio 0.1951, byte miss ratio 0.1951
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size     3906, 2673402 req, miss ratio 0.1639, byte miss ratio 0.1639
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size    13021, 2673402 req, miss ratio 0.1222, byte miss ratio 0.1222
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size    26043, 2673402 req, miss ratio 0.0963, byte miss ratio 0.0963
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size    52086, 2673402 req, miss ratio 0.0649, byte miss ratio 0.0649
result/tencentBlock.ns3584.oracleGeneral.zst Cacheus cache size   104173, 2673402 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size      130, 2673402 req, miss ratio 0.3176, byte miss ratio 0.3176
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size      390, 2673402 req, miss ratio 0.2438, byte miss ratio 0.2438
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size     1302, 2673402 req, miss ratio 0.1895, byte miss ratio 0.1895
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size     3906, 2673402 req, miss ratio 0.1550, byte miss ratio 0.1550
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size    13021, 2673402 req, miss ratio 0.1212, byte miss ratio 0.1212
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size    26043, 2673402 req, miss ratio 0.0926, byte miss ratio 0.0926
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size    52086, 2673402 req, miss ratio 0.0644, byte miss ratio 0.0644
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d-1 cache size   104173, 2673402 req, miss ratio 0.0494, byte miss ratio 0.0494
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size      130, 2673402 req, miss ratio 0.3727, byte miss ratio 0.3727
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size      390, 2673402 req, miss ratio 0.2647, byte miss ratio 0.2647
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size     1302, 2673402 req, miss ratio 0.1985, byte miss ratio 0.1985
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size     3906, 2673402 req, miss ratio 0.1606, byte miss ratio 0.1606
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size    13021, 2673402 req, miss ratio 0.1265, byte miss ratio 0.1265
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size    26043, 2673402 req, miss ratio 0.1039, byte miss ratio 0.1039
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size    52086, 2673402 req, miss ratio 0.0729, byte miss ratio 0.0729
result/tencentBlock.ns3584.oracleGeneral.zst LRB cache size   104173, 2673402 req, miss ratio 0.0513, byte miss ratio 0.0513
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size      130, 2673402 req, miss ratio 0.3217, byte miss ratio 0.3217
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size      390, 2673402 req, miss ratio 0.2474, byte miss ratio 0.2474
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size     1302, 2673402 req, miss ratio 0.1929, byte miss ratio 0.1929
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size     3906, 2673402 req, miss ratio 0.1582, byte miss ratio 0.1582
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size    13021, 2673402 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size    26043, 2673402 req, miss ratio 0.0965, byte miss ratio 0.0965
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size    52086, 2673402 req, miss ratio 0.0720, byte miss ratio 0.0720
result/tencentBlock.ns3584.oracleGeneral.zst TwoQ cache size   104173, 2673402 req, miss ratio 0.0548, byte miss ratio 0.0548
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      130, 2673402 req, miss ratio 0.4074, byte miss ratio 0.4074
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      390, 2673402 req, miss ratio 0.2748, byte miss ratio 0.2748
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     1302, 2673402 req, miss ratio 0.2196, byte miss ratio 0.2196
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     3906, 2673402 req, miss ratio 0.1792, byte miss ratio 0.1792
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    13021, 2673402 req, miss ratio 0.1326, byte miss ratio 0.1326
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    26043, 2673402 req, miss ratio 0.1036, byte miss ratio 0.1036
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    52086, 2673402 req, miss ratio 0.0768, byte miss ratio 0.0768
result/tencentBlock.ns3584.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   104173, 2673402 req, miss ratio 0.0540, byte miss ratio 0.0540
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size      130, 2673402 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size      390, 2673402 req, miss ratio 0.2523, byte miss ratio 0.2523
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size     1302, 2673402 req, miss ratio 0.2099, byte miss ratio 0.2099
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size     3906, 2673402 req, miss ratio 0.1713, byte miss ratio 0.1713
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size    13021, 2673402 req, miss ratio 0.1214, byte miss ratio 0.1214
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size    26043, 2673402 req, miss ratio 0.0937, byte miss ratio 0.0937
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size    52086, 2673402 req, miss ratio 0.0663, byte miss ratio 0.0663
result/tencentBlock.ns3584.oracleGeneral.zst S4LRU(25:25:25:25) cache size   104173, 2673402 req, miss ratio 0.0495, byte miss ratio 0.0495
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size      130, 2673402 req, miss ratio 0.3637, byte miss ratio 0.3637
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size      390, 2673402 req, miss ratio 0.2716, byte miss ratio 0.2716
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size     1302, 2673402 req, miss ratio 0.2168, byte miss ratio 0.2168
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size     3906, 2673402 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size    13021, 2673402 req, miss ratio 0.1340, byte miss ratio 0.1340
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size    26043, 2673402 req, miss ratio 0.1090, byte miss ratio 0.1090
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size    52086, 2673402 req, miss ratio 0.0819, byte miss ratio 0.0819
result/tencentBlock.ns3584.oracleGeneral.zst B-LRU cache size   104173, 2673402 req, miss ratio 0.0789, byte miss ratio 0.0789
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size      130, 2673402 req, miss ratio 0.3253, byte miss ratio 0.3253
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size      390, 2673402 req, miss ratio 0.2457, byte miss ratio 0.2457
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size     1302, 2673402 req, miss ratio 0.1903, byte miss ratio 0.1903
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size     3906, 2673402 req, miss ratio 0.1541, byte miss ratio 0.1541
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size    13021, 2673402 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size    26043, 2673402 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size    52086, 2673402 req, miss ratio 0.0657, byte miss ratio 0.0657
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO cache size   104173, 2673402 req, miss ratio 0.0502, byte miss ratio 0.0502
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size      130, 2673402 req, miss ratio 0.3357, byte miss ratio 0.3357
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size      390, 2673402 req, miss ratio 0.2456, byte miss ratio 0.2456
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size     1302, 2673402 req, miss ratio 0.1890, byte miss ratio 0.1890
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size     3906, 2673402 req, miss ratio 0.1545, byte miss ratio 0.1545
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size    13021, 2673402 req, miss ratio 0.1205, byte miss ratio 0.1205
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size    26043, 2673402 req, miss ratio 0.0934, byte miss ratio 0.0934
result/tencentBlock.ns3584.oracleGeneral.zst S3FIFO-d cache size    52086, 2673402 req, miss ratio 0.0657, byte miss ratio 0.0657
