result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size      175, 1052050 req, miss ratio 0.5474, byte miss ratio 0.5474
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size      527, 1052050 req, miss ratio 0.5291, byte miss ratio 0.5291
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size     1757, 1052050 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size     5271, 1052050 req, miss ratio 0.5269, byte miss ratio 0.5269
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size    17572, 1052050 req, miss ratio 0.5263, byte miss ratio 0.5263
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size    35144, 1052050 req, miss ratio 0.4510, byte miss ratio 0.4510
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size    70289, 1052050 req, miss ratio 0.2744, byte miss ratio 0.2744
result/tencentBlock.ns18493.oracleGeneral.zst Clock cache size   140579, 1052050 req, miss ratio 0.1695, byte miss ratio 0.1695
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size      175, 1052050 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size      527, 1052050 req, miss ratio 0.5296, byte miss ratio 0.5296
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size     1757, 1052050 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size     5271, 1052050 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size    17572, 1052050 req, miss ratio 0.5181, byte miss ratio 0.5181
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size    35144, 1052050 req, miss ratio 0.4472, byte miss ratio 0.4472
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size    70289, 1052050 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns18493.oracleGeneral.zst LHD cache size   140579, 1052050 req, miss ratio 0.1693, byte miss ratio 0.1693
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size      175, 1052050 req, miss ratio 0.5448, byte miss ratio 0.5448
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size      527, 1052050 req, miss ratio 0.5301, byte miss ratio 0.5301
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size     1757, 1052050 req, miss ratio 0.5276, byte miss ratio 0.5276
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size     5271, 1052050 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size    17572, 1052050 req, miss ratio 0.5265, byte miss ratio 0.5265
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size    35144, 1052050 req, miss ratio 0.4554, byte miss ratio 0.4554
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size    70289, 1052050 req, miss ratio 0.3051, byte miss ratio 0.3051
result/tencentBlock.ns18493.oracleGeneral.zst clock2 cache size   140579, 1052050 req, miss ratio 0.1683, byte miss ratio 0.1683
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size      175, 1052050 req, miss ratio 0.5343, byte miss ratio 0.5343
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size      527, 1052050 req, miss ratio 0.5284, byte miss ratio 0.5284
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size     1757, 1052050 req, miss ratio 0.5271, byte miss ratio 0.5271
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size     5271, 1052050 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size    17572, 1052050 req, miss ratio 0.4859, byte miss ratio 0.4859
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size    35144, 1052050 req, miss ratio 0.4009, byte miss ratio 0.4009
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size    70289, 1052050 req, miss ratio 0.2591, byte miss ratio 0.2591
result/tencentBlock.ns18493.oracleGeneral.zst ARC cache size   140579, 1052050 req, miss ratio 0.1682, byte miss ratio 0.1682
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size      175, 1052050 req, miss ratio 0.5518, byte miss ratio 0.5518
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size      527, 1052050 req, miss ratio 0.5292, byte miss ratio 0.5292
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size     1757, 1052050 req, miss ratio 0.5274, byte miss ratio 0.5274
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size     5271, 1052050 req, miss ratio 0.5268, byte miss ratio 0.5268
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size    17572, 1052050 req, miss ratio 0.5252, byte miss ratio 0.5252
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size    35144, 1052050 req, miss ratio 0.4563, byte miss ratio 0.4563
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size    70289, 1052050 req, miss ratio 0.2681, byte miss ratio 0.2681
result/tencentBlock.ns18493.oracleGeneral.zst LRU cache size   140579, 1052050 req, miss ratio 0.1679, byte miss ratio 0.1679
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size      175, 1052050 req, miss ratio 0.6043, byte miss ratio 0.6043
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size      527, 1052050 req, miss ratio 0.5735, byte miss ratio 0.5735
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size     1757, 1052050 req, miss ratio 0.5330, byte miss ratio 0.5330
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size     5271, 1052050 req, miss ratio 0.5234, byte miss ratio 0.5234
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size    17572, 1052050 req, miss ratio 0.4654, byte miss ratio 0.4654
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size    35144, 1052050 req, miss ratio 0.3794, byte miss ratio 0.3794
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size    70289, 1052050 req, miss ratio 0.2470, byte miss ratio 0.2470
result/tencentBlock.ns18493.oracleGeneral.zst LIRS cache size   140579, 1052050 req, miss ratio 0.1680, byte miss ratio 0.1680
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size      175, 1052050 req, miss ratio 0.5397, byte miss ratio 0.5397
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size      527, 1052050 req, miss ratio 0.5288, byte miss ratio 0.5288
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size     1757, 1052050 req, miss ratio 0.5270, byte miss ratio 0.5270
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size     5271, 1052050 req, miss ratio 0.5266, byte miss ratio 0.5266
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size    17572, 1052050 req, miss ratio 0.4721, byte miss ratio 0.4721
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size    35144, 1052050 req, miss ratio 0.4289, byte miss ratio 0.4289
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size    70289, 1052050 req, miss ratio 0.2594, byte miss ratio 0.2594
result/tencentBlock.ns18493.oracleGeneral.zst S3FIFO-1 cache size   140579, 1052050 req, miss ratio 0.1686, byte miss ratio 0.1686
result/tencentBlock.ns18493.oracleGeneral.zst FIFO cache size      175, 1052050 req, miss ratio 0.6198, byte miss ratio 0.6198
result/tencentBlock.ns18493.oracleGeneral.zst FIFO cache size      527, 1052050 req, miss ratio 0.5606, byte miss ratio 0.5606
result/tencentBlock.ns18493.oracleGeneral.zst FIFO cache size     1757, 1052050 req, miss ratio 0.5375, byte miss ratio 0.5375
result/tencentBlock.ns18493.oracleGeneral.zst FIFO cache size     5271, 1052050 req, miss ratio 0.5302, byte miss ratio 0.5302
