result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size      175, 2266325 req, miss ratio 0.5762, byte miss ratio 0.5762
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size      525, 2266325 req, miss ratio 0.3951, byte miss ratio 0.3951
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size     1751, 2266325 req, miss ratio 0.3117, byte miss ratio 0.3117
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size     5255, 2266325 req, miss ratio 0.2635, byte miss ratio 0.2635
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size    17519, 2266325 req, miss ratio 0.2007, byte miss ratio 0.2007
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size    35039, 2266325 req, miss ratio 0.1514, byte miss ratio 0.1514
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size    70078, 2266325 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns13093.oracleGeneral.zst FIFO cache size   140156, 2266325 req, miss ratio 0.0848, byte miss ratio 0.0848
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size      175, 2266325 req, miss ratio 0.3767, byte miss ratio 0.3767
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size      525, 2266325 req, miss ratio 0.3221, byte miss ratio 0.3221
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size     1751, 2266325 req, miss ratio 0.2663, byte miss ratio 0.2663
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size     5255, 2266325 req, miss ratio 0.2260, byte miss ratio 0.2260
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size    17519, 2266325 req, miss ratio 0.1888, byte miss ratio 0.1888
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size    35039, 2266325 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size    70078, 2266325 req, miss ratio 0.0882, byte miss ratio 0.0882
result/tencentBlock.ns13093.oracleGeneral.zst Cacheus cache size   140156, 2266325 req, miss ratio 0.0776, byte miss ratio 0.0776
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size      175, 2266325 req, miss ratio 0.3879, byte miss ratio 0.3879
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size      525, 2266325 req, miss ratio 0.3272, byte miss ratio 0.3272
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size     1751, 2266325 req, miss ratio 0.2829, byte miss ratio 0.2829
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size     5255, 2266325 req, miss ratio 0.2287, byte miss ratio 0.2287
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size    17519, 2266325 req, miss ratio 0.1839, byte miss ratio 0.1839
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size    35039, 2266325 req, miss ratio 0.1414, byte miss ratio 0.1414
result/tencentBlock.ns13093.oracleGeneral.zst clock2 cache size    70078, 2266325 req, miss ratio 0.0854, byte miss ratio 0.0854
