result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size      225, 2313755 req, miss ratio 0.4109, byte miss ratio 0.4109
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size      675, 2313755 req, miss ratio 0.3516, byte miss ratio 0.3516
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size     2252, 2313755 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size     6756, 2313755 req, miss ratio 0.2421, byte miss ratio 0.2421
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size    22520, 2313755 req, miss ratio 0.2080, byte miss ratio 0.2080
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size    45040, 2313755 req, miss ratio 0.1663, byte miss ratio 0.1663
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size    90081, 2313755 req, miss ratio 0.1151, byte miss ratio 0.1151
result/tencentBlock.ns17227.oracleGeneral.zst clock2 cache size   180163, 2313755 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size      225, 2313755 req, miss ratio 0.5319, byte miss ratio 0.5319
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size      675, 2313755 req, miss ratio 0.3979, byte miss ratio 0.3979
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size     2252, 2313755 req, miss ratio 0.3191, byte miss ratio 0.3191
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size     6756, 2313755 req, miss ratio 0.2697, byte miss ratio 0.2697
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size    22520, 2313755 req, miss ratio 0.2108, byte miss ratio 0.2108
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size    45040, 2313755 req, miss ratio 0.1649, byte miss ratio 0.1649
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size    90081, 2313755 req, miss ratio 0.1293, byte miss ratio 0.1293
result/tencentBlock.ns17227.oracleGeneral.zst FIFO cache size   180163, 2313755 req, miss ratio 0.1049, byte miss ratio 0.1049
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size      225, 2313755 req, miss ratio 0.3852, byte miss ratio 0.3852
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size      675, 2313755 req, miss ratio 0.3428, byte miss ratio 0.3428
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size     2252, 2313755 req, miss ratio 0.2521, byte miss ratio 0.2521
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size     6756, 2313755 req, miss ratio 0.2371, byte miss ratio 0.2371
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size    22520, 2313755 req, miss ratio 0.1936, byte miss ratio 0.1936
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size    45040, 2313755 req, miss ratio 0.1495, byte miss ratio 0.1495
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size    90081, 2313755 req, miss ratio 0.1105, byte miss ratio 0.1105
result/tencentBlock.ns17227.oracleGeneral.zst S3FIFO-1 cache size   180163, 2313755 req, miss ratio 0.0980, byte miss ratio 0.0980
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size      225, 2313755 req, miss ratio 0.4194, byte miss ratio 0.4194
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size      675, 2313755 req, miss ratio 0.3491, byte miss ratio 0.3491
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size     2252, 2313755 req, miss ratio 0.2950, byte miss ratio 0.2950
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size     6756, 2313755 req, miss ratio 0.2465, byte miss ratio 0.2465
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size    22520, 2313755 req, miss ratio 0.1964, byte miss ratio 0.1964
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size    45040, 2313755 req, miss ratio 0.1502, byte miss ratio 0.1502
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size    90081, 2313755 req, miss ratio 0.1093, byte miss ratio 0.1093
result/tencentBlock.ns17227.oracleGeneral.zst LRU cache size   180163, 2313755 req, miss ratio 0.0985, byte miss ratio 0.0985
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size      225, 2313755 req, miss ratio 0.4189, byte miss ratio 0.4189
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size      675, 2313755 req, miss ratio 0.3595, byte miss ratio 0.3595
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size     2252, 2313755 req, miss ratio 0.2719, byte miss ratio 0.2719
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size     6756, 2313755 req, miss ratio 0.2366, byte miss ratio 0.2366
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size    22520, 2313755 req, miss ratio 0.1950, byte miss ratio 0.1950
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size    45040, 2313755 req, miss ratio 0.1536, byte miss ratio 0.1536
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size    90081, 2313755 req, miss ratio 0.1114, byte miss ratio 0.1114
result/tencentBlock.ns17227.oracleGeneral.zst LIRS cache size   180163, 2313755 req, miss ratio 0.0993, byte miss ratio 0.0993
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size      225, 2313755 req, miss ratio 0.3998, byte miss ratio 0.3998
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size      675, 2313755 req, miss ratio 0.3488, byte miss ratio 0.3488
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size     2252, 2313755 req, miss ratio 0.2867, byte miss ratio 0.2867
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size     6756, 2313755 req, miss ratio 0.2408, byte miss ratio 0.2408
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size    22520, 2313755 req, miss ratio 0.1931, byte miss ratio 0.1931
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size    45040, 2313755 req, miss ratio 0.1496, byte miss ratio 0.1496
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size    90081, 2313755 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns17227.oracleGeneral.zst LeCaR cache size   180163, 2313755 req, miss ratio 0.0981, byte miss ratio 0.0981
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size      225, 2313755 req, miss ratio 0.3969, byte miss ratio 0.3969
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size      675, 2313755 req, miss ratio 0.3490, byte miss ratio 0.3490
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size     2252, 2313755 req, miss ratio 0.2828, byte miss ratio 0.2828
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size     6756, 2313755 req, miss ratio 0.2398, byte miss ratio 0.2398
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size    22520, 2313755 req, miss ratio 0.1918, byte miss ratio 0.1918
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size    45040, 2313755 req, miss ratio 0.1450, byte miss ratio 0.1450
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size    90081, 2313755 req, miss ratio 0.1079, byte miss ratio 0.1079
result/tencentBlock.ns17227.oracleGeneral.zst LHD cache size   180163, 2313755 req, miss ratio 0.0992, byte miss ratio 0.0992
result/tencentBlock.ns17227.oracleGeneral.zst Clock cache size      225, 2313755 req, miss ratio 0.4099, byte miss ratio 0.4099
result/tencentBlock.ns17227.oracleGeneral.zst Clock cache size      675, 2313755 req, miss ratio 0.3495, byte miss ratio 0.3495
result/tencentBlock.ns17227.oracleGeneral.zst Clock cache size     2252, 2313755 req, miss ratio 0.2934, byte miss ratio 0.2934
result/tencentBlock.ns17227.oracleGeneral.zst Clock cache size     6756, 2313755 req, miss ratio 0.2450, byte miss ratio 0.2450
result/tencentBlock.ns17227.oracleGeneral.zst Clock cache size    22520, 2313755 req, miss ratio 0.1974, byte miss ratio 0.1974
