result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size      377, 2197898 req, miss ratio 0.8343, byte miss ratio 0.8343
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size     1131, 2197898 req, miss ratio 0.8312, byte miss ratio 0.8312
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size     3771, 2197898 req, miss ratio 0.8283, byte miss ratio 0.8283
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size    11313, 2197898 req, miss ratio 0.8192, byte miss ratio 0.8192
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size    37710, 2197898 req, miss ratio 0.7572, byte miss ratio 0.7572
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size    75420, 2197898 req, miss ratio 0.5707, byte miss ratio 0.5707
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size   150840, 2197898 req, miss ratio 0.4511, byte miss ratio 0.4511
result/tencentBlock.ns2284.oracleGeneral.zst Cacheus cache size   301680, 2197898 req, miss ratio 0.1745, byte miss ratio 0.1745
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size      377, 2197898 req, miss ratio 0.8396, byte miss ratio 0.8396
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size     1131, 2197898 req, miss ratio 0.8344, byte miss ratio 0.8344
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size     3771, 2197898 req, miss ratio 0.8277, byte miss ratio 0.8277
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size    11313, 2197898 req, miss ratio 0.8237, byte miss ratio 0.8237
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size    37710, 2197898 req, miss ratio 0.8003, byte miss ratio 0.8003
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size    75420, 2197898 req, miss ratio 0.7496, byte miss ratio 0.7496
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size   150840, 2197898 req, miss ratio 0.4900, byte miss ratio 0.4900
result/tencentBlock.ns2284.oracleGeneral.zst clock2 cache size   301680, 2197898 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size      377, 2197898 req, miss ratio 0.8345, byte miss ratio 0.8345
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size     1131, 2197898 req, miss ratio 0.8312, byte miss ratio 0.8312
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size     3771, 2197898 req, miss ratio 0.8270, byte miss ratio 0.8270
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size    11313, 2197898 req, miss ratio 0.8156, byte miss ratio 0.8156
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size    37710, 2197898 req, miss ratio 0.7405, byte miss ratio 0.7405
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size    75420, 2197898 req, miss ratio 0.5970, byte miss ratio 0.5970
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size   150840, 2197898 req, miss ratio 0.5118, byte miss ratio 0.5118
result/tencentBlock.ns2284.oracleGeneral.zst ARC cache size   301680, 2197898 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size      377, 2197898 req, miss ratio 0.8402, byte miss ratio 0.8402
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size     1131, 2197898 req, miss ratio 0.8347, byte miss ratio 0.8347
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size     3771, 2197898 req, miss ratio 0.8281, byte miss ratio 0.8281
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size    11313, 2197898 req, miss ratio 0.8231, byte miss ratio 0.8231
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size    37710, 2197898 req, miss ratio 0.7667, byte miss ratio 0.7667
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size    75420, 2197898 req, miss ratio 0.6724, byte miss ratio 0.6724
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size   150840, 2197898 req, miss ratio 0.4668, byte miss ratio 0.4668
result/tencentBlock.ns2284.oracleGeneral.zst LHD cache size   301680, 2197898 req, miss ratio 0.1949, byte miss ratio 0.1949
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size      377, 2197898 req, miss ratio 0.8397, byte miss ratio 0.8397
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size     1131, 2197898 req, miss ratio 0.8346, byte miss ratio 0.8346
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size     3771, 2197898 req, miss ratio 0.8283, byte miss ratio 0.8283
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size    11313, 2197898 req, miss ratio 0.8227, byte miss ratio 0.8227
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size    37710, 2197898 req, miss ratio 0.8004, byte miss ratio 0.8004
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size    75420, 2197898 req, miss ratio 0.7494, byte miss ratio 0.7494
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size   150840, 2197898 req, miss ratio 0.4886, byte miss ratio 0.4886
result/tencentBlock.ns2284.oracleGeneral.zst LeCaR cache size   301680, 2197898 req, miss ratio 0.1738, byte miss ratio 0.1738
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size      377, 2197898 req, miss ratio 0.8679, byte miss ratio 0.8679
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size     1131, 2197898 req, miss ratio 0.8467, byte miss ratio 0.8467
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size     3771, 2197898 req, miss ratio 0.8329, byte miss ratio 0.8329
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size    11313, 2197898 req, miss ratio 0.8264, byte miss ratio 0.8264
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size    37710, 2197898 req, miss ratio 0.8028, byte miss ratio 0.8028
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size    75420, 2197898 req, miss ratio 0.7572, byte miss ratio 0.7572
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size   150840, 2197898 req, miss ratio 0.5609, byte miss ratio 0.5609
result/tencentBlock.ns2284.oracleGeneral.zst FIFO cache size   301680, 2197898 req, miss ratio 0.2532, byte miss ratio 0.2532
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size      377, 2197898 req, miss ratio 0.8440, byte miss ratio 0.8440
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size     1131, 2197898 req, miss ratio 0.8355, byte miss ratio 0.8355
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size     3771, 2197898 req, miss ratio 0.8286, byte miss ratio 0.8286
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size    11313, 2197898 req, miss ratio 0.8244, byte miss ratio 0.8244
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size    37710, 2197898 req, miss ratio 0.8009, byte miss ratio 0.8009
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size    75420, 2197898 req, miss ratio 0.7528, byte miss ratio 0.7528
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size   150840, 2197898 req, miss ratio 0.5188, byte miss ratio 0.5188
result/tencentBlock.ns2284.oracleGeneral.zst LRU cache size   301680, 2197898 req, miss ratio 0.1756, byte miss ratio 0.1756
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size      377, 2197898 req, miss ratio 0.8366, byte miss ratio 0.8366
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size     1131, 2197898 req, miss ratio 0.8312, byte miss ratio 0.8312
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size     3771, 2197898 req, miss ratio 0.8274, byte miss ratio 0.8274
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size    11313, 2197898 req, miss ratio 0.8141, byte miss ratio 0.8141
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size    37710, 2197898 req, miss ratio 0.7114, byte miss ratio 0.7114
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size    75420, 2197898 req, miss ratio 0.5723, byte miss ratio 0.5723
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size   150840, 2197898 req, miss ratio 0.4414, byte miss ratio 0.4414
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-1 cache size   301680, 2197898 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size      377, 2197898 req, miss ratio 0.8418, byte miss ratio 0.8418
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size     1131, 2197898 req, miss ratio 0.8350, byte miss ratio 0.8350
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size     3771, 2197898 req, miss ratio 0.8282, byte miss ratio 0.8282
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size    11313, 2197898 req, miss ratio 0.8242, byte miss ratio 0.8242
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size    37710, 2197898 req, miss ratio 0.8005, byte miss ratio 0.8005
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size    75420, 2197898 req, miss ratio 0.7518, byte miss ratio 0.7518
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size   150840, 2197898 req, miss ratio 0.5030, byte miss ratio 0.5030
result/tencentBlock.ns2284.oracleGeneral.zst Clock cache size   301680, 2197898 req, miss ratio 0.1744, byte miss ratio 0.1744
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size      377, 2197898 req, miss ratio 0.8528, byte miss ratio 0.8528
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size     1131, 2197898 req, miss ratio 0.8416, byte miss ratio 0.8416
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size     3771, 2197898 req, miss ratio 0.8316, byte miss ratio 0.8316
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size    11313, 2197898 req, miss ratio 0.8012, byte miss ratio 0.8012
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size    37710, 2197898 req, miss ratio 0.7046, byte miss ratio 0.7046
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size    75420, 2197898 req, miss ratio 0.5629, byte miss ratio 0.5629
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size   150840, 2197898 req, miss ratio 0.3568, byte miss ratio 0.3568
result/tencentBlock.ns2284.oracleGeneral.zst LIRS cache size   301680, 2197898 req, miss ratio 0.1777, byte miss ratio 0.1777
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size      377, 2197898 req, miss ratio 0.8340, byte miss ratio 0.8340
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size     1131, 2197898 req, miss ratio 0.8310, byte miss ratio 0.8310
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size     3771, 2197898 req, miss ratio 0.8274, byte miss ratio 0.8274
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size    11313, 2197898 req, miss ratio 0.8140, byte miss ratio 0.8140
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size    37710, 2197898 req, miss ratio 0.7111, byte miss ratio 0.7111
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size    75420, 2197898 req, miss ratio 0.5704, byte miss ratio 0.5704
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size   150840, 2197898 req, miss ratio 0.4317, byte miss ratio 0.4317
result/tencentBlock.ns2284.oracleGeneral.zst S3FIFO-d-1 cache size   301680, 2197898 req, miss ratio 0.1737, byte miss ratio 0.1737
result/tencentBlock.ns2284.oracleGeneral.zst LRB cache size      377, 2197898 req, miss ratio 0.8490, byte miss ratio 0.8490
result/tencentBlock.ns2284.oracleGeneral.zst LRB cache size     1131, 2197898 req, miss ratio 0.8389, byte miss ratio 0.8389
