result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size      169, 1657867 req, miss ratio 0.5830, byte miss ratio 0.5830
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size      507, 1657867 req, miss ratio 0.5087, byte miss ratio 0.5087
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size     1690, 1657867 req, miss ratio 0.4767, byte miss ratio 0.4767
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size     5070, 1657867 req, miss ratio 0.4648, byte miss ratio 0.4648
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size    16901, 1657867 req, miss ratio 0.4147, byte miss ratio 0.4147
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size    33803, 1657867 req, miss ratio 0.3830, byte miss ratio 0.3830
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size    67607, 1657867 req, miss ratio 0.2715, byte miss ratio 0.2715
result/tencentBlock.ns14268.oracleGeneral.zst FIFO cache size   135214, 1657867 req, miss ratio 0.1433, byte miss ratio 0.1433
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size      169, 1657867 req, miss ratio 0.4784, byte miss ratio 0.4784
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size      507, 1657867 req, miss ratio 0.4651, byte miss ratio 0.4651
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size     1690, 1657867 req, miss ratio 0.4593, byte miss ratio 0.4593
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size     5070, 1657867 req, miss ratio 0.4579, byte miss ratio 0.4579
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size    16901, 1657867 req, miss ratio 0.4035, byte miss ratio 0.4035
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size    33803, 1657867 req, miss ratio 0.3630, byte miss ratio 0.3630
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size    67607, 1657867 req, miss ratio 0.2761, byte miss ratio 0.2761
result/tencentBlock.ns14268.oracleGeneral.zst ARC cache size   135214, 1657867 req, miss ratio 0.1208, byte miss ratio 0.1208
result/tencentBlock.ns14268.oracleGeneral.zst LRU cache size      169, 1657867 req, miss ratio 0.5033, byte miss ratio 0.5033
result/tencentBlock.ns14268.oracleGeneral.zst LRU cache size      507, 1657867 req, miss ratio 0.4692, byte miss ratio 0.4692
result/tencentBlock.ns14268.oracleGeneral.zst LRU cache size     1690, 1657867 req, miss ratio 0.4624, byte miss ratio 0.4624
result/tencentBlock.ns14268.oracleGeneral.zst LRU cache size     5070, 1657867 req, miss ratio 0.4585, byte miss ratio 0.4585
result/tencentBlock.ns14268.oracleGeneral.zst LRU cache size    16901, 1657867 req, miss ratio 0.3932, byte miss ratio 0.3932
result/tencentBlock.ns14268.oracleGeneral.zst LRU cache size    33803, 1657867 req, miss ratio 0.3631, byte miss ratio 0.3631
