result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size      113, 1353420 req, miss ratio 0.5240, byte miss ratio 0.5240
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size      341, 1353420 req, miss ratio 0.4397, byte miss ratio 0.4397
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size     1138, 1353420 req, miss ratio 0.4296, byte miss ratio 0.4296
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size     3416, 1353420 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size    11389, 1353420 req, miss ratio 0.4257, byte miss ratio 0.4257
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size    22779, 1353420 req, miss ratio 0.4224, byte miss ratio 0.4224
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size    45559, 1353420 req, miss ratio 0.3165, byte miss ratio 0.3165
result/tencentBlock.ns10844.oracleGeneral.zst LRU cache size    91118, 1353420 req, miss ratio 0.0911, byte miss ratio 0.0911
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size      113, 1353420 req, miss ratio 0.4487, byte miss ratio 0.4487
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size      341, 1353420 req, miss ratio 0.4389, byte miss ratio 0.4389
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size     1138, 1353420 req, miss ratio 0.4307, byte miss ratio 0.4307
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size     3416, 1353420 req, miss ratio 0.4186, byte miss ratio 0.4186
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size    11389, 1353420 req, miss ratio 0.3866, byte miss ratio 0.3866
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size    22779, 1353420 req, miss ratio 0.3271, byte miss ratio 0.3271
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size    45559, 1353420 req, miss ratio 0.2861, byte miss ratio 0.2861
result/tencentBlock.ns10844.oracleGeneral.zst LIRS cache size    91118, 1353420 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size      113, 1353420 req, miss ratio 0.6795, byte miss ratio 0.6795
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size      341, 1353420 req, miss ratio 0.5101, byte miss ratio 0.5101
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size     1138, 1353420 req, miss ratio 0.4539, byte miss ratio 0.4539
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size     3416, 1353420 req, miss ratio 0.4357, byte miss ratio 0.4357
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size    11389, 1353420 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size    22779, 1353420 req, miss ratio 0.4161, byte miss ratio 0.4161
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size    45559, 1353420 req, miss ratio 0.3279, byte miss ratio 0.3279
result/tencentBlock.ns10844.oracleGeneral.zst FIFO cache size    91118, 1353420 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size      113, 1353420 req, miss ratio 0.4747, byte miss ratio 0.4747
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size      341, 1353420 req, miss ratio 0.4379, byte miss ratio 0.4379
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size     1138, 1353420 req, miss ratio 0.4293, byte miss ratio 0.4293
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size     3416, 1353420 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size    11389, 1353420 req, miss ratio 0.4256, byte miss ratio 0.4256
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size    22779, 1353420 req, miss ratio 0.4216, byte miss ratio 0.4216
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size    45559, 1353420 req, miss ratio 0.3251, byte miss ratio 0.3251
result/tencentBlock.ns10844.oracleGeneral.zst Clock cache size    91118, 1353420 req, miss ratio 0.0936, byte miss ratio 0.0936
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size      113, 1353420 req, miss ratio 0.4625, byte miss ratio 0.4625
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size      341, 1353420 req, miss ratio 0.4364, byte miss ratio 0.4364
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size     1138, 1353420 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size     3416, 1353420 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size    11389, 1353420 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size    22779, 1353420 req, miss ratio 0.4199, byte miss ratio 0.4199
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size    45559, 1353420 req, miss ratio 0.3231, byte miss ratio 0.3231
result/tencentBlock.ns10844.oracleGeneral.zst clock2 cache size    91118, 1353420 req, miss ratio 0.0935, byte miss ratio 0.0935
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size      113, 1353420 req, miss ratio 0.4426, byte miss ratio 0.4426
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size      341, 1353420 req, miss ratio 0.4301, byte miss ratio 0.4301
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size     1138, 1353420 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size     3416, 1353420 req, miss ratio 0.4225, byte miss ratio 0.4225
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size    11389, 1353420 req, miss ratio 0.4182, byte miss ratio 0.4182
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size    22779, 1353420 req, miss ratio 0.3457, byte miss ratio 0.3457
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size    45559, 1353420 req, miss ratio 0.2931, byte miss ratio 0.2931
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-1 cache size    91118, 1353420 req, miss ratio 0.0918, byte miss ratio 0.0918
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size      113, 1353420 req, miss ratio 0.4576, byte miss ratio 0.4576
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size      341, 1353420 req, miss ratio 0.4351, byte miss ratio 0.4351
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size     1138, 1353420 req, miss ratio 0.4286, byte miss ratio 0.4286
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size     3416, 1353420 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size    11389, 1353420 req, miss ratio 0.4255, byte miss ratio 0.4255
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size    22779, 1353420 req, miss ratio 0.4222, byte miss ratio 0.4222
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size    45559, 1353420 req, miss ratio 0.3166, byte miss ratio 0.3166
result/tencentBlock.ns10844.oracleGeneral.zst LeCaR cache size    91118, 1353420 req, miss ratio 0.0893, byte miss ratio 0.0893
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size      113, 1353420 req, miss ratio 0.4519, byte miss ratio 0.4519
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size      341, 1353420 req, miss ratio 0.4299, byte miss ratio 0.4299
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size     1138, 1353420 req, miss ratio 0.4273, byte miss ratio 0.4273
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size     3416, 1353420 req, miss ratio 0.4258, byte miss ratio 0.4258
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size    11389, 1353420 req, miss ratio 0.4187, byte miss ratio 0.4187
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size    22779, 1353420 req, miss ratio 0.3716, byte miss ratio 0.3716
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size    45559, 1353420 req, miss ratio 0.3204, byte miss ratio 0.3204
result/tencentBlock.ns10844.oracleGeneral.zst Cacheus cache size    91118, 1353420 req, miss ratio 0.0904, byte miss ratio 0.0904
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size      113, 1353420 req, miss ratio 0.4549, byte miss ratio 0.4549
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size      341, 1353420 req, miss ratio 0.4378, byte miss ratio 0.4378
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size     1138, 1353420 req, miss ratio 0.4290, byte miss ratio 0.4290
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size     3416, 1353420 req, miss ratio 0.4263, byte miss ratio 0.4263
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size    11389, 1353420 req, miss ratio 0.4179, byte miss ratio 0.4179
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size    22779, 1353420 req, miss ratio 0.3890, byte miss ratio 0.3890
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size    45559, 1353420 req, miss ratio 0.2997, byte miss ratio 0.2997
result/tencentBlock.ns10844.oracleGeneral.zst LHD cache size    91118, 1353420 req, miss ratio 0.0966, byte miss ratio 0.0966
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size      113, 1353420 req, miss ratio 0.4385, byte miss ratio 0.4385
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size      341, 1353420 req, miss ratio 0.4297, byte miss ratio 0.4297
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size     1138, 1353420 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size     3416, 1353420 req, miss ratio 0.4203, byte miss ratio 0.4203
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size    11389, 1353420 req, miss ratio 0.4184, byte miss ratio 0.4184
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size    22779, 1353420 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size    45559, 1353420 req, miss ratio 0.3081, byte miss ratio 0.3081
result/tencentBlock.ns10844.oracleGeneral.zst ARC cache size    91118, 1353420 req, miss ratio 0.0899, byte miss ratio 0.0899
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-d-1 cache size      113, 1353420 req, miss ratio 0.4406, byte miss ratio 0.4406
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-d-1 cache size      341, 1353420 req, miss ratio 0.4300, byte miss ratio 0.4300
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-d-1 cache size     1138, 1353420 req, miss ratio 0.4277, byte miss ratio 0.4277
result/tencentBlock.ns10844.oracleGeneral.zst S3FIFO-d-1 cache size     3416, 1353420 req, miss ratio 0.4225, byte miss ratio 0.4225
