result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size      623, 5353701 req, miss ratio 0.5267, byte miss ratio 0.5267
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size     1871, 5353701 req, miss ratio 0.3839, byte miss ratio 0.3839
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size     6238, 5353701 req, miss ratio 0.3444, byte miss ratio 0.3444
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size    18714, 5353701 req, miss ratio 0.3078, byte miss ratio 0.3078
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size    62382, 5353701 req, miss ratio 0.2499, byte miss ratio 0.2499
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size   124765, 5353701 req, miss ratio 0.1887, byte miss ratio 0.1887
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size   249531, 5353701 req, miss ratio 0.1304, byte miss ratio 0.1304
result/tencentBlock.ns2610.oracleGeneral.zst ARC cache size   499063, 5353701 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size      623, 5353701 req, miss ratio 0.6087, byte miss ratio 0.6087
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size     1871, 5353701 req, miss ratio 0.4835, byte miss ratio 0.4835
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size     6238, 5353701 req, miss ratio 0.3915, byte miss ratio 0.3915
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size    18714, 5353701 req, miss ratio 0.3331, byte miss ratio 0.3331
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size    62382, 5353701 req, miss ratio 0.2619, byte miss ratio 0.2619
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size   124765, 5353701 req, miss ratio 0.2057, byte miss ratio 0.2057
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size   249531, 5353701 req, miss ratio 0.1568, byte miss ratio 0.1568
result/tencentBlock.ns2610.oracleGeneral.zst FIFO cache size   499063, 5353701 req, miss ratio 0.1281, byte miss ratio 0.1281
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size      623, 5353701 req, miss ratio 0.5499, byte miss ratio 0.5499
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size     1871, 5353701 req, miss ratio 0.3887, byte miss ratio 0.3887
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size     6238, 5353701 req, miss ratio 0.3538, byte miss ratio 0.3538
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size    18714, 5353701 req, miss ratio 0.3101, byte miss ratio 0.3101
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size    62382, 5353701 req, miss ratio 0.2587, byte miss ratio 0.2587
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size   124765, 5353701 req, miss ratio 0.1973, byte miss ratio 0.1973
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size   249531, 5353701 req, miss ratio 0.1430, byte miss ratio 0.1430
result/tencentBlock.ns2610.oracleGeneral.zst LIRS cache size   499063, 5353701 req, miss ratio 0.1200, byte miss ratio 0.1200
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size      623, 5353701 req, miss ratio 0.5435, byte miss ratio 0.5435
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size     1871, 5353701 req, miss ratio 0.4023, byte miss ratio 0.4023
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size     6238, 5353701 req, miss ratio 0.3462, byte miss ratio 0.3462
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size    18714, 5353701 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size    62382, 5353701 req, miss ratio 0.2400, byte miss ratio 0.2400
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size   124765, 5353701 req, miss ratio 0.1761, byte miss ratio 0.1761
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size   249531, 5353701 req, miss ratio 0.1339, byte miss ratio 0.1339
result/tencentBlock.ns2610.oracleGeneral.zst LHD cache size   499063, 5353701 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size      623, 5353701 req, miss ratio 0.5360, byte miss ratio 0.5360
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size     1871, 5353701 req, miss ratio 0.3639, byte miss ratio 0.3639
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size     6238, 5353701 req, miss ratio 0.3452, byte miss ratio 0.3452
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size    18714, 5353701 req, miss ratio 0.3073, byte miss ratio 0.3073
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size    62382, 5353701 req, miss ratio 0.2553, byte miss ratio 0.2553
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size   124765, 5353701 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size   249531, 5353701 req, miss ratio 0.1357, byte miss ratio 0.1357
result/tencentBlock.ns2610.oracleGeneral.zst S3FIFO-1 cache size   499063, 5353701 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size      623, 5353701 req, miss ratio 0.5272, byte miss ratio 0.5272
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size     1871, 5353701 req, miss ratio 0.4032, byte miss ratio 0.4032
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size     6238, 5353701 req, miss ratio 0.3445, byte miss ratio 0.3445
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size    18714, 5353701 req, miss ratio 0.3147, byte miss ratio 0.3147
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size    62382, 5353701 req, miss ratio 0.2486, byte miss ratio 0.2486
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size   124765, 5353701 req, miss ratio 0.1909, byte miss ratio 0.1909
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size   249531, 5353701 req, miss ratio 0.1302, byte miss ratio 0.1302
result/tencentBlock.ns2610.oracleGeneral.zst Cacheus cache size   499063, 5353701 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size      623, 5353701 req, miss ratio 0.5470, byte miss ratio 0.5470
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size     1871, 5353701 req, miss ratio 0.4408, byte miss ratio 0.4408
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size     6238, 5353701 req, miss ratio 0.3540, byte miss ratio 0.3540
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size    18714, 5353701 req, miss ratio 0.3164, byte miss ratio 0.3164
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size    62382, 5353701 req, miss ratio 0.2481, byte miss ratio 0.2481
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size   124765, 5353701 req, miss ratio 0.1940, byte miss ratio 0.1940
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size   249531, 5353701 req, miss ratio 0.1312, byte miss ratio 0.1312
result/tencentBlock.ns2610.oracleGeneral.zst LRU cache size   499063, 5353701 req, miss ratio 0.1173, byte miss ratio 0.1173
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size      623, 5353701 req, miss ratio 0.5486, byte miss ratio 0.5486
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size     1871, 5353701 req, miss ratio 0.4350, byte miss ratio 0.4350
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size     6238, 5353701 req, miss ratio 0.3501, byte miss ratio 0.3501
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size    18714, 5353701 req, miss ratio 0.3246, byte miss ratio 0.3246
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size    62382, 5353701 req, miss ratio 0.2608, byte miss ratio 0.2608
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size   124765, 5353701 req, miss ratio 0.2137, byte miss ratio 0.2137
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size   249531, 5353701 req, miss ratio 0.1438, byte miss ratio 0.1438
result/tencentBlock.ns2610.oracleGeneral.zst clock2 cache size   499063, 5353701 req, miss ratio 0.1175, byte miss ratio 0.1175
result/tencentBlock.ns2610.oracleGeneral.zst LeCaR cache size      623, 5353701 req, miss ratio 0.5429, byte miss ratio 0.5429
result/tencentBlock.ns2610.oracleGeneral.zst LeCaR cache size     1871, 5353701 req, miss ratio 0.4237, byte miss ratio 0.4237
