result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size      265, 2471338 req, miss ratio 0.3821, byte miss ratio 0.3821
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size      795, 2471338 req, miss ratio 0.3669, byte miss ratio 0.3669
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size     2650, 2471338 req, miss ratio 0.3424, byte miss ratio 0.3424
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size     7950, 2471338 req, miss ratio 0.3071, byte miss ratio 0.3071
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size    26502, 2471338 req, miss ratio 0.2629, byte miss ratio 0.2629
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size    53004, 2471338 req, miss ratio 0.1924, byte miss ratio 0.1924
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size   106008, 2471338 req, miss ratio 0.1417, byte miss ratio 0.1417
result/tencentBlock.ns16033.oracleGeneral.zst ARC cache size   212017, 2471338 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size      265, 2471338 req, miss ratio 0.4288, byte miss ratio 0.4288
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size      795, 2471338 req, miss ratio 0.3954, byte miss ratio 0.3954
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size     2650, 2471338 req, miss ratio 0.3668, byte miss ratio 0.3668
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size     7950, 2471338 req, miss ratio 0.3309, byte miss ratio 0.3309
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size    26502, 2471338 req, miss ratio 0.2851, byte miss ratio 0.2851
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size    53004, 2471338 req, miss ratio 0.1916, byte miss ratio 0.1916
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size   106008, 2471338 req, miss ratio 0.1338, byte miss ratio 0.1338
result/tencentBlock.ns16033.oracleGeneral.zst FIFO cache size   212017, 2471338 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size      265, 2471338 req, miss ratio 0.3950, byte miss ratio 0.3950
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size      795, 2471338 req, miss ratio 0.3791, byte miss ratio 0.3791
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size     2650, 2471338 req, miss ratio 0.3574, byte miss ratio 0.3574
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size     7950, 2471338 req, miss ratio 0.3182, byte miss ratio 0.3182
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size    26502, 2471338 req, miss ratio 0.2756, byte miss ratio 0.2756
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size    53004, 2471338 req, miss ratio 0.1865, byte miss ratio 0.1865
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size   106008, 2471338 req, miss ratio 0.1328, byte miss ratio 0.1328
result/tencentBlock.ns16033.oracleGeneral.zst Clock cache size   212017, 2471338 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size      265, 2471338 req, miss ratio 0.3936, byte miss ratio 0.3936
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size      795, 2471338 req, miss ratio 0.3702, byte miss ratio 0.3702
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size     2650, 2471338 req, miss ratio 0.3417, byte miss ratio 0.3417
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size     7950, 2471338 req, miss ratio 0.3092, byte miss ratio 0.3092
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size    26502, 2471338 req, miss ratio 0.2550, byte miss ratio 0.2550
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size    53004, 2471338 req, miss ratio 0.1952, byte miss ratio 0.1952
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size   106008, 2471338 req, miss ratio 0.1527, byte miss ratio 0.1527
result/tencentBlock.ns16033.oracleGeneral.zst LIRS cache size   212017, 2471338 req, miss ratio 0.1158, byte miss ratio 0.1158
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size      265, 2471338 req, miss ratio 0.3924, byte miss ratio 0.3924
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size      795, 2471338 req, miss ratio 0.3768, byte miss ratio 0.3768
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size     2650, 2471338 req, miss ratio 0.3564, byte miss ratio 0.3564
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size     7950, 2471338 req, miss ratio 0.3181, byte miss ratio 0.3181
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size    26502, 2471338 req, miss ratio 0.2726, byte miss ratio 0.2726
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size    53004, 2471338 req, miss ratio 0.1855, byte miss ratio 0.1855
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size   106008, 2471338 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns16033.oracleGeneral.zst LeCaR cache size   212017, 2471338 req, miss ratio 0.1126, byte miss ratio 0.1126
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size      265, 2471338 req, miss ratio 0.3938, byte miss ratio 0.3938
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size      795, 2471338 req, miss ratio 0.3757, byte miss ratio 0.3757
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size     2650, 2471338 req, miss ratio 0.3529, byte miss ratio 0.3529
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size     7950, 2471338 req, miss ratio 0.3239, byte miss ratio 0.3239
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size    26502, 2471338 req, miss ratio 0.2800, byte miss ratio 0.2800
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size    53004, 2471338 req, miss ratio 0.1989, byte miss ratio 0.1989
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size   106008, 2471338 req, miss ratio 0.1383, byte miss ratio 0.1383
result/tencentBlock.ns16033.oracleGeneral.zst LHD cache size   212017, 2471338 req, miss ratio 0.1145, byte miss ratio 0.1145
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size      265, 2471338 req, miss ratio 0.3851, byte miss ratio 0.3851
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size      795, 2471338 req, miss ratio 0.3695, byte miss ratio 0.3695
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size     2650, 2471338 req, miss ratio 0.3418, byte miss ratio 0.3418
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size     7950, 2471338 req, miss ratio 0.3150, byte miss ratio 0.3150
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size    26502, 2471338 req, miss ratio 0.2751, byte miss ratio 0.2751
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size    53004, 2471338 req, miss ratio 0.1874, byte miss ratio 0.1874
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size   106008, 2471338 req, miss ratio 0.1399, byte miss ratio 0.1399
result/tencentBlock.ns16033.oracleGeneral.zst Cacheus cache size   212017, 2471338 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size      265, 2471338 req, miss ratio 0.3946, byte miss ratio 0.3946
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size      795, 2471338 req, miss ratio 0.3782, byte miss ratio 0.3782
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size     2650, 2471338 req, miss ratio 0.3563, byte miss ratio 0.3563
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size     7950, 2471338 req, miss ratio 0.3172, byte miss ratio 0.3172
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size    26502, 2471338 req, miss ratio 0.2765, byte miss ratio 0.2765
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size    53004, 2471338 req, miss ratio 0.2050, byte miss ratio 0.2050
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size   106008, 2471338 req, miss ratio 0.1400, byte miss ratio 0.1400
result/tencentBlock.ns16033.oracleGeneral.zst clock2 cache size   212017, 2471338 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size      265, 2471338 req, miss ratio 0.3823, byte miss ratio 0.3823
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size      795, 2471338 req, miss ratio 0.3675, byte miss ratio 0.3675
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size     2650, 2471338 req, miss ratio 0.3404, byte miss ratio 0.3404
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size     7950, 2471338 req, miss ratio 0.3112, byte miss ratio 0.3112
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size    26502, 2471338 req, miss ratio 0.2660, byte miss ratio 0.2660
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size    53004, 2471338 req, miss ratio 0.1967, byte miss ratio 0.1967
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size   106008, 2471338 req, miss ratio 0.1448, byte miss ratio 0.1448
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-1 cache size   212017, 2471338 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size      265, 2471338 req, miss ratio 0.3960, byte miss ratio 0.3960
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size      795, 2471338 req, miss ratio 0.3818, byte miss ratio 0.3818
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size     2650, 2471338 req, miss ratio 0.3594, byte miss ratio 0.3594
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size     7950, 2471338 req, miss ratio 0.3199, byte miss ratio 0.3199
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size    26502, 2471338 req, miss ratio 0.2758, byte miss ratio 0.2758
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size    53004, 2471338 req, miss ratio 0.1850, byte miss ratio 0.1850
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size   106008, 2471338 req, miss ratio 0.1301, byte miss ratio 0.1301
result/tencentBlock.ns16033.oracleGeneral.zst LRU cache size   212017, 2471338 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size      265, 2471338 req, miss ratio 0.3817, byte miss ratio 0.3817
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size      795, 2471338 req, miss ratio 0.3673, byte miss ratio 0.3673
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size     2650, 2471338 req, miss ratio 0.3400, byte miss ratio 0.3400
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size     7950, 2471338 req, miss ratio 0.3109, byte miss ratio 0.3109
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size    26502, 2471338 req, miss ratio 0.2659, byte miss ratio 0.2659
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size    53004, 2471338 req, miss ratio 0.1939, byte miss ratio 0.1939
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size   106008, 2471338 req, miss ratio 0.1446, byte miss ratio 0.1446
result/tencentBlock.ns16033.oracleGeneral.zst S3FIFO-d-1 cache size   212017, 2471338 req, miss ratio 0.1087, byte miss ratio 0.1087
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size      265, 2471338 req, miss ratio 0.4061, byte miss ratio 0.4061
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size      795, 2471338 req, miss ratio 0.3671, byte miss ratio 0.3671
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size     2650, 2471338 req, miss ratio 0.3482, byte miss ratio 0.3482
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size     7950, 2471338 req, miss ratio 0.3152, byte miss ratio 0.3152
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size    26502, 2471338 req, miss ratio 0.2826, byte miss ratio 0.2826
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size    53004, 2471338 req, miss ratio 0.2043, byte miss ratio 0.2043
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size   106008, 2471338 req, miss ratio 0.1363, byte miss ratio 0.1363
result/tencentBlock.ns16033.oracleGeneral.zst LRB cache size   212017, 2471338 req, miss ratio 0.1219, byte miss ratio 0.1219
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size      265, 2471338 req, miss ratio 0.3884, byte miss ratio 0.3884
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size      795, 2471338 req, miss ratio 0.3705, byte miss ratio 0.3705
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size     2650, 2471338 req, miss ratio 0.3435, byte miss ratio 0.3435
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size     7950, 2471338 req, miss ratio 0.3201, byte miss ratio 0.3201
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size    26502, 2471338 req, miss ratio 0.2641, byte miss ratio 0.2641
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size    53004, 2471338 req, miss ratio 0.1962, byte miss ratio 0.1962
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size   106008, 2471338 req, miss ratio 0.1329, byte miss ratio 0.1329
result/tencentBlock.ns16033.oracleGeneral.zst TwoQ cache size   212017, 2471338 req, miss ratio 0.1240, byte miss ratio 0.1240
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      265, 2471338 req, miss ratio 0.4043, byte miss ratio 0.4043
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size      795, 2471338 req, miss ratio 0.3806, byte miss ratio 0.3806
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     2650, 2471338 req, miss ratio 0.3578, byte miss ratio 0.3578
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size     7950, 2471338 req, miss ratio 0.3261, byte miss ratio 0.3261
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    26502, 2471338 req, miss ratio 0.2658, byte miss ratio 0.2658
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size    53004, 2471338 req, miss ratio 0.2038, byte miss ratio 0.2038
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   106008, 2471338 req, miss ratio 0.1317, byte miss ratio 0.1317
result/tencentBlock.ns16033.oracleGeneral.zst FIFO_Merge_FREQUENCY cache size   212017, 2471338 req, miss ratio 0.1211, byte miss ratio 0.1211
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size      265, 2471338 req, miss ratio 0.4016, byte miss ratio 0.4016
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size      795, 2471338 req, miss ratio 0.3862, byte miss ratio 0.3862
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size     2650, 2471338 req, miss ratio 0.3634, byte miss ratio 0.3634
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size     7950, 2471338 req, miss ratio 0.3307, byte miss ratio 0.3307
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size    26502, 2471338 req, miss ratio 0.2936, byte miss ratio 0.2936
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size    53004, 2471338 req, miss ratio 0.2136, byte miss ratio 0.2136
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size   106008, 2471338 req, miss ratio 0.1877, byte miss ratio 0.1877
result/tencentBlock.ns16033.oracleGeneral.zst B-LRU cache size   212017, 2471338 req, miss ratio 0.1725, byte miss ratio 0.1725
result/tencentBlock.ns16033.oracleGeneral.zst S4LRU(25:25:25:25) cache size      265, 2471338 req, miss ratio 0.3888, byte miss ratio 0.3888
result/tencentBlock.ns16033.oracleGeneral.zst S4LRU(25:25:25:25) cache size      795, 2471338 req, miss ratio 0.3738, byte miss ratio 0.3738
